# ---
# experiment_id: MOF Synthesis_Aditya_and_Hardik 2_20250724_172122
# experiment_name: MOF Synthesis
# operator_name: Aditya_and_Hardik 2
# target_compound: MOF
# project_id: MOF_Phase1
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: 
# created_at: 2025-07-24T17:21:22.822428
# instrument_serial: 2
# measurement_timestamp: 2025-07-24T17:48:36.885505
# well_id: A2
# slot: Well A2 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 1000
# scans_averaged: 1
# boxcar_width: 0
# dark_id: dark_20250724_174304
# white_id: white_20250724_174309
# wavelength_unit: nm
# absorbance_unit: AU
# ---
wavelength_nm,0 min,15 min
603.7,-0.0,-0.0
604.2,-0.0,-0.0
604.6,-0.0,-0.0
605.1,-0.0,-0.0
605.6,-0.0,-0.0
606.0,-0.0,-0.0
606.5,-0.0,-0.0
606.9,-0.0,-0.0
607.4,-0.0,-0.0
607.8,-0.0,-0.0
608.3,-0.0,-0.0
608.8,-0.0,-0.0
609.2,-0.0,-0.0
609.7,-0.0,-0.0
610.1,-0.0,-0.0
610.6,-0.0,-0.0
611.0,-0.0,-0.0
611.5,-0.0,-0.0
611.9,-0.0,-0.0
612.4,-0.0,-0.0
612.9,-0.0,-0.0
613.3,-0.0,-0.0
613.8,-0.0,-0.0
614.2,-0.0,-0.0
614.7,-0.0,-0.0
615.1,-0.0,-0.0
615.6,-0.0,-0.0
616.0,-0.0,-0.0
616.5,-0.0,-0.0
617.0,-0.0,-0.0
617.4,-0.0,-0.0
617.9,-0.0,-0.0
618.3,-0.0,-0.0
618.8,-0.0,-0.0
619.2,-0.0,-0.0
619.7,-0.0,-0.0
620.1,-0.0,-0.0
620.6,-0.0,-0.0
621.0,-0.0,-0.0
621.5,-0.0,-0.0
622.0,-0.0,-0.0
622.4,-0.0,-0.0
622.9,-0.0,-0.0
623.3,-0.0,-0.0
623.8,-0.0,-0.0
624.2,-0.0,-0.0
624.7,-0.0,-0.0
625.1,-0.0,-0.0
625.6,-0.0,-0.0
626.0,-0.0,-0.0
626.5,-0.0,-0.0
626.9,-0.0,-0.0
627.4,-0.0,-0.0
627.8,-0.0,-0.0
628.3,-0.0,-0.0
628.7,-0.0,-0.0
629.2,-0.0,-0.0
629.7,-0.0,-0.0
630.1,-0.0,-0.0
630.6,-0.0,-0.0
631.0,-0.0,-0.0
631.5,-0.0,-0.0
631.9,-0.0,-0.0
632.4,-0.0,-0.0
632.8,-0.0,-0.0
633.3,-0.0,-0.0
633.7,-0.0,-0.0
634.2,-0.0,-0.0
634.6,-0.0,-0.0
635.1,-0.0,-0.0
635.5,-0.0,-0.0
636.0,-0.0,-0.0
636.4,-0.0,-0.0
636.9,-0.0,-0.0
637.3,-0.0,-0.0
637.8,-0.0,-0.0
638.2,-0.0,-0.0
638.7,-0.0,-0.0
639.1,-0.0,-0.0
639.6,-0.0,-0.0
640.0,-0.0,-0.0
640.5,-0.0,-0.0
640.9,-0.0,-0.0
641.4,-0.0,-0.0
641.8,-0.0,-0.0
642.3,-0.0,-0.0
642.7,-0.0,-0.0
643.2,-0.0,-0.0
643.6,-0.0,-0.0
644.1,-0.0,-0.0
644.5,-0.0,-0.0
645.0,-0.0,-0.0
645.4,-0.0,-0.0
645.9,-0.0,-0.0
646.3,-0.0,-0.0
646.8,-0.0,-0.0
647.2,-0.0,-0.0
647.6,-0.0,-0.0
648.1,-0.0,-0.0
648.5,-0.0,-0.0
649.0,-0.0,-0.0
649.4,-0.0,-0.0
649.9,-0.0,-0.0
650.3,-0.0,-0.0
650.8,-0.0,-0.0
651.2,-0.0,-0.0
651.7,-0.0,-0.0
652.1,-0.0,-0.0
652.6,-0.0,-0.0
653.0,-0.0,-0.0
653.5,-0.0,-0.0
653.9,-0.0,-0.0
654.4,-0.0,-0.0
654.8,-0.0,-0.0
655.2,-0.0,-0.0
655.7,-0.0,-0.0
656.1,-0.0,-0.0
656.6,-0.0,-0.0
657.0,-0.0,-0.0
657.5,-0.0,-0.0
657.9,-0.0,-0.0
658.4,-0.0,-0.0
658.8,-0.0,-0.0
659.3,-0.0,-0.0
659.7,-0.0,-0.0
660.1,-0.0,-0.0
660.6,-0.0,-0.0
661.0,-0.0,-0.0
661.5,-0.0,-0.0
661.9,-0.0,-0.0
662.4,-0.0,-0.0
662.8,-0.0,-0.0
663.3,-0.0,-0.0
663.7,-0.0,-0.0
664.2,-0.0,-0.0
664.6,-0.0,-0.0
665.0,-0.0,-0.0
665.5,-0.0,-0.0
665.9,-0.0,-0.0
666.4,-0.0,-0.0
666.8,-0.0,-0.0
667.3,-0.0,-0.0
667.7,-0.0,-0.0
668.1,-0.0,-0.0
668.6,-0.0,-0.0
669.0,-0.0,-0.0
669.5,-0.0,-0.0
669.9,-0.0,-0.0
670.4,-0.0,-0.0
670.8,-0.0,-0.0
671.2,-0.0,-0.0
671.7,-0.0,-0.0
672.1,-0.0,-0.0
672.6,-0.0,-0.0
673.0,-0.0,-0.0
673.5,-0.0,-0.0
673.9,-0.0,-0.0
674.3,-0.0,-0.0
674.8,-0.0,-0.0
675.2,-0.0,-0.0
675.7,-0.0,-0.0
676.1,-0.0,-0.0
676.5,-0.0,-0.0
677.0,-0.0,-0.0
677.4,-0.0,-0.0
677.9,-0.0,-0.0
678.3,-0.0,-0.0
678.8,-0.0,-0.0
679.2,-0.0,-0.0
679.6,-0.0,-0.0
680.1,-0.0,-0.0
680.5,-0.0,-0.0
681.0,-0.0,-0.0
681.4,-0.0,-0.0
681.8,-0.0,-0.0
682.3,-0.0,-0.0
682.7,-0.0,-0.0
683.2,-0.0,-0.0
683.6,-0.0,-0.0
684.0,-0.0,-0.0
684.5,-0.0,-0.0
684.9,-0.0,-0.0
685.4,-0.0,-0.0
685.8,-0.0,-0.0
686.2,-0.0,-0.0
686.7,-0.0,-0.0
687.1,-0.0,-0.0
687.6,-0.0,-0.0
688.0,-0.0,-0.0
688.4,-0.0,-0.0
688.9,-0.0,-0.0
689.3,-0.0,-0.0
689.7,-0.0,-0.0
690.2,-0.0,-0.0
690.6,-0.0,-0.0
691.1,-0.0,-0.0
691.5,-0.0,-0.0
691.9,-0.0,-0.0
692.4,-0.0,-0.0
692.8,-0.0,-0.0
693.3,-0.0,-0.0
693.7,-0.0,-0.0
694.1,-0.0,-0.0
694.6,-0.0,-0.0
695.0,-0.0,-0.0
695.4,-0.0,-0.0
695.9,-0.0,-0.0
696.3,-0.0,-0.0
696.8,-0.0,-0.0
697.2,-0.0,-0.0
697.6,-0.0,-0.0
698.1,-0.0,-0.0
698.5,-0.0,-0.0
698.9,-0.0,-0.0
699.4,-0.0,-0.0
699.8,-0.0,-0.0
700.2,-0.0,-0.0
700.7,-0.0,-0.0
701.1,-0.0,-0.0
701.6,-0.0,-0.0
702.0,-0.0,-0.0
702.4,-0.0,-0.0
702.9,-0.0,-0.0
703.3,-0.0,-0.0
703.7,-0.0,-0.0
704.2,-0.0,-0.0
704.6,-0.0,-0.0
705.0,-0.0,-0.0
705.5,-0.0,-0.0
705.9,-0.0,-0.0
706.3,-0.0,-0.0
706.8,-0.0,-0.0
707.2,-0.0,-0.0
707.6,-0.0,-0.0
708.1,-0.0,-0.0
708.5,-0.0,-0.0
708.9,-0.0,-0.0
709.4,-0.0,-0.0
709.8,-0.0,-0.0
710.2,-0.0,-0.0
710.7,-0.0,-0.0
711.1,-0.0,-0.0
711.5,-0.0,-0.0
712.0,-0.0,-0.0
712.4,-0.0,-0.0
712.8,-0.0,-0.0
713.3,-0.0,-0.0
713.7,-0.0,-0.0
714.1,-0.0,-0.0
714.6,-0.0,-0.0
715.0,-0.0,-0.0
715.4,-0.0,-0.0
715.9,-0.0,-0.0
716.3,-0.0,-0.0
716.7,-0.0,-0.0
717.2,-0.0,-0.0
717.6,-0.0,-0.0
718.0,-0.0,-0.0
718.5,-0.0,-0.0
718.9,-0.0,-0.0
719.3,-0.0,-0.0
719.8,-0.0,-0.0
720.2,-0.0,-0.0
720.6,-0.0,-0.0
721.1,-0.0,-0.0
721.5,-0.0,-0.0
721.9,-0.0,-0.0
722.4,-0.0,-0.0
722.8,-0.0,-0.0
723.2,-0.0,-0.0
723.7,-0.0,-0.0
724.1,-0.0,-0.0
724.5,-0.0,-0.0
724.9,-0.0,-0.0
725.4,-0.0,-0.0
725.8,-0.0,-0.0
726.2,-0.0,-0.0
726.7,-0.0,-0.0
727.1,-0.0,-0.0
727.5,-0.0,-0.0
728.0,-0.0,-0.0
728.4,-0.0,-0.0
728.8,-0.0,-0.0
729.2,-0.0,-0.0
729.7,-0.0,-0.0
730.1,-0.0,-0.0
730.5,-0.0,-0.0
731.0,-0.0,-0.0
731.4,-0.0,-0.0
731.8,-0.0,-0.0
732.3,-0.0,-0.0
732.7,-0.0,-0.0
733.1,-0.0,-0.0
733.5,-0.0,-0.0
734.0,-0.0,-0.0
734.4,-0.0,-0.0
734.8,-0.0,-0.0
735.3,-0.0,-0.0
735.7,-0.0,-0.0
736.1,-0.0,-0.0
736.5,-0.0,-0.0
737.0,-0.0,-0.0
737.4,-0.0,-0.0
737.8,-0.0,-0.0
738.2,-0.0,-0.0
738.7,-0.0,-0.0
739.1,-0.0,-0.0
739.5,-0.0,-0.0
740.0,-0.0,-0.0
740.4,-0.0,-0.0
740.8,-0.0,-0.0
741.2,-0.0,-0.0
741.7,-0.0,-0.0
742.1,-0.0,-0.0
742.5,-0.0,-0.0
742.9,-0.0,-0.0
743.4,-0.0,-0.0
743.8,-0.0,-0.0
744.2,-0.0,-0.0
744.7,-0.0,-0.0
745.1,-0.0,-0.0
745.5,-0.0,-0.0
745.9,-0.0,-0.0
746.4,-0.0,-0.0
746.8,-0.0,-0.0
747.2,-0.0,-0.0
747.6,-0.0,-0.0
748.1,-0.0,-0.0
748.5,-0.0,-0.0
748.9,-0.0,-0.0
749.3,-0.0,-0.0
749.8,-0.0,-0.0
750.2,-0.0,-0.0
750.6,-0.0,-0.0
751.0,-0.0,-0.0
751.5,-0.0,-0.0
751.9,-0.0,-0.0
752.3,-0.0,-0.0
752.7,-0.0,-0.0
753.2,-0.0,-0.0
753.6,-0.0,-0.0
754.0,-0.0,-0.0
754.4,-0.0,-0.0
754.9,-0.0,-0.0
755.3,-0.0,-0.0
755.7,-0.0,-0.0
756.1,-0.0,-0.0
756.5,-0.0,-0.0
757.0,-0.0,-0.0
757.4,-0.0,-0.0
757.8,-0.0,-0.0
758.2,-0.0,-0.0
758.7,-0.0,-0.0
759.1,-0.0,-0.0
759.5,-0.0,-0.0
759.9,-0.0,-0.0
760.4,-0.0,-0.0
760.8,-0.0,-0.0
761.2,-0.0,-0.0
761.6,-0.0,-0.0
762.0,-0.0,-0.0
762.5,-0.0,-0.0
762.9,-0.0,-0.0
763.3,-0.0,-0.0
763.7,-0.0,-0.0
764.2,-0.0,-0.0
764.6,-0.0,-0.0
765.0,-0.0,-0.0
765.4,-0.0,-0.0
765.8,-0.0,-0.0
766.3,-0.0,-0.0
766.7,-0.0,-0.0
767.1,-0.0,-0.0
767.5,-0.0,-0.0
767.9,-0.0,-0.0
768.4,-0.0,-0.0
768.8,-0.0,-0.0
769.2,-0.0,-0.0
769.6,-0.0,-0.0
770.1,-0.0,-0.0
770.5,-0.0,-0.0
770.9,-0.0,-0.0
771.3,-0.0,-0.0
771.7,-0.0,-0.0
772.2,-0.0,-0.0
772.6,-0.0,-0.0
773.0,-0.0,-0.0
773.4,-0.0,-0.0
773.8,-0.0,-0.0
774.3,-0.0,-0.0
774.7,-0.0,-0.0
775.1,-0.0,-0.0
775.5,-0.0,-0.0
775.9,-0.0,-0.0
776.4,-0.0,-0.0
776.8,-0.0,-0.0
777.2,-0.0,-0.0
777.6,-0.0,-0.0
778.0,-0.0,-0.0
778.4,-0.0,-0.0
778.9,-0.0,-0.0
779.3,-0.0,-0.0
779.7,-0.0,-0.0
780.1,-0.0,-0.0
780.5,-0.0,-0.0
781.0,-0.0,-0.0
781.4,-0.0,-0.0
781.8,-0.0,-0.0
782.2,-0.0,-0.0
782.6,-0.0,-0.0
783.0,-0.0,-0.0
783.5,-0.0,-0.0
783.9,-0.0,-0.0
784.3,-0.0,-0.0
784.7,-0.0,-0.0
785.1,-0.0,-0.0
785.5,-0.0,-0.0
786.0,-0.0,-0.0
786.4,-0.0,-0.0
786.8,-0.0,-0.0
787.2,-0.0,-0.0
787.6,-0.0,-0.0
788.0,-0.0,-0.0
788.5,-0.0,-0.0
788.9,-0.0,-0.0
789.3,-0.0,-0.0
789.7,-0.0,-0.0
790.1,-0.0,-0.0
790.5,-0.0,-0.0
791.0,-0.0,-0.0
791.4,-0.0,-0.0
791.8,-0.0,-0.0
792.2,-0.0,-0.0
792.6,-0.0,-0.0
793.0,-0.0,-0.0
793.5,-0.0,-0.0
793.9,-0.0,-0.0
794.3,-0.0,-0.0
794.7,-0.0,-0.0
795.1,-0.0,-0.0
795.5,-0.0,-0.0
795.9,-0.0,-0.0
796.4,-0.0,-0.0
796.8,-0.0,-0.0
797.2,-0.0,-0.0
797.6,-0.0,-0.0
798.0,-0.0,-0.0
798.4,-0.0,-0.0
798.8,-0.0,-0.0
799.3,-0.0,-0.0
799.7,-0.0,-0.0
800.1,-0.0,-0.0
800.5,-0.0,-0.0
800.9,-0.0,-0.0
801.3,-0.0,-0.0
801.7,-0.0,-0.0
802.2,-0.0,-0.0
802.6,-0.0,-0.0
803.0,-0.0,-0.0
803.4,-0.0,-0.0
803.8,-0.0,-0.0
804.2,-0.0,-0.0
804.6,-0.0,-0.0
805.0,-0.0,-0.0
805.5,-0.0,-0.0
805.9,-0.0,-0.0
806.3,-0.0,-0.0
806.7,-0.0,-0.0
807.1,-0.0,-0.0
807.5,-0.0,-0.0
807.9,-0.0,-0.0
808.3,-0.0,-0.0
808.8,-0.0,-0.0
809.2,-0.0,-0.0
809.6,-0.0,-0.0
810.0,-0.0,-0.0
810.4,-0.0,-0.0
810.8,-0.0,-0.0
811.2,-0.0,-0.0
811.6,-0.0,-0.0
812.1,-0.0,-0.0
812.5,-0.0,-0.0
812.9,-0.0,-0.0
813.3,-0.0,-0.0
813.7,-0.0,-0.0
814.1,-0.0,-0.0
814.5,-0.0,-0.0
814.9,-0.0,-0.0
815.3,-0.0,-0.0
815.8,-0.0,-0.0
816.2,-0.0,-0.0
816.6,-0.0,-0.0
817.0,-0.0,-0.0
817.4,-0.0,-0.0
817.8,-0.0,-0.0
818.2,-0.0,-0.0
818.6,-0.0,-0.0
819.0,-0.0,-0.0
819.4,-0.0,-0.0
819.8,-0.0,-0.0
820.3,-0.0,-0.0
820.7,-0.0,-0.0
821.1,-0.0,-0.0
821.5,-0.0,-0.0
821.9,-0.0,-0.0
822.3,-0.0,-0.0
822.7,-0.0,-0.0
823.1,-0.0,-0.0
823.5,-0.0,-0.0
823.9,-0.0,-0.0
824.3,-0.0,-0.0
824.8,-0.0,-0.0
825.2,-0.0,-0.0
825.6,-0.0,-0.0
826.0,-0.0,-0.0
826.4,-0.0,-0.0
826.8,-0.0,-0.0
827.2,-0.0,-0.0
827.6,-0.0,-0.0
828.0,-0.0,-0.0
828.4,-0.0,-0.0
828.8,-0.0,-0.0
829.2,-0.0,-0.0
829.6,-0.0,-0.0
830.1,-0.0,-0.0
830.5,-0.0,-0.0
830.9,-0.0,-0.0
831.3,-0.0,-0.0
831.7,-0.0,-0.0
832.1,-0.0,-0.0
832.5,-0.0,-0.0
832.9,-0.0,-0.0
833.3,-0.0,-0.0
833.7,-0.0,-0.0
834.1,-0.0,-0.0
834.5,-0.0,-0.0
834.9,-0.0,-0.0
835.3,-0.0,-0.0
835.7,-0.0,-0.0
836.2,-0.0,-0.0
836.6,-0.0,-0.0
837.0,-0.0,-0.0
837.4,-0.0,-0.0
837.8,-0.0,-0.0
838.2,-0.0,-0.0
838.6,-0.0,-0.0
839.0,-0.0,-0.0
839.4,-0.0,-0.0
839.8,-0.0,-0.0
840.2,-0.0,-0.0
840.6,-0.0,-0.0
841.0,-0.0,-0.0
841.4,-0.0,-0.0
841.8,-0.0,-0.0
842.2,-0.0,-0.0
842.6,-0.0,-0.0
843.0,-0.0,-0.0
843.4,-0.0,-0.0
843.8,-0.0,-0.0
844.3,-0.0,-0.0
844.7,-0.0,-0.0
845.1,-0.0,-0.0
845.5,-0.0,-0.0
845.9,-0.0,-0.0
846.3,-0.0,-0.0
846.7,-0.0,-0.0
847.1,-0.0,-0.0
847.5,-0.0,-0.0
847.9,-0.0,-0.0
848.3,-0.0,-0.0
848.7,-0.0,-0.0
849.1,-0.0,-0.0
849.5,-0.0,-0.0
849.9,-0.0,-0.0
850.3,-0.0,-0.0
850.7,-0.0,-0.0
851.1,-0.0,-0.0
851.5,-0.0,-0.0
851.9,-0.0,-0.0
852.3,-0.0,-0.0
852.7,-0.0,-0.0
853.1,-0.0,-0.0
853.5,-0.0,-0.0
853.9,-0.0,-0.0
854.3,-0.0,-0.0
854.7,-0.0,-0.0
855.1,-0.0,-0.0
855.5,-0.0,-0.0
855.9,-0.0,-0.0
856.3,-0.0,-0.0
856.7,-0.0,-0.0
857.1,-0.0,-0.0
857.5,-0.0,-0.0
857.9,-0.0,-0.0
858.3,-0.0,-0.0
858.7,-0.0,-0.0
859.1,-0.0,-0.0
859.5,-0.0,-0.0
859.9,-0.0,-0.0
860.3,-0.0,-0.0
860.7,-0.0,-0.0
861.1,-0.0,-0.0
861.5,-0.0,-0.0
861.9,-0.0,-0.0
862.3,-0.0,-0.0
862.7,-0.0,-0.0
863.1,-0.0,-0.0
863.5,-0.0,-0.0
863.9,-0.0,-0.0
864.3,-0.0,-0.0
864.7,-0.0,-0.0
865.1,-0.0,-0.0
865.5,-0.0,-0.0
865.9,-0.0,-0.0
866.3,-0.0,-0.0
866.7,-0.0,-0.0
867.1,-0.0,-0.0
867.5,-0.0,-0.0
867.9,-0.0,-0.0
868.3,-0.0,-0.0
868.7,-0.0,-0.0
869.1,-0.0,-0.0
869.5,-0.0,-0.0
869.9,-0.0,-0.0
870.3,-0.0,-0.0
870.7,-0.0,-0.0
871.1,-0.0,-0.0
871.5,-0.0,-0.0
871.9,-0.0,-0.0
872.3,-0.0,-0.0
872.7,-0.0,-0.0
873.1,-0.0,-0.0
873.5,-0.0,-0.0
873.9,-0.0,-0.0
874.3,-0.0,-0.0
874.7,-0.0,-0.0
875.1,-0.0,-0.0
875.5,-0.0,-0.0
875.9,-0.0,-0.0
876.3,-0.0,-0.0
876.7,-0.0,-0.0
877.1,-0.0,-0.0
877.5,-0.0,-0.0
877.9,-0.0,-0.0
878.3,-0.0,-0.0
878.7,-0.0,-0.0
879.1,-0.0,-0.0
879.5,-0.0,-0.0
879.9,-0.0,-0.0
880.3,-0.0,-0.0
880.7,-0.0,-0.0
881.0,-0.0,-0.0
881.4,-0.0,-0.0
881.8,-0.0,-0.0
882.2,-0.0,-0.0
882.6,-0.0,-0.0
883.0,-0.0,-0.0
883.4,-0.0,-0.0
883.8,-0.0,-0.0
884.2,-0.0,-0.0
884.6,-0.0,-0.0
885.0,-0.0,-0.0
885.4,-0.0,-0.0
885.8,-0.0,-0.0
886.2,-0.0,-0.0
886.6,-0.0,-0.0
887.0,-0.0,-0.0
887.4,-0.0,-0.0
887.8,-0.0,-0.0
888.2,-0.0,-0.0
888.6,-0.0,-0.0
888.9,-0.0,-0.0
889.3,-0.0,-0.0
889.7,-0.0,-0.0
890.1,-0.0,-0.0
890.5,-0.0,-0.0
890.9,-0.0,-0.0
891.3,-0.0,-0.0
891.7,-0.0,-0.0
892.1,-0.0,-0.0
892.5,-0.0,-0.0
892.9,-0.0,-0.0
893.3,-0.0,-0.0
893.7,-0.0,-0.0
894.1,-0.0,-0.0
894.5,-0.0,-0.0
894.9,-0.0,-0.0
895.2,-0.0,-0.0
895.6,-0.0,-0.0
896.0,-0.0,-0.0
896.4,-0.0,-0.0
896.8,-0.0,-0.0
897.2,-0.0,-0.0
897.6,-0.0,-0.0
898.0,-0.0,-0.0
898.4,-0.0,-0.0
898.8,-0.0,-0.0
899.2,-0.0,-0.0
899.6,-0.0,-0.0
900.0,-0.0,-0.0
900.3,-0.0,-0.0
900.7,-0.0,-0.0
901.1,-0.0,-0.0
901.5,-0.0,-0.0
901.9,-0.0,-0.0
902.3,-0.0,-0.0
902.7,-0.0,-0.0
903.1,-0.0,-0.0
903.5,-0.0,-0.0
903.9,-0.0,-0.0
904.3,-0.0,-0.0
904.6,-0.0,-0.0
905.0,-0.0,-0.0
905.4,-0.0,-0.0
905.8,-0.0,-0.0
906.2,-0.0,-0.0
906.6,-0.0,-0.0
907.0,-0.0,-0.0
907.4,-0.0,-0.0
907.8,-0.0,-0.0
908.2,-0.0,-0.0
908.5,-0.0,-0.0
908.9,-0.0,-0.0
909.3,-0.0,-0.0
909.7,-0.0,-0.0
910.1,-0.0,-0.0
910.5,-0.0,-0.0
910.9,-0.0,-0.0
911.3,-0.0,-0.0
911.7,-0.0,-0.0
912.1,-0.0,-0.0
912.4,-0.0,-0.0
912.8,-0.0,-0.0
913.2,-0.0,-0.0
913.6,-0.0,-0.0
914.0,-0.0,-0.0
914.4,-0.0,-0.0
914.8,-0.0,-0.0
915.2,-0.0,-0.0
915.6,-0.0,-0.0
915.9,-0.0,-0.0
916.3,-0.0,-0.0
916.7,-0.0,-0.0
917.1,-0.0,-0.0
917.5,-0.0,-0.0
917.9,-0.0,-0.0
918.3,-0.0,-0.0
918.7,-0.0,-0.0
919.0,-0.0,-0.0
919.4,-0.0,-0.0
919.8,-0.0,-0.0
920.2,-0.0,-0.0
920.6,-0.0,-0.0
921.0,-0.0,-0.0
921.4,-0.0,-0.0
921.8,-0.0,-0.0
922.1,-0.0,-0.0
922.5,-0.0,-0.0
922.9,-0.0,-0.0
923.3,-0.0,-0.0
923.7,-0.0,-0.0
924.1,-0.0,-0.0
924.5,-0.0,-0.0
924.8,-0.0,-0.0
925.2,-0.0,-0.0
925.6,-0.0,-0.0
926.0,-0.0,-0.0
926.4,-0.0,-0.0
926.8,-0.0,-0.0
927.2,-0.0,-0.0
927.5,-0.0,-0.0
927.9,-0.0,-0.0
928.3,-0.0,-0.0
928.7,-0.0,-0.0
929.1,-0.0,-0.0
929.5,-0.0,-0.0
929.9,-0.0,-0.0
930.2,-0.0,-0.0
930.6,-0.0,-0.0
931.0,-0.0,-0.0
931.4,-0.0,-0.0
931.8,-0.0,-0.0
932.2,-0.0,-0.0
932.6,-0.0,-0.0
932.9,-0.0,-0.0
933.3,-0.0,-0.0
933.7,-0.0,-0.0
934.1,-0.0,-0.0
934.5,-0.0,-0.0
934.9,-0.0,-0.0
935.2,-0.0,-0.0
935.6,-0.0,-0.0
936.0,-0.0,-0.0
936.4,-0.0,-0.0
936.8,-0.0,-0.0
937.2,-0.0,-0.0
937.5,-0.0,-0.0
937.9,-0.0,-0.0
938.3,-0.0,-0.0
938.7,-0.0,-0.0
939.1,-0.0,-0.0
939.5,-0.0,-0.0
939.8,-0.0,-0.0
940.2,-0.0,-0.0
940.6,-0.0,-0.0
941.0,-0.0,-0.0
941.4,-0.0,-0.0
941.8,-0.0,-0.0
942.1,-0.0,-0.0
942.5,-0.0,-0.0
942.9,-0.0,-0.0
943.3,-0.0,-0.0
943.7,-0.0,-0.0
944.1,-0.0,-0.0
944.4,-0.0,-0.0
944.8,-0.0,-0.0
945.2,-0.0,-0.0
945.6,-0.0,-0.0
946.0,-0.0,-0.0
946.3,-0.0,-0.0
946.7,-0.0,-0.0
947.1,-0.0,-0.0
947.5,-0.0,-0.0
947.9,-0.0,-0.0
948.2,-0.0,-0.0
948.6,-0.0,-0.0
949.0,-0.0,-0.0
949.4,-0.0,-0.0
949.8,-0.0,-0.0
950.2,-0.0,-0.0
950.5,-0.0,-0.0
950.9,-0.0,-0.0
951.3,-0.0,-0.0
951.7,-0.0,-0.0
952.1,-0.0,-0.0
952.4,-0.0,-0.0
952.8,-0.0,-0.0
953.2,-0.0,-0.0
953.6,-0.0,-0.0
954.0,-0.0,-0.0
954.3,-0.0,-0.0
954.7,-0.0,-0.0
955.1,-0.0,-0.0
955.5,-0.0,-0.0
955.9,-0.0,-0.0
956.2,-0.0,-0.0
956.6,-0.0,-0.0
957.0,-0.0,-0.0
957.4,-0.0,-0.0
957.7,-0.0,-0.0
958.1,-0.0,-0.0
958.5,-0.0,-0.0
958.9,-0.0,-0.0
959.3,-0.0,-0.0
959.6,-0.0,-0.0
960.0,-0.0,-0.0
960.4,-0.0,-0.0
960.8,-0.0,-0.0
961.2,-0.0,-0.0
961.5,-0.0,-0.0
961.9,-0.0,-0.0
962.3,-0.0,-0.0
962.7,-0.0,-0.0
963.0,-0.0,-0.0
963.4,-0.0,-0.0
963.8,-0.0,-0.0
964.2,-0.0,-0.0
964.6,-0.0,-0.0
964.9,-0.0,-0.0
965.3,-0.0,-0.0
965.7,-0.0,-0.0
966.1,-0.0,-0.0
966.4,-0.0,-0.0
966.8,-0.0,-0.0
967.2,-0.0,-0.0
967.6,-0.0,-0.0
968.0,-0.0,-0.0
968.3,-0.0,-0.0
968.7,-0.0,-0.0
969.1,-0.0,-0.0
969.5,-0.0,-0.0
969.8,-0.0,-0.0
970.2,-0.0,-0.0
970.6,-0.0,-0.0
971.0,-0.0,-0.0
971.3,-0.0,-0.0
971.7,-0.0,-0.0
972.1,-0.0,-0.0
972.5,-0.0,-0.0
972.8,-0.0,-0.0
973.2,-0.0,-0.0
973.6,-0.0,-0.0
974.0,-0.0,-0.0
974.3,-0.0,-0.0
974.7,-0.0,-0.0
975.1,-0.0,-0.0
975.5,-0.0,-0.0
975.8,-0.0,-0.0
976.2,-0.0,-0.0
976.6,-0.0,-0.0
977.0,-0.0,-0.0
977.3,-0.0,-0.0
977.7,-0.0,-0.0
978.1,-0.0,-0.0
978.5,-0.0,-0.0
978.8,-0.0,-0.0
979.2,-0.0,-0.0
979.6,-0.0,-0.0
980.0,-0.0,-0.0
980.3,-0.0,-0.0
980.7,-0.0,-0.0
981.1,-0.0,-0.0
981.5,-0.0,-0.0
981.8,-0.0,-0.0
982.2,-0.0,-0.0
982.6,-0.0,-0.0
983.0,-0.0,-0.0
983.3,-0.0,-0.0
983.7,-0.0,-0.0
984.1,-0.0,-0.0
984.5,-0.0,-0.0
984.8,-0.0,-0.0
985.2,-0.0,-0.0
985.6,-0.0,-0.0
985.9,-0.0,-0.0
986.3,-0.0,-0.0
986.7,-0.0,-0.0
987.1,-0.0,-0.0
987.4,-0.0,-0.0
987.8,-0.0,-0.0
988.2,-0.0,-0.0
988.6,-0.0,-0.0
988.9,-0.0,-0.0
989.3,-0.0,-0.0
989.7,-0.0,-0.0
990.0,-0.0,-0.0
990.4,-0.0,-0.0
990.8,-0.0,-0.0
991.2,-0.0,-0.0
991.5,-0.0,-0.0
991.9,-0.0,-0.0
992.3,-0.0,-0.0
992.6,-0.0,-0.0
993.0,-0.0,-0.0
993.4,-0.0,-0.0
993.8,-0.0,-0.0
994.1,-0.0,-0.0
994.5,-0.0,-0.0
994.9,-0.0,-0.0
995.2,-0.0,-0.0
995.6,-0.0,-0.0
996.0,-0.0,-0.0
996.4,-0.0,-0.0
996.7,-0.0,-0.0
997.1,-0.0,-0.0
997.5,-0.0,-0.0
997.8,-0.0,-0.0
998.2,-0.0,-0.0
998.6,-0.0,-0.0
998.9,-0.0,-0.0
999.3,-0.0,-0.0
999.7,-0.0,-0.0
1000.1,-0.0,-0.0
1000.4,-0.0,-0.0
1000.8,-0.0,-0.0
1001.2,-0.0,-0.0
1001.5,-0.0,-0.0
1001.9,-0.0,-0.0
1002.3,-0.0,-0.0
1002.6,-0.0,-0.0
1003.0,-0.0,-0.0
1003.4,-0.0,-0.0
1003.7,-0.0,-0.0
