# ---
# experiment_id: ZIF-67 Synthesis - 2 identical vials_Aditya_and_Hardik_20250728_171409
# experiment_name: ZIF-67 Synthesis - 2 identical vials
# operator_name: Aditya_and_Hardik
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of 2 identical vials of MOF
# created_at: 2025-07-28T17:14:09.854644
# instrument_serial: 2
# measurement_timestamp: 2025-07-28T17:36:14.933821
# well_id: A1
# slot: Well A1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250728_171608
# white_id: white_20250728_171610
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,15 min,30 min,45 min,60 min,75 min
238.1,0.1791255668773407,0.3901043001409919,0.5543459184882414,0.6702813901211545,0.7775891596319343,0.8286363278644504
238.6,0.5000707465227804,9.0,9.0,9.0,9.0,9.0
239.2,0.1196003573953164,0.3568199920016882,0.5817964969137172,0.7471969603690594,0.9285338670086368,0.9979258511592816
239.7,0.3907353213393075,0.9890198040905768,9.0,9.0,9.0,9.0
240.3,0.0015879678272105,0.1642976073481462,0.3024221869126351,0.3828514788435802,0.4500343104837164,0.47316528538039604
240.8,0.208511273252087,0.5272730324812901,1.0071820380844334,1.9625279251207144,9.0,9.0
241.3,0.2112755905898051,0.5887057631469262,1.492804128482818,9.0,9.0,9.0
241.9,-0.0,-0.0,0.0646855119716691,0.1129038268898214,0.1440954222219538,0.15590210991183226
242.4,0.1845006189650642,0.4752965507763905,0.915936871539292,1.5668370183533675,9.0,9.0
243.0,0.1989386115664936,0.4850642156895132,0.916570892631318,1.5531354771945367,9.0,9.0
243.5,0.0638697269099372,0.2598243349668694,0.4709031937685996,0.6220695649862016,0.7282595851132346,0.7755419487924892
244.0,0.1011336995412595,0.2766105761373588,0.4582496483209829,0.5790173811414231,0.6560448263929559,0.6886230974460543
244.6,-0.0,0.0798375703811841,0.1896572068808242,0.2540740776861528,0.2873879141027923,0.3015254478826223
245.1,0.023901530548427,0.1862114424647724,0.3487213062640333,0.4546072014452696,0.5139770832075427,0.5377709452578225
245.6,0.2051048346379058,0.4703228228095825,0.8534216774434297,1.3324230846659115,2.4355241798871154,9.0
246.2,0.0365697336899364,0.2119565022030255,0.4036312855020375,0.5313085298112706,0.606315331319107,0.6336772082449018
246.7,0.1746676198836242,0.4086978778717965,0.7171752743352648,0.999912553935074,1.2455537833196262,1.3685232298337977
247.3,0.0219637311731144,0.1984783151037483,0.3937670703851488,0.5216007538277844,0.5999972499995968,0.6280651826855357
247.8,-0.0,-0.0,0.0644641453728708,0.1115448994828176,0.1354875292180057,0.14437014335383722
248.3,0.1582918616108691,0.3668748421273293,0.6259461162125746,0.8197870791654549,0.9527549384830456,1.0071283676948342
248.9,-0.0,0.120196816970874,0.2703168355832162,0.3538753278259449,0.4014130927676805,0.4176348542543648
249.4,0.0990763491734081,0.3060907570430382,0.570502863425304,0.7625516619248885,0.8966733777113663,0.9495731535211401
249.9,-0.0,0.0024040471755071,0.1243514623514144,0.189011388883556,0.2228761339614789,0.23503456253989996
250.5,0.0331552767107497,0.2379597242779851,0.5025517712799003,0.6952443584238958,0.8232857664705961,0.8811684670485962
251.0,0.0467140643375601,0.223307778397907,0.4300662948026731,0.5610839603195619,0.6360048247224348,0.6658009626514718
251.5,-0.0,0.0855846717195154,0.2909770900032462,0.4250351577632078,0.499702981388111,0.5290294640555933
252.1,-0.0,0.100175984716492,0.2865684949531258,0.4038392063816073,0.4615341862230195,0.4865617981464992
252.6,0.0041392394067512,0.1669978564357095,0.3540768008668956,0.4742459839518948,0.5300584251394918,0.5564138148224212
253.2,0.0535468822934098,0.2687283724581426,0.5722063647220054,0.833258467045638,0.9927602941229264,1.0785940975271053
253.7,-0.0,0.104437688536096,0.2777939655786883,0.3862379462589617,0.4338501936258638,0.45534343647040504
254.2,0.0431902124778133,0.2773953184606922,0.6308621226065665,1.0020071053242832,1.2818005115821682,1.4826043591981621
254.8,-0.0,0.1484898216152436,0.3388011611682632,0.465083655028472,0.5181884200420882,0.5430362300338132
255.3,-0.0,0.1217427162736842,0.3128912595261511,0.4394865705950623,0.4937128323735125,0.5177032766947004
255.8,0.0483588884005047,0.2620026363328378,0.561884572281024,0.8204226773207266,0.975324601008632,1.0446962595147546
256.4,0.1093547474722715,0.3213114728516358,0.6199505197919032,0.8784316696319595,1.0300875286686002,1.0975961259574236
256.9,-0.0,0.1334458109552789,0.3273331761313183,0.4561106334262785,0.5123728992791992,0.5338353350085394
257.4,0.0334527740100636,0.2188825352700553,0.4567281728489857,0.6307103308460302,0.7130591522385297,0.7423659625012489
258.0,-0.0,0.1053314965226236,0.3024365541651599,0.4324623514168563,0.4879167160232549,0.5062925794519645
258.5,-0.0,0.1424347877978502,0.3827493485451455,0.5579454297742975,0.6384702084172783,0.6651062293033919
259.0,-0.0,0.0936798307912899,0.2762297529787243,0.3941424760804735,0.4424896382475369,0.45622959504137567
259.6,-0.0,0.1621540428042779,0.3615911122224515,0.4956148562719724,0.5492986935434745,0.5674898021756201
260.1,0.071006239909358,0.2351954275262374,0.4347057451467687,0.5713762320447183,0.6245119304576784,0.6427335732434093
260.6,-0.0,0.0125078193273403,0.1737503047824079,0.2708895568571748,0.3083458211799895,0.320411179576345
261.2,0.0129666364634421,0.2105086275100577,0.4840706443013332,0.6998033892427162,0.8023962455697083,0.8391061169719595
261.7,0.0080324758992472,0.1815762830331369,0.4022934478166759,0.5556244633081021,0.6203699808743696,0.6401164874942021
262.2,0.0817822943917606,0.2647492936229018,0.5065064390786633,0.6840157350567262,0.7603938454385945,0.7844150568737089
262.8,-0.0,0.0663081912533704,0.2290795933911425,0.3274943977792233,0.3632130231934672,0.3740246814969412
263.3,0.0483588933965981,0.2898264354418549,0.6992482871765584,1.2246955730143956,1.8146564531735352,2.6214027538872156
263.8,0.1127318437131255,0.3545940436403256,0.7684538302619488,1.2943181038558318,1.9643151613882608,9.0
264.4,-0.0,0.0961651711092414,0.300808353352452,0.4338540509712045,0.4898596217055787,0.5080618028006274
264.9,0.0139251036993455,0.2374687898943529,0.5846580910804745,0.919028639585672,1.1336151530896124,1.2254323036792572
265.4,0.0734349804847369,0.2813983020249402,0.5869753464649272,0.8427028626255164,0.9822091671188092,1.033030359285108
266.0,-0.0,0.1314158807026152,0.3377434732275179,0.4699393012811983,0.5270735104495473,0.5450439108351578
266.5,0.0056422232341235,0.2000817338568016,0.4720989543983505,0.6783127540495288,0.7775716330041479,0.8145060323328073
267.0,-0.0,0.0321157074435151,0.198162397241451,0.2961249819166304,0.3350389946905737,0.34942496695547876
267.6,-0.0,0.0092055168565361,0.2146385601225253,0.3448190649217079,0.4019716149874022,0.42093243961091237
268.1,-0.0,0.1222565399705719,0.3290740857084162,0.4576491912431715,0.5163733797376769,0.5332102487170826
268.6,0.0391889684551963,0.2610379105403904,0.608464918425138,0.9231467495023316,1.130327428166937,1.2115433242346636
269.2,-0.0,0.0972036737880904,0.3039949074116805,0.4322487060378943,0.4909651864725646,0.5083009424400035
269.7,-0.0,0.0908949326491885,0.2827134681908335,0.3979026075268197,0.4491848187575937,0.46473943870179185
270.2,0.0084534049223187,0.1920619088932145,0.4371375824936424,0.603865790019016,0.6843612791829683,0.714162779422629
270.8,0.1303450783682806,0.4342158362127094,1.2202164920575604,9.0,9.0,9.0
271.3,0.04259583535738,0.2362932239400983,0.5080064458644493,0.7031757077454159,0.8067096090752006,0.8384921242065261
271.8,-0.0,0.1542779910158883,0.3791415032887107,0.5218154548104179,0.5903293581245775,0.6118016766363279
272.4,0.0195456348321671,0.2378038019499789,0.5762764133142406,0.8637481451251079,1.0546922584766223,1.1274877753962314
272.9,-0.0,0.1702614348917707,0.3962936406068443,0.5382554666041238,0.6093179612292976,0.6292208327995819
273.4,-0.0,0.1063560351754059,0.2761678893349178,0.3710523530664588,0.4137786146852201,0.4267111464669682
274.0,0.01318600271602,0.2185547866893975,0.5173653945274449,0.7435810733819236,0.8771980110724139,0.9252463463854842
274.5,-0.0,0.2398443522576462,0.6880193746981792,1.2869982247094591,9.0,9.0
275.0,0.0883463380186872,0.3195386883544658,0.694611968503177,1.0578905537340846,1.3542168531730627,1.484121888565715
275.6,-0.0,0.1878768985706031,0.480312071866644,0.7031585520666933,0.8299212273207066,0.8733962996934257
276.1,0.0037502904435717,0.204155376777238,0.4954181026025819,0.7134414070980524,0.8380769508056479,0.881770591083014
276.6,0.046643618033486,0.2905013589884224,0.7202025460823069,1.2283963963532425,2.1539254585722087,9.0
277.2,0.0648787395481184,0.3261161562121883,0.8249567888511468,1.7496410750625235,9.0,9.0
277.7,-0.0,0.039879273427359,0.2415946259943488,0.3633595997025844,0.4232496412205865,0.44187531334905616
278.2,-0.0,0.2034400876500017,0.5196725913993876,0.7760725909475306,0.9397030071802048,1.0028587902185737
278.7,-0.0,0.0762641574386347,0.277346710609659,0.3994138612435459,0.4577574151625102,0.4748268352543341
279.3,-0.0,0.1392682482183831,0.3552316568253121,0.491332199633788,0.5572052409938963,0.576195674291857
279.8,0.0041563070264267,0.2145800916869878,0.5253841437414758,0.7747701572054994,0.9303570254900372,0.9754604912197561
280.3,0.0028722600289956,0.1903198248717293,0.4457350920755598,0.6205448309120124,0.7136921320827102,0.7391633501344878
280.9,-0.0,0.16830383551292,0.4780241025940263,0.7238020956411667,0.88258190255764,0.9290102701091256
281.4,-0.0,0.1565104878138687,0.4355083078209572,0.6379847393252798,0.7590059360754515,0.790404931096664
281.9,-0.0,0.185282511020501,0.4939165182378056,0.7340645603877259,0.8894570942696877,0.9342271912517338
282.5,0.0155656739123082,0.2230477141269579,0.5286992628268984,0.7667949139219771,0.9220179420384368,0.9676973636304589
283.0,0.1274040972267599,0.4220233949070253,1.1315308980879455,9.0,9.0,9.0
283.5,-0.0,0.0611828524691298,0.2605322967605754,0.3811328716683476,0.4391162082674451,0.4554547943086527
284.0,-0.0,0.1469406534499573,0.3787836875965469,0.5263498055093119,0.6033730895978803,0.6245462466552879
284.6,-0.0,0.1122439505909996,0.3625982144158449,0.5297837039078191,0.6219510709650009,0.6474281918736251
285.1,0.0030010730737823,0.2088299255117359,0.5102682645191758,0.7364293600435421,0.8836192379991393,0.9268625435923624
285.6,-0.0,0.0961211026504369,0.3087861809192627,0.4388828717026255,0.5056262638758283,0.524499640930661
286.2,-0.0,0.163507888697107,0.4112075134535459,0.5753731839802567,0.6702660806465359,0.6932482337280558
286.7,-0.0,0.1224535952807636,0.3206138369174594,0.4371620943639082,0.498937911733459,0.5125117837519457
287.2,-0.0,0.1968734664903718,0.4949840405935896,0.7139762473837687,0.8621106836232728,0.8970549804300957
287.7,-0.0,0.1056298465706472,0.4034820464206685,0.6166655718866898,0.761452519831546,0.7907949164066096
288.3,0.0064982850490238,0.1972551381079814,0.4644418138705988,0.6433693517779911,0.756348593814191,0.7801408767395115
288.8,0.1454910893088027,0.4223199936353803,1.014385697227442,9.0,9.0,9.0
289.3,-0.0,0.1033748854722115,0.3304465041991442,0.4655542897033276,0.5455784497873406,0.562789006409656
289.9,-0.0,0.1512728348358573,0.4186089874306886,0.5894417587918316,0.6994872202006953,0.721184888005724
290.4,-0.0,0.0717852909046247,0.2703180795774728,0.3789212261889938,0.4403777023161201,0.4532437745299539
290.9,-0.0,0.1699892689981047,0.4401242179208975,0.6114274450476422,0.7282042304985731,0.7483402800831583
291.4,0.0376743478914246,0.2450800569114493,0.5704494518936316,0.8119116772183538,1.0030986533681183,1.0382403244321146
292.0,-0.0,0.0698365023052428,0.2703180794909027,0.3784812670680774,0.4419016558386173,0.45220034558072797
292.5,0.0192889646632024,0.2256481186152351,0.5535705994128922,0.7925761410247771,0.9813666616035291,1.0200472933468272
293.0,0.0006040924942157,0.1767008761972675,0.4264848694071742,0.5751823813600332,0.670393379446791,0.6882068623893723
293.5,0.06146486549349,0.2927399566007945,0.7151216998522589,1.1284870727648233,1.766288637982497,2.1073700963012754
294.1,-0.0,0.1640443278744035,0.4330863742499581,0.601761600136189,0.7194389146568096,0.7371501111918992
294.6,-0.0,0.2002126109352079,0.5235362314787576,0.7557047676888179,0.9485037387617768,0.980368501399586
295.1,0.0133369042490484,0.1856673739369051,0.430345421905683,0.5738738532021431,0.6746686178515041,0.6863872297795859
295.6,-0.0,0.0729820483447075,0.2397497941964579,0.3241974354700568,0.3763063106868459,0.3819468884054291
296.2,-0.0,0.1206600586816606,0.385845414690905,0.5527417775981884,0.673896140616099,0.6873954936443482
296.7,-0.0,0.1129896449733982,0.3562889359326902,0.5000065997947093,0.602468977014603,0.6141665455846549
297.2,-0.0,0.1327267352517435,0.3796646642290798,0.5189952021282256,0.6276570433612384,0.6395251086435287
297.8,-0.0,0.103870333555273,0.317570878009794,0.4314501695147825,0.5147959976229047,0.5229526920785426
298.3,-0.0,0.0669128296554205,0.2800228852588783,0.3928416929587977,0.4770375625957757,0.48459639450928865
298.8,-0.0,0.1410485173961813,0.4081547953716133,0.5675995979054516,0.7004503081925655,0.7141627943339679
299.3,-0.0,0.1222290039084802,0.3335687487064311,0.4470102064461546,0.5316806504231614,0.5392394820320718
299.9,-0.0,0.0904040714874134,0.3154893822739032,0.4409997796474759,0.5382166380564709,0.5449040162756169
300.4,0.0307860622372201,0.2158620737649054,0.5323793360021045,0.7554179758947271,0.96920257874722,0.9866859824144342
300.9,-0.0,0.168772675270018,0.4559426114391351,0.6451330867682936,0.8082367571261116,0.8220474712131441
301.4,-0.0,0.1534240870966444,0.3956585918049764,0.5390152433356462,0.6521393269527662,0.6601311753954131
302.0,-0.0,0.1067930916861566,0.315377350323384,0.4304984206796107,0.5165310111037565,0.5223649644700075
302.5,0.1338989032350393,0.3216986658508828,0.6708700274611673,0.9480437859270698,1.2730680539733066,1.3099370859092416
303.0,-0.0,0.1335263684253932,0.4163766990368373,0.6036195811640973,0.775049894646947,0.7891044149914155
303.5,0.1095880959725298,0.2907318304079573,0.6364520455933127,0.9109347171937466,1.2430755688538435,1.2769889510203558
304.1,-0.0,0.1004226992238499,0.3351244404610676,0.4789359011499877,0.5966873900812363,0.603899925648834
304.6,-0.0,0.0733962344116507,0.2908900457974132,0.4169192975852693,0.5183596907677498,0.5257215050716062
305.1,0.1871385345520822,0.377777060414498,0.8267922390648534,1.3440769916367157,9.0,9.0
305.6,-0.0,0.0722068326966651,0.2885381312181312,0.4137783856692474,0.5157133094855884,0.5230300223247698
306.2,0.0501654771942415,0.1800955814543968,0.4317778051380667,0.5908071454497661,0.7328376939614404,0.7395645659110746
306.7,-0.0,0.1175000497065291,0.3485020794602538,0.4886106793504013,0.6086684418938524,0.6141665421152681
307.2,0.0392161712709998,0.1539266889323211,0.3835452476261949,0.5234308071710171,0.6450702849298535,0.6474138754104564
307.7,-0.0,0.0860806378284254,0.3558288492336551,0.537262529628404,0.7165656627451787,0.7202364335954008
308.3,0.0953921691278633,0.219811097745897,0.5121741618716019,0.7231304264346742,0.950750408204174,0.9540475686515096
308.8,0.0658103636055551,0.1831069130854071,0.4751270920372494,0.6872118945225135,0.9152020088549024,0.9168600295746658
309.3,0.0549462321776775,0.1653759050427503,0.4573326749592492,0.6693502405737743,0.897715850259713,0.9027475693352804
309.8,0.1507955681561137,0.2617477098649649,0.5870766323299682,0.8472191646974805,1.184320641884541,1.1899816021089296
310.3,0.067557673058263,0.1504568410412111,0.388912456843172,0.5400870818769985,0.6852913851616309,0.6880936800301467
310.9,0.1145026344790299,0.1881822987944656,0.423279886736034,0.5746109473911986,0.7169221148001768,0.7234051147625725
311.4,0.1639452852453892,0.244105563029946,0.554098469667207,0.7982349913795596,1.1124449624897166,1.130232100973286
311.9,0.167193835811847,0.2411003459154955,0.5875587400579267,0.8974033158400236,1.4534556794030735,1.4845176929351056
312.4,0.0653422924469941,0.1088698507531691,0.317220536151853,0.4479486812862354,0.5719714404561737,0.5742297269392092
313.0,0.0107948444448674,0.0450041328766485,0.2490431822851057,0.3788971905640681,0.5055424253095951,0.5055424309924139
313.5,0.0940142849918206,0.119130282275158,0.3366395592730908,0.4837136240751126,0.6335941511045091,0.6335941579869923
314.0,0.1402946773621119,0.156602847915645,0.4774005943860135,0.7766115461986054,1.329551414557448,1.3467109950100333
314.5,0.2429266434252397,0.2406935051141964,0.6671292012844098,1.3013913401145047,9.0,9.0
315.0,0.1318711075902779,0.1151407065231688,0.3600530814307121,0.5517300318064381,0.7826916852881681,0.7857030675623627
315.6,-0.0,-0.0,0.0301913078950484,0.1466844165395779,0.2596334767513134,0.26153290508248295
316.1,0.09100226565726,0.0390967187303186,0.2501534985428379,0.4161638014481182,0.6040574799820352,0.602935096482642
316.6,-0.0,-0.0,0.1321651375615817,0.3242810037538169,0.5617661616809155,0.5587547999330564
317.1,-0.0,-0.0,-0.0,-0.0,0.0707060483091804,0.06973168161422935
317.7,-0.0,-0.0,-0.0,0.1074403293996117,0.2963905390200563,0.29180010472041257
318.2,0.088182372393617,-0.0,0.0965798760817673,0.2639587630044813,0.4551261032248182,0.45512610428980177
318.7,0.0337894322483674,-0.0,0.0041678281409626,0.1084749101875797,0.2090033242984761,0.20900332480507383
319.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
319.7,0.0056076776132288,-0.0,-0.0,-0.0,0.128230794032643,0.1290148053927206
320.3,0.1760211768484339,-0.0,-0.0,0.0703182620503216,0.2704320668468425,0.2679248526860606
320.8,0.7177688703479909,-0.0,0.0365256293524526,0.279082529003317,0.6644218727628602,0.6644218628558115
321.3,1.6412922302682824,-0.0,0.159454870707243,0.4027478439098393,0.7955672065189453,0.8052951435240376
321.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
322.3,0.0279621349155926,-0.0,-0.0,-0.0,-0.0,-0.0
322.9,9.0,-0.0,-0.0,-0.0,-0.0,0.007372044999526126
323.4,9.0,9.0,9.0,9.0,9.0,9.0
323.9,0.2660638716920712,9.0,9.0,9.0,9.0,9.0
324.4,-0.0,9.0,9.0,9.0,9.0,9.0
324.9,0.1641541746344091,9.0,9.0,9.0,9.0,9.0
325.5,-0.0,9.0,9.0,9.0,9.0,9.0
326.0,-0.0,9.0,9.0,9.0,9.0,9.0
326.5,0.2655192421946137,9.0,9.0,9.0,9.0,9.0
327.0,0.0853660631889334,9.0,9.0,9.0,9.0,9.0
327.5,0.1126675409049185,9.0,9.0,9.0,9.0,9.0
328.1,-0.0,9.0,9.0,9.0,9.0,9.0
328.6,-0.0,9.0,9.0,9.0,9.0,9.0
329.1,0.0264912518268303,9.0,9.0,9.0,9.0,9.0
329.6,-0.0,2.72058288496426,9.0,9.0,0.8916646358012279,0.8585910426704307
330.1,-0.0,9.0,9.0,9.0,9.0,9.0
330.7,-0.0,9.0,9.0,9.0,9.0,9.0
331.2,-0.0,9.0,9.0,9.0,9.0,9.0
331.7,-0.0,9.0,9.0,9.0,9.0,9.0
332.2,-0.0,9.0,9.0,9.0,9.0,9.0
332.7,-0.0,9.0,9.0,9.0,9.0,9.0
333.3,-0.0,9.0,9.0,9.0,9.0,9.0
333.8,-0.0,9.0,9.0,9.0,9.0,9.0
334.3,-0.0,1.0173182019378184,9.0,9.0,2.192431436078978,1.7487328128812325
334.8,-0.0,9.0,9.0,9.0,9.0,9.0
335.3,-0.0,9.0,9.0,9.0,9.0,9.0
335.8,-0.0,1.7721024777038057,9.0,9.0,9.0,9.0
336.4,-0.0,0.729024048631777,9.0,9.0,1.373941942832595,1.2791926798662978
336.9,-0.0,1.2576382253472458,9.0,9.0,9.0,9.0
337.4,-0.0,0.8971018127965282,9.0,9.0,9.0,9.0
337.9,-0.0,1.0248401640015212,9.0,9.0,9.0,9.0
338.4,-0.0,1.2457272164841575,9.0,9.0,9.0,9.0
338.9,-0.0,0.8807395402100469,9.0,9.0,9.0,9.0
339.5,-0.0,1.3872049818534886,9.0,9.0,9.0,9.0
340.0,-0.0,0.724424050037643,9.0,9.0,9.0,9.0
340.5,-0.0,0.6179923506249515,9.0,9.0,9.0,9.0
341.0,-0.0,0.5819629741146456,9.0,9.0,2.643106804509279,1.9556389599508335
341.5,-0.0,0.9964207023263538,9.0,9.0,9.0,9.0
342.0,-0.0,0.6158428968948936,9.0,9.0,2.383482475658085,1.9422076373773716
