# ---
# experiment_id: ZIF-67 Synthesis - 5 identical vials_Shuan_20250728_192744
# experiment_name: ZIF-67 Synthesis - 5 identical vials
# operator_name: Shuan
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of 5 identical vials of MOF
# created_at: 2025-07-28T19:27:44.279184
# instrument_serial: 2
# measurement_timestamp: 2025-07-28T20:00:47.041227
# well_id: A3
# slot: Well A3 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250728_192915
# white_id: white_20250728_192926
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,20 min,40 min,60 min,80 min,100 min,120 min,140 min,160 min,180 min,200 min,220 min
494.7,0.4472093702481369,0.6387154272860206,1.0839265204618544,1.3383129272622385,1.4669951578143372,1.5502590025137772,1.602382214856923,1.662032709837877,1.6967547798454832,1.7480469329358026,1.8160247879705471,1.8946814398415641
495.2,0.4538492092779738,0.6442821296225302,1.086257083868944,1.3375087607916365,1.463810714459855,1.5449852170222096,1.5957207333185688,1.6537696459898092,1.6872461790600506,1.736911750741037,1.8027385090800467,1.8778963674868705
495.7,0.4588113077589708,0.6486784866768452,1.0899833026887664,1.3412297567278335,1.4675483731494228,1.5487901194894589,1.599573400459393,1.6578112591282097,1.691346555150514,1.7414210412981288,1.8080369651237933,1.883806416661396
496.2,0.4658429021503119,0.6548787484695745,1.094259823461745,1.3439056383639838,1.4690921257296443,1.5493614942603595,1.599312493037941,1.6569417414989565,1.6899706629270486,1.7394546131295543,1.8053453990482675,1.879742576714969
496.7,0.4732377802062371,0.661800180048048,1.1009886034620564,1.351168972542836,1.4767791669172556,1.5573788854220587,1.60745129553029,1.6656712687545396,1.6990114174273914,1.749153456827051,1.8162343967189476,1.8920123843507188
497.1,0.483000100570563,0.6721293758471133,1.116431289615034,1.3737861926543038,1.504937088793473,1.5901154155171326,1.643510959881755,1.7064573531918312,1.7426568195397922,1.7977529567193915,1.8732947507889413,1.9600446071619804
497.6,0.4885343825283955,0.6756537233374245,1.1121836378380443,1.3608086612140222,1.485201410533222,1.5647402305622549,1.614195668557415,1.6720191489892349,1.7048054769983485,1.754408642265472,1.8219581558881943,1.8970688063634529
498.1,0.4951806150719628,0.681470630918582,1.1159927767465814,1.3630275790895998,1.486184871108351,1.5647445523778445,1.6134341314375311,1.670654840187603,1.7027994708225291,1.7518544109138197,1.8186473661250016,1.8922872027650341
498.6,0.502216431110594,0.6876550559036299,1.1202233962798442,1.3656998224239685,1.4876313553795326,1.565234356451658,1.6133385197571382,1.669747289571428,1.7013769072833704,1.7498363775608796,1.815921148053597,1.8884134551621459
499.1,0.510688637772425,0.6961090652197678,1.1306143261446722,1.379326611903104,1.5036332202161014,1.5831207998952317,1.6326962483110858,1.6912758859101165,1.7240123784851804,1.774730597022751,1.8448162479421597,1.9220168391671635
499.5,0.5182344825919578,0.7030748484451086,1.1369569625491307,1.3856876533564844,1.5100183753963794,1.5894221066615375,1.6391143717849317,1.6978648848576263,1.7306395089133673,1.7817225742882932,1.852702821851553,1.9306521166751203
500.0,0.5272046344861768,0.7112520511071343,1.1435653100440597,1.3913009965563092,1.5147334555672896,1.5935400304147005,1.6427039205598313,1.7010001596717643,1.7333294633962757,1.784203626666341,1.8550601957338355,1.932219634873741
500.5,0.5327405634990782,0.7161401233699725,1.147344553032353,1.3945979458764346,1.5175638883250009,1.5960626374499378,1.6450331488003416,1.7031929942014503,1.735424416054376,1.7863769334795918,1.857520333070198,1.9347962146365767
501.0,0.5403587328795514,0.7227217341810976,1.151036919107141,1.3955819731446966,1.5165234773848717,1.5933113297894783,1.641172441922976,1.6979159821748722,1.7292519365318444,1.7788764572049105,1.8482416517993083,1.9228337276220795
501.5,0.547476758916788,0.7288903117355887,1.154729973943271,1.3970675009463298,1.5163044063021551,1.5917281172581736,1.6387856383899844,1.6944237266791524,1.7249926403019946,1.7737267122303246,1.841813652378076,1.9143489942922005
501.9,0.5555184648236867,0.7363358802993641,1.1614871802021312,1.4038620090243747,1.5230829154876893,1.5984122009491388,1.64549381526284,1.701335948894404,1.7319743714123783,1.7809687340078948,1.8499117973510693,1.9231641742145085
502.4,0.5630598714666852,0.7433735889312405,1.168324512910581,1.4112435537695671,1.5308485989336351,1.6063877453107622,1.6536820284870146,1.71008798281464,1.7408775244000183,1.7905475689492751,1.8609368358866047,1.935517327993809
502.9,0.5698690747623802,0.7500697199548733,1.1766397619923934,1.4223503412058238,1.5439679297811948,1.6210150461916624,1.6695222212339225,1.727696607321833,1.7594125175649895,1.811225307735101,1.8854078774472955,1.964219924044489
503.4,0.5764167652132458,0.7551641871949482,1.1768963840111677,1.4175650614324806,1.5354345388919797,1.609470580547942,1.6558753865586122,1.7112183809128847,1.7412274802299643,1.7904633276392652,1.8603672535974851,1.9336075737320144
503.9,0.585085198292818,0.7635512364096123,1.1860116012352095,1.4283576639228697,1.5475021024196192,1.622450152510086,1.669475021003271,1.725895116698813,1.7564625922212074,1.807154524342896,1.8796060554276817,1.95554271231934
504.4,0.5923428936389018,0.7701303513540543,1.1914187702799015,1.4331946218833744,1.551811460644248,1.6263492958574484,1.6731998472773906,1.729516735558781,1.7597827028605335,1.810539169749805,1.8833820516319293,1.959254514207062
504.8,0.599289872944566,0.7765940172863757,1.1976693412758972,1.4399042385537788,1.558869497935851,1.6336632315682915,1.6807643909669536,1.7374809193680811,1.7680054308388924,1.8193726217628177,1.893754504548885,1.9709734268879842
505.3,0.6061689920328823,0.7823999073911473,1.2003976440292825,1.4396853892080266,1.5564897184894622,1.6296707426601722,1.6755554287657577,1.7308454744795132,1.7603389489695624,1.810282848961519,1.8827124633112484,1.95707487251905
505.8,0.6140643573675163,0.7895801528065777,1.2065384836767103,1.445216054749553,1.5615855688933165,1.6344531109771134,1.6800512422451577,1.73523152503482,1.764529074824329,1.814654518486761,1.8874339012872048,1.9617421179966155
506.3,0.6230202725351214,0.7978572752000844,1.2137438766234954,1.4517749121969674,1.567695640826204,1.6401984739986086,1.6854980680951908,1.740555192326932,1.7697035257344549,1.8199116224450944,1.89286792216176,1.9672784091224897
506.7,0.6314683150563676,0.8057382348782902,1.2210100678838554,1.4589618304442815,1.5748869467607014,1.6472306425739855,1.6925002330111287,1.7476955987332303,1.776901091030934,1.8273481257002304,1.90128866891092,1.976465418131025
507.2,0.6371805749922224,0.8107455223762138,1.2248995196895256,1.4622277296487265,1.577634828427955,1.649601770362413,1.6946108928813353,1.7496054062991784,1.7785991107041197,1.8291174150028489,1.903331977377549,1.9784312628484488
507.7,0.645063985329871,0.8183752515302991,1.233348451621119,1.4724025103273422,1.5890715270647384,1.6619755232146842,1.7077022820383052,1.7638694196268183,1.793447946389029,1.845331069836556,1.9224869072101445,2.000605747180903
508.2,0.6534605884126888,0.8256640848581899,1.2375226456297916,1.4736149999546455,1.5881143039399903,1.6592812560199863,1.7037890283639687,1.7584673911516011,1.7870862190703145,1.8375459732755537,1.9126230625125311,1.9875752268582736
508.7,0.6608132193956757,0.8318148251096283,1.2400336917861703,1.472550782166087,1.5844576030892588,1.6536657443280964,1.696721302853698,1.7496768685044315,1.7770880714395292,1.825927005502867,1.898553378028748,1.9699606509576897
509.1,0.6698581521614994,0.8406993455173071,1.2503223063101587,1.4851115476525414,1.5986138206324845,1.669019971911178,1.712889373388253,1.7673560261692696,1.7953729534259175,1.8459879430411348,1.9219683872273068,1.9967536898965426
509.6,0.6785942875131751,0.848772740939376,1.2572925465429927,1.4913990203224683,1.604383919675081,1.6743426110942672,1.7179079695928232,1.7723195898668718,1.8000773231239304,1.8506360674675268,1.9271233221430408,2.0018925739994824
510.1,0.6857374822978474,0.8549869417737196,1.260777389226095,1.492482487175416,1.6036740568538788,1.6722279387258745,1.7147896833197374,1.7681717310203124,1.795197383535392,1.844743888848076,1.919721423804583,1.9923310116342217
510.6,0.6950057211634313,0.8639574222212894,1.2700875565741354,1.5029546491122316,1.6149007838896534,1.6839075814488726,1.7268420564711429,1.7812093237501188,1.8084519249930224,1.8589834475526128,1.9363551336029536,2.0109747787956254
511.1,0.7020793676220394,0.869829565269353,1.2721393601705853,1.5014467517665098,1.6107251972813206,1.6776561182700365,1.719356404087868,1.771745085620834,1.7980527998374436,1.8468471948367229,1.9216489100300609,1.992484407817664
511.5,0.7101976029193307,0.8770532093750376,1.2771213929937972,1.5046384128114514,1.6125192413235494,1.678319519613758,1.7193964315875765,1.770924843136298,1.79672212424159,1.8448206995156708,1.9189000477056983,1.9883446982819717
512.0,0.7192367451684315,0.8858439155964045,1.2868420513423708,1.516054016768686,1.6251439555459566,1.6916462951306734,1.7334126186263847,1.785862482888448,1.8121510521341853,1.8614702906097351,1.938652307126548,2.0105789541472103
512.5,0.727401016238114,0.8934792412166848,1.2937985505069054,1.52296542020707,1.6319767099769968,1.6982272608305775,1.7400509659381111,1.7925890082681408,1.8188135614217915,1.8685699470689527,1.9467319944767223,2.0192155925448114
513.0,0.7351019906226873,0.9005127344913211,1.2996561084337694,1.5281592190393154,1.6365845118029527,1.70233686477484,1.7439672450013384,1.7962737439191194,1.8222578337941704,1.8720625578431709,1.950515257459511,2.0229161070535517
513.5,0.7448964228419049,0.909903665985587,1.3089393295216865,1.5380223203704568,1.646825102533377,1.7128031435225857,1.7545215304377322,1.807245398544069,1.8333689990261728,1.8839050064235991,1.964217254056037,2.037923382671604
513.9,0.7538697760040745,0.9178951779843012,1.314172549711635,1.5407465682402997,1.6476609009520906,1.712224977671132,1.7530609286051708,1.8046463033791145,1.8299356896834915,1.8794170988624688,1.958164425539325,2.0296028806269093
514.4,0.7614515331162826,0.9249481037103972,1.320575174363774,1.5470082997787598,1.6537318047506264,1.7181797279779103,1.7588957796509013,1.8106328346804064,1.8357540707031923,1.8857022203287548,1.9655732296256565,2.037479188112939
514.9,0.7696358931192829,0.9320025684209454,1.3243634486973783,1.5476976843919656,1.6522033260304398,1.7149532423398626,1.754505702816687,1.804835083563261,1.829108038347077,1.8776746674541744,1.9555362167213677,2.0245088526662247
515.4,0.7787091104613479,0.9410082097610052,1.334955884414469,1.560778396914161,1.666866137989591,1.7305387318057583,1.7710542628709491,1.8227039911059555,1.8474990440668804,1.8978372521302944,1.9797239516565053,2.052096036312757
515.8,0.7873096677544454,0.9491624568991424,1.3430797575873537,1.5693876567851894,1.675718732961202,1.7395070687793577,1.7801413971124689,1.832295557395972,1.8570780742707849,1.908179976986753,1.9920147277099165,2.0657283890540383
516.3,0.7947328453648029,0.95542483712704,1.345879429719405,1.568900478701331,1.672954314067188,1.734983730491389,1.774522375115409,1.8249995288395628,1.8488328866290096,1.898531257276084,1.9799732984140064,2.05074718391813
516.8,0.8013805514438769,0.9612857151417168,1.3500122576685505,1.5716303641414573,1.6746791385819326,1.7358762701928476,1.7748980297629624,1.824886098343436,1.8482512202598351,1.8975881925629208,1.9788005599413372,2.0486672121593927
517.3,0.8098296575327227,0.9694379646965764,1.3587588042441126,1.5816147587863727,1.685403459358786,1.7470055853914153,1.78646565375435,1.8372609769646184,1.860904802195776,1.911345346858164,1.9953185684447867,2.0673448247592474
517.7,0.8159376149082133,0.974264959752036,1.359441429329352,1.5783377261338352,1.679198138412812,1.7387378841753105,1.7767480353801015,1.8257897658876223,1.8483449106902927,1.896951486923394,1.9777831658882423,2.0458988631899517
518.2,0.8245333401399754,0.9827324775711846,1.368975835310265,1.589721833114207,1.6916977642833373,1.7518178852238273,1.7904926276031876,1.840518979176642,1.863438854414727,1.913660227806219,1.9977868674554455,2.0684458717673073
518.7,0.8341099083307302,0.9923234151928534,1.380334741002176,1.6038334169395756,1.707462293314559,1.7685725852819,1.8081834747316985,1.859688747032658,1.883120195344865,1.9352294987647616,2.0239367593676088,2.0985264859439567
519.2,0.8392969823527556,0.9957277326179692,1.3771418609264243,1.5938256424744286,1.6927648869456788,1.7505052858668226,1.7878356378883518,1.836138107243711,1.857769658345561,1.9064834979395315,1.98859823369796,2.056302486529253
519.7,0.8486239916691881,1.00505168779464,1.388271643138928,1.607511459177319,1.7079165507046803,1.766777290802607,1.804906151199257,1.8545019441708024,1.876669675339363,1.9271581111975904,2.013708244357236,2.0849886484372187
520.1,0.8562417593335852,1.011523716070253,1.3910888163507995,1.60679456898422,1.704831027686973,1.7618993383375752,1.7988161122882664,1.846852203625392,1.8681295431938707,1.9170887820540672,2.001161264326623,2.069200558322071
520.6,0.8652217741171246,1.0201357330397507,1.399691709022056,1.6159834412731529,1.7142407103963926,1.771347392433366,1.8083758655977191,1.856727545976373,1.878060995352782,1.9278166468113231,2.014023061849495,2.0831436327534205
521.1,0.8741136465969463,1.0287402489095103,1.4089840099772233,1.6265617360565814,1.7256066851287282,1.7830283039151542,1.820543030113496,1.8695128287274976,1.891167036900463,1.941895412543856,2.031487092975679,2.102493273354141
521.6,0.8803727308407605,1.0340010014075125,1.4112471251708611,1.6260588301582142,1.7230990830843105,1.7790884811820342,1.815759463768741,1.863462366790385,1.884426078253045,1.9337555689222727,2.021821310035814,2.0903654865989076
522.0,0.8904108143217075,1.044203210873626,1.424037023225061,1.6423539581804718,1.741525041488137,1.7988574677990936,1.836690309045548,1.886014132906351,1.9077080321444115,1.9595116598583664,2.0532858720435616,2.1263924167031596
522.5,0.8957614890548183,1.0482243521133028,1.423540111147153,1.6374821319383632,1.7336592348834978,1.788717039955919,1.8251850040179047,1.872487865797876,1.8932180242499408,1.942736947098616,2.0326213702977025,2.101294220608048
523.0,0.902055821511382,1.0538861494213552,1.4279879178670758,1.6411256723709269,1.7366768955976577,1.7910361388116771,1.8272050562289988,1.8741670171828364,1.894634109952792,1.9440414542332085,2.034551226743388,2.1030914610920095
523.5,0.9118156869586874,1.063258416882484,1.4368550526073522,1.649891449872661,1.7451663859051787,1.7993044412114176,1.8354693315795432,1.8823116325183773,1.902805177118281,1.95264945065794,2.044679734047135,2.113846133570682
523.9,0.9175008181231284,1.0679056898192791,1.4383177298806686,1.648273804343205,1.741505237979531,1.794122200161918,1.8294140054364336,1.8749526370461247,1.894664254606559,1.943310342341284,2.033220080232236,2.099806842009499
524.4,0.9267878784948568,1.0773110385855469,1.449936608338731,1.662808123510169,1.7576683026987554,1.8111483845908047,1.847371936907987,1.8942064501579408,1.9144493933868745,1.9650228335824145,2.0602453949589825,2.130550810142245
524.9,0.9329517742748638,1.0825939115850685,1.452741102165621,1.6632652858784405,1.7564700407649876,1.8087266493816403,1.8441697221406848,1.89001557803689,1.9097774041125373,1.9592671991948003,2.053401407317346,2.1217708928753996
525.4,0.9419249518097252,1.091295389385233,1.4615523816126426,1.6728233439849147,1.7662455114099571,1.818424435945728,1.854095100215948,1.900271358694169,1.920026639324211,1.970475944555305,2.067021329666776,2.1367557700896587
525.8,0.9460644242392184,1.094091311501293,1.4596432519582132,1.6661701566892737,1.756584401361164,1.8066270372093456,1.8409020349825256,1.884914181570523,1.9038996582205947,1.9522021571438992,2.0446642449072114,2.109943146152944
526.3,0.954431153072133,1.102198108973814,1.4678868307803523,1.675029191700116,1.7656299602290104,1.8155400445561816,1.85006971547226,1.894334190686748,1.9133963186367404,1.962391780017364,2.05732396141919,2.1241123875539287
526.8,0.9626905060221184,1.1104726782394798,1.4777408466075432,1.687121190294726,1.7789332553039214,1.829179817828941,1.864499740273382,1.909718973525276,1.9291313654302489,1.9795888843226088,2.079398063636525,2.1491096047142144
527.3,0.9676852887916212,1.1145680343093949,1.4791852497755975,1.6862201811096509,1.7763560923764723,1.825352512331926,1.859830834496026,1.904129824175906,1.922946953693524,1.972513657462,2.0710747909572107,2.1386767776091693
527.7,0.9727888683378766,1.118402175572426,1.4788779832563428,1.6818021371293177,1.7694116217326672,1.8165818938463032,1.8497277161938628,1.892389194819154,1.9103196576160164,1.95806671912062,2.053479848504309,2.117720967158252
528.2,0.9795016143984028,1.1247157778838912,1.4846154209084204,1.6873374198407065,1.7747409965175678,1.821410412762012,1.8545287475086865,1.8971200238095367,1.914957167812405,1.9631244384040143,2.0600111474079696,2.125001558589609
528.7,0.9880737586400472,1.1334975182056142,1.495964408189412,1.7016751813808009,1.790575384483654,1.838008845877113,1.8720554503822413,1.9158779731807485,1.9342031949176508,1.9844939975118163,2.087393626252639,2.156006739394482
529.2,0.995528275883292,1.1409642256209755,1.5044788292427052,1.7117825680089729,1.8015244589260564,1.849151314371516,1.88356027711516,1.9281721606113569,1.946611620991844,1.99825882571964,2.1055493836745725,2.1766563183812555
529.6,0.9976589711855312,1.1406841036265034,1.4945818795957102,1.6919456712515957,1.775547871607252,1.8192789270208367,1.8508310714726504,1.891494438695836,1.908028689918435,1.954708406946676,2.050884310655547,2.112354188951015
530.1,1.006156803160049,1.1491311569422389,1.5040915479106516,1.7028151458000509,1.7869400121215322,1.830696356425159,1.8625935407800644,1.903889650023597,1.920537628059617,1.9683127781615724,2.0680390733658265,2.131377774797514
530.6,1.0171746569609692,1.161015505713293,1.5212583802901791,1.7256004290349185,1.812752516136643,1.8581309683864755,1.8917460999388376,1.9353508844356784,1.952826129871673,2.0042470494870908,2.11360514911949,2.1838805185622894
531.1,1.020480191452858,1.1623387983587503,1.5149914567947098,1.7117272660881604,1.7941685923748836,1.836401938215985,1.8677164110335904,1.9083892415919617,1.9243573763595945,1.97210745052142,2.0728580586896053,2.135845895766796
531.5,1.0267526978217778,1.1678936811404068,1.518594699970736,1.7134563346017715,1.794778888916409,1.835967716903047,1.8666600399329143,1.9068065563963368,1.9223573643659864,1.969589952733809,2.0699434280296645,2.1320496389211407
532.0,1.0349502102182953,1.1758541376406448,1.527098420458234,1.7224067240033714,1.8038312051221508,1.8449553729781007,1.87576713720924,1.9161790709320827,1.931762359953504,1.9797342041155883,2.08283949487204,2.146375492116837
532.5,1.0430881007303945,1.1840123601462498,1.5366053603592515,1.733354694118186,1.815494887499604,1.8564787456450167,1.887799084482864,1.9288889970655976,1.9445291645428189,1.9936802996685588,2.100902955146715,2.166900437751043
533.0,1.0447674395406408,1.183685497617626,1.5284820626882518,1.717523109261691,1.7950571947919831,1.833193696912275,1.8623849374520327,1.9006263832286296,1.9149158821744847,1.960629831862664,2.059519309119999,2.118514347353675
533.4,1.0540339669007874,1.193324738085327,1.541029947127349,1.7330409566919935,1.8121005575335656,1.850667418224748,1.8807108811487685,1.9199802769176728,1.9346685313484988,1.9824986059964165,2.087435867061121,2.1496379922007263
533.9,1.0654724712172658,1.2051984595169736,1.5559763565636144,1.7512699155282128,1.831994152458596,1.871067729412955,1.9020153396770227,1.94242026653679,1.9575505947910048,2.007603992758491,2.1193683495685685,2.185670508296876
534.4,1.074577602715786,1.2135701537175445,1.5624032270472226,1.755658534045886,1.8351503761391608,1.873034462349812,1.903549177821683,1.943213788610371,1.957840311954402,2.0071898549646483,2.118493685098636,2.1837724383065753
534.8,1.0822197328378538,1.2202971936599851,1.5661568080216155,1.7564644918048775,1.834193189165077,1.870765894722236,1.9004766602493817,1.939099974306283,1.9531728500671388,2.001352357756016,2.111130835401054,2.1741368448044445
535.3,1.091053599738638,1.2285719374848405,1.5732497737922035,1.7623698260438925,1.8393288440954625,1.8750156641323297,1.9044116011594163,1.9426764230555489,1.9563316963379032,2.004515132813072,2.114999769612868,2.177692231714853
535.8,1.0981706549814176,1.2343405128301383,1.5742413657956973,1.75855436406136,1.8327808499153293,1.866623738352591,1.8947346548495927,1.9314051149095672,1.944246099816906,1.9905777135663087,2.096764872492044,2.1556230864934256
536.3,1.1099882014031188,1.2460290869773607,1.5865272542839437,1.7714178487457464,1.8457228234695875,1.8791074721316068,1.907495431454653,1.9442679193511336,1.9570674362775324,2.004327455706904,2.113322180855248,2.173452276006107
536.7,1.1167392338072994,1.2520538710518447,1.590412239710972,1.7730793293896112,1.8462410768422872,1.8785499781343484,1.9063877753431804,1.9424390824141973,1.954893127906432,2.001454081818737,2.109900194407913,2.168788325270313
537.2,1.1260737838428525,1.2615495223924582,1.6014812876874531,1.7855101118263377,1.859301795464004,1.8915220269921145,1.9196440818012075,1.9562252518921728,1.9688154942353744,2.016473823918022,2.129627715132906,2.1905625413788172
537.7,1.132208400524919,1.2666241417763016,1.6025222973809925,1.7824839935003285,1.854144604763256,1.8847192533818529,1.9118618816070536,1.9471915717584427,1.959128141455018,2.0053215044704333,2.1151857609076,2.1731470504298156
538.2,1.1428358813677957,1.277618084019984,1.6160551147157798,1.7983530715472833,1.8711296578993253,1.901746241759365,1.9292931125310755,1.965622310401134,1.977787954984608,2.025488286519514,2.1413224486399507,2.202266429027701
538.6,1.148993643132992,1.2827062283529045,1.6170116532547396,1.7951741415789642,1.8657526453510536,1.894731476615341,1.92135244623776,1.956367927543743,1.967834705042238,2.014203528955332,2.126493852925309,2.184316028421211
539.1,1.1591065192777306,1.2932379635888076,1.630232328738969,1.8107503660060773,1.882474722786481,1.9114609163693144,1.938469631120077,1.9744059466251995,1.9860404005984973,2.0341606908790424,2.1525731332319444,2.2134993919912205
539.6,1.1701553013071688,1.3051584644112166,1.6471635056953469,1.8322790815617904,1.906445625538936,1.935632494646311,1.9638087954312853,2.001543186404758,2.01338370255438,2.064404154147656,2.193153577235973,2.2597029018753894
540.0,1.1737046793994426,1.307391076229833,1.6441136130980798,1.8240393153140853,1.8952905094042745,1.9225757625384703,1.949547615317217,1.985501803254736,1.9964866358067908,2.0453240863234936,2.168317820388939,2.2303603930091254
540.5,1.1790607664553354,1.3121165248262878,1.646538997012377,1.8242578957909024,1.894134827845474,1.920274401390632,1.9466386565746057,1.981748169009801,1.9924698487338288,2.040657722888091,2.162819003501514,2.2233493465805685
541.0,1.1828000372439202,1.3141734662352622,1.6423455498074475,1.8138911615455344,1.88054633035921,1.9047503055656896,1.9296113290404475,1.9628517924341649,1.972680934791596,2.018357689753527,2.133933353857882,2.189321286583689
541.5,1.1898607759194575,1.3214821692525132,1.6515867324016047,1.8245867822628576,1.8918500776537828,1.9159309191685243,1.940856165223908,1.974556537732698,1.9843406367723475,2.031432823576538,2.1519391265993217,2.2092831071214447
541.9,1.1977785121049564,1.3297262358058592,1.6618051948932635,1.83643764542746,1.9043134406035136,1.928028037300744,1.9533837357904549,1.987481079383401,1.9972986530012748,2.0455551079751952,2.171589880870952,2.2308297716712113
542.4,1.202028147906315,1.33366799090697,1.6646543216632983,1.837968269021951,1.9048731159294408,1.9277926988865937,1.952772104790171,1.9863528275561824,1.995868867748428,2.0441302413676894,2.1706068941579493,2.229490689997179
542.9,1.2101684952762215,1.342000635094179,1.674165379608159,1.848021342383768,1.9153632217735868,1.937677932494042,1.962766277729962,1.996605484931768,2.006055040319545,2.055161043940806,2.18586467523645,2.2461034508505575
543.3,1.217582383734118,1.3490839699401171,1.6801167789503513,1.8526088734677708,1.919054692478819,1.940369278262288,1.965283759522691,1.998482406896518,2.007523169723173,2.056734094602529,2.188064362216712,2.2476734757294348
543.8,1.2258255471599544,1.3561824831445213,1.682698776502358,1.850925906444264,1.914984078736489,1.9348086563074496,1.9586540767225065,1.9905233827211664,1.9989839565240608,2.046607454333454,2.173569472779709,2.2298143508670494
544.3,1.237700410701644,1.3687132822734829,1.6986320386938354,1.869511093847497,1.934812068058412,1.954444944649908,1.978950598366532,2.01159708474838,2.020083351875712,2.069650146397011,2.2040872489528884,2.2639070843472435
544.8,1.2443140740376033,1.3744247602098614,1.7007834510235826,1.868264157367561,1.9316333644721169,1.9499898202521024,1.973931461087504,2.005447558104927,2.0134799428594072,2.0617768486226185,2.1933445354003176,2.2505964495981075
545.2,1.247933070742997,1.3769375814984577,1.698784382212562,1.86193314269426,1.923089630300808,1.94014082032811,1.963148335431865,1.99329661711236,2.0007327871113563,2.0477170969462684,2.1744976171045955,2.2286321848938266
545.7,1.262000163879312,1.3923645119573973,1.72029078176514,1.8882559415901827,1.9518014552941123,1.968767443149725,1.992770044740597,2.0242884092698348,2.031906849231726,2.082017668663504,2.220375234858043,2.279771180476112
546.2,1.26967342805822,1.39950690974626,1.7253086228927683,1.890772864531185,1.953079301910164,1.9689444150067463,1.9923901773656576,2.023200376056907,2.030583468466589,2.0798991295021927,2.21700127361625,2.275075624077681
546.6,1.2756575422595544,1.404029045056665,1.7239338828664506,1.883874278583272,1.9434302238299648,1.9578711412425407,1.979990204003176,2.0093117596875976,2.016016164410656,2.0630432131457024,2.193402804547965,2.246999760583774
547.1,1.2853025376492937,1.4139528812836664,1.7352523223463387,1.8957834508570304,1.955668803486025,1.9694798755464515,1.991788955577522,2.021021203789384,2.027837711602026,2.075783272140076,2.210070602729011,2.264888960068449
547.6,1.2969542620422436,1.4253965481716817,1.745770258144531,1.9050423658985047,1.9640271565799223,1.977097151856969,1.9990611928790465,2.027929606311321,2.034497069798088,2.0822816079304527,2.2173001471625917,2.2717330200256036
548.1,1.3022321834930606,1.429013751156395,1.7423502145385257,1.8950523092875515,1.9511690228697625,1.962600849618144,1.9833275507441088,2.010473878161861,2.016512687630754,2.061570402006155,2.188125183798544,2.2378627360163974
548.5,1.3108572601090895,1.4376171131633515,1.7514279074184815,1.9036193390588672,1.959641218334304,1.970436384090568,1.9908864633713053,2.018010495559701,2.0237785505915147,2.0691817999944293,2.198070254950762,2.248058207936801
549.0,1.318206338013592,1.4444567748246997,1.7561939705656295,1.9059141687998684,1.960869688734992,1.9708588665646605,1.99075817405123,2.017317688673673,2.022650863008249,2.067494577077272,2.195149075089313,2.243811581696525
549.5,1.3246885680382854,1.4510864021683847,1.7631167607170808,1.912494535853784,1.96759134817114,1.976524016404953,1.99623230811842,2.0227793494563064,2.028002387947037,2.073117357228146,2.203031588885102,2.252172093520147
549.9,1.3308783225956828,1.456801728509434,1.766749803485473,1.913708043156689,1.9677336415873912,1.975856222535469,1.9950444418747573,2.021101696230116,2.0258043647734336,2.070385616587883,2.1991128390390267,2.246775346608787
550.4,1.3405279973914277,1.4671502606143831,1.7800299846123482,1.928519296077504,1.9835727071357243,1.9909628766514147,2.0104215479753726,2.036924303135782,2.0414666038457394,2.087458624384614,2.221602041642183,2.2714845876950736
550.9,1.3445209822305173,1.4704010191214705,1.7798282727026875,1.9250865154519108,1.9785107491388323,1.985248426323473,2.00399553510194,2.029561992126828,2.033842286113153,2.0786482318122887,2.209658956894425,2.257488130258975
551.3,1.3466652680040891,1.4717633597578197,1.7780300767832449,1.919961726174972,1.971892114249508,1.9778403585840287,1.995889996157097,2.020712004116412,2.0247397377335656,2.0684510322238125,2.1966137707625824,2.24231540714002
551.8,1.3558951020974062,1.4816720727603956,1.7911096947260547,1.9346496454842967,1.9873948899658285,1.9927343169774443,2.011091493128059,2.036263623803064,2.0401974395362696,2.0851648818242707,2.219112374648874,2.2664788214706975
552.3,1.3598896083474652,1.4858140150575812,1.795840382163128,1.9391830992773065,1.991918616220367,1.9964815393201087,2.014844281863939,2.039646436565912,2.043532487911457,2.089100430075268,2.2249283786781584,2.2727325873467743
552.8,1.3620150911504738,1.4869667484485174,1.792481641318424,1.9318584799192429,1.982757298677828,1.9863486010100164,2.004034477766574,2.0278094729107607,2.031146082800809,2.0753126905574657,2.2061813416886387,2.2513169051557513
553.2,1.3688544481615703,1.4951049588044134,1.805352909784356,1.9474750039997184,1.999816034363408,2.002494498474772,2.020816476268464,2.045199447453036,2.0485433751531965,2.094457812764361,2.233072950565038,2.2808923176628695
553.7,1.372790490742713,1.4987516756065993,1.8070551269894568,1.9470314744312247,1.9984913239481104,2.000138082768714,2.0183416144202626,2.041966267122609,2.0450497435228128,2.090273188498688,2.2272891647732327,2.273823938935417
