# ---
# experiment_id: ZIF-67 Synthesis - 5 identical vials_Shuan_20250728_192744
# experiment_name: ZIF-67 Synthesis - 5 identical vials
# operator_name: Shuan
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of 5 identical vials of MOF
# created_at: 2025-07-28T19:27:44.279184
# instrument_serial: 2
# measurement_timestamp: 2025-07-28T19:51:20.814612
# well_id: A1
# slot: Well A1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250728_192915
# white_id: white_20250728_192926
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,20 min,40 min,60 min,80 min,100 min,120 min,140 min,160 min,180 min,200 min,220 min,240 min
517.7,0.8349666304672062,1.0083821630976364,1.4491983186325328,1.6526058747548455,1.7642906327235823,1.8207787650008669,1.844798394873718,2.045271955458859,1.916656646573812,1.9433655173603697,2.057440861414,1.9947771635020484,2.120818412465304
518.2,0.8432388885581111,1.0163010381767648,1.4587609289622765,1.6643279817053704,1.77763126153023,1.835197205692347,1.8595258230904028,2.0643693520588826,1.9331078147154075,1.960650494117704,2.0801863555725646,2.0125001671923397,2.1468572787202813
518.7,0.8525170614228492,1.0254433534156284,1.4704882060368816,1.6791453766259978,1.7948834280718575,1.8539308212819945,1.878844815383791,2.0907067735362834,1.9549848171124489,1.98330669498886,2.110266395973728,2.036343372630383,2.1819934387979454
519.2,0.8572034512867879,1.027924617783153,1.464324816026998,1.6654499274799628,1.775234621590311,1.830520334407443,1.8536826081918,2.0459546856150723,1.9240214874817176,1.9499437647931908,2.0662301903632048,1.997173184024566,2.130257660210014
519.7,0.8662056788397667,1.0367684014916687,1.4757784691258684,1.6798321990126044,1.7917779120121504,1.848385037231572,1.8721257403300648,2.070468510581595,1.944791378349328,1.971618138430628,2.0948468759400134,2.019410648453921,2.1631597953420827
520.1,0.873408052207204,1.0425096176138495,1.4768629892089788,1.6770673945217731,1.7859961954692654,1.8408360755775564,1.86347613628062,2.052006870382155,1.9334081043594684,1.9592201876375663,2.0783114596341474,2.003568366620184,2.1432934038743205
520.6,0.8820306542131818,1.0505799243060678,1.4850403591442236,1.6860296137160475,1.7953911586890705,1.8505621048335097,1.8731576132676773,2.0623873462404902,1.9437272514934845,1.969825500409685,2.092111933445326,2.0133676032544714,2.1587875590683927
521.1,0.890520988611638,1.0586897728306297,1.4941902739786943,1.6967416674872535,1.8072448668220351,1.862992113095879,1.885768622298448,2.0776831271227487,1.9576643790595696,1.9843090968579744,2.111208016418796,2.0274453990912207,2.1808755753013425
521.6,0.8963089050123496,1.063216388778345,1.494907057571506,1.6945788263222306,1.802576941422628,1.856819586964732,1.8789512097325909,2.063105194044509,1.948669114825138,1.9745163200842848,2.098312876151541,2.0149086743934603,2.1654755133449894
522.0,0.905964157256966,1.0730034431526552,1.5083056269153556,1.7119734312261048,1.8229491454953035,1.878970269845334,1.9017445855719977,2.093575014499103,1.9742958410750848,2.001374132860237,2.134503804740263,2.0426308114698486,2.2076673008768575
522.5,0.910849599529129,1.076301184475656,1.5057405452187345,1.7047103759566171,1.811952767790452,1.8655008415122185,1.8870260243182584,2.067149697851418,1.9562027645184448,1.9818367786649784,2.1084131028713884,2.0193759626453005,2.176809381059182
523.0,0.9167125358932224,1.081369947645331,1.509284114570643,1.70748841243052,1.8140181570035736,1.8670133622500689,1.8882454612824628,2.065600315948408,1.9568582343668133,1.9823118728877147,2.1095546050253087,2.018363553036132,2.1781296568866355
523.5,0.9260936528998526,1.0901522421518872,1.517517689891784,1.7157119418085305,1.822124704487519,1.874902146935563,1.8961629973688496,2.072366333631095,1.964776282906566,1.9902973812477,2.119779760407354,2.0251332913318048,2.189500459022472
523.9,0.9313174363701658,1.0940898011276046,1.5174644177954424,1.712399741919734,1.816396853667792,1.8674096017150084,1.8880704858612267,2.056664243432597,1.9543643759087683,1.979101221501129,2.105239153603117,2.011174828827686,2.1720851001923167
524.4,0.9402233106772756,1.103071430797135,1.529348852013758,1.7276166646912512,1.833789093116728,1.886198177513459,1.907350069572012,2.0811317772526463,1.9759355283236868,2.00171100191864,2.135868024202723,2.0337464744552127,2.207599561932359
524.9,0.945959709024634,1.1077182706048891,1.530685582803871,1.7265538670809848,1.8307830176530493,1.8819149447075745,1.9025781322263768,2.070076235831628,1.9693057680717296,1.994502902561243,2.126315061632832,2.024300364580564,2.1964414432532395
525.4,0.954499777320036,1.1158856895821634,1.539163253121642,1.7359306071208285,1.840428545651904,1.8918312897798064,1.9126020303414224,2.080269131582862,1.979723392134253,2.005332718044591,2.140931366768562,2.033995758996009,2.2133883934714826
525.8,0.9580902867492304,1.1178976829805043,1.5351386075692444,1.7270624872655849,1.8276501771713825,1.8768002788824216,1.896587235197302,2.053520048119036,1.9601765222697665,1.9845905699481063,2.113717636102364,2.010250001531289,2.180960742284079
526.3,0.9660092313130676,1.125457143908073,1.5429327895102822,1.735698542433551,1.836715927395443,1.886014223056346,1.905757136002056,2.062844189450196,1.969850784146817,1.994533745687718,2.127224637575829,2.019087297302148,2.1966834858310005
526.8,0.9737983884720336,1.133246054912887,1.5529717102954768,1.7482331396344049,1.850675445815192,1.9010519078933272,1.921022593158508,2.0813044036055905,1.986796720871767,2.012283864863869,2.151996246569541,2.0360242721479422,2.2256321930067795
527.3,0.9783099203292196,1.1367148620292111,1.5531495916014473,1.7458249115014215,1.8463025500004395,1.8953712388671184,1.9148145617915835,2.0691797604289537,1.97879030978458,2.003566267607363,2.141156377780362,2.0253556056913435,2.2128019759959194
527.7,0.98287307005517,1.139841489626247,1.551039155111364,1.7394972878408537,1.8367400052440084,1.8838769113795173,1.9023009191827496,2.048291601188841,1.9635273268604263,1.9872690408572755,2.119420528839338,2.00669036969552,2.187301052453149
528.2,0.9890774553387724,1.145576941091991,1.5562387966217188,1.7445248512859122,1.8415077393840271,1.8884247880456488,1.9067611278855463,2.0511880208608235,1.96776025013344,1.9916474377355524,2.126054943774593,2.0098100252851974,2.195089200642418
528.7,0.9971804269277666,1.1539429558333705,1.5678303047982192,1.759516605408664,1.8585643061400707,1.906711398421309,1.9255819087424813,2.0741835196372644,1.9885493940677843,2.013357978676704,2.1568362601751003,2.03096894304142,2.2311032488620217
529.2,1.0041471441007568,1.1608894189404042,1.5762239478539404,1.769795549348476,1.869886573029484,1.9184656453284072,1.937675711134712,2.087859247581459,2.001646436474244,2.02705634350638,2.177016484949875,2.043749649488826,2.254989017447509
529.6,1.0057100103706549,1.1597767176533798,1.5627923775157748,1.7457349292804205,1.838259203083653,1.8825168244916568,1.8997622829287573,2.031991143974263,1.9572353758370733,1.9799492191800483,2.1123334204359168,1.993240455819072,2.1783930097744726
530.1,1.0137372441436538,1.1677525687839456,1.5721126733327282,1.756576595938121,1.850001685270599,1.8944446445866507,1.9118840741890493,2.045193324362493,1.9704036744078528,1.9932703030189995,2.1310669785142387,2.005521719074473,2.200018596987783
530.6,1.0242916799038095,1.1793428056732798,1.5902193735024537,1.780913976366821,1.8784147450825173,1.9250545365111829,1.9434687510338644,2.0845847892040825,2.0056094502741977,2.030295053086339,2.183073039596071,2.041962747290164,2.261375550708939
531.1,1.026987147269791,1.179956111249892,1.581179270890693,1.7638080537393426,1.8553132382192945,1.898517178230136,1.9154647161438336,2.0430784184984385,1.972811183095337,1.9953603151385952,2.134770670499195,2.0046181239937324,2.2038719782483924
531.5,1.0327961390880689,1.1849949168296805,1.5837452043542002,1.7645845405679872,1.854627253976037,1.896812253847316,1.9135202801315072,2.0372854047407345,1.969609913797684,1.991746605181402,2.1304590375403656,1.9996158724508413,2.1985154472960233
532.0,1.0404794378428448,1.192540567789351,1.591767569036778,1.7734238721393836,1.8636580663619853,1.9058197389550733,1.922580088422787,2.0459367459165727,1.979057596421751,2.0014606103957537,2.144310051977519,2.0079829905211644,2.2142809427504915
532.5,1.0480964986437522,1.2002716520153105,1.6010515021249228,1.7843972671141168,1.8755181415330275,1.918128041510077,1.9350896711762555,2.0591364172088635,1.9923018332424904,2.0152980625848347,2.164226308953987,2.020556315809177,2.2375278935601726
533.0,1.0491430147796623,1.1991906510218715,1.5901963970168609,1.7655672135690463,1.850916352016139,1.89054989333816,1.9060109408166213,2.0182005008376143,1.958675147127548,1.9798243420956807,2.1159954717543807,1.983273831665613,2.1808310437276264
533.4,1.0578797171384566,1.2084844990663397,1.603054486770212,1.7817701411224118,1.868952190845513,1.909531783136473,1.9253688557692248,2.04020733564148,1.9796088682693755,2.001708008486645,2.146743595668379,2.0039401892726585,2.216558216452713
533.9,1.0687117472733476,1.2199006603118154,1.618324434762369,1.8008013493248798,1.8900044685655235,1.9316347886919405,1.947698957837381,2.065561106836358,2.003893601819862,2.0269662952849923,2.182204137552516,2.027984695741901,2.257925648280311
534.4,1.077295063230251,1.2278313741342306,1.6235886428308577,1.8042166618567617,1.8917121030753048,1.932266865876188,1.9480594713805013,2.061744470685966,2.002889077865484,2.0257208541131555,2.179942814376928,2.025083050039024,2.2542855508880737
534.8,1.0843842144827065,1.2340196412700828,1.626114931368511,1.8038447294004696,1.889042970057477,1.9282011977492783,1.9434369680371444,2.052104462208108,1.9965175863536064,2.0187416205456463,2.170078813167235,2.016859274498964,2.2420110394736787
535.3,1.0926461328086716,1.241894962198849,1.6323203973388618,1.809109150160219,1.8933023605329464,1.931748094218144,1.946735929690628,2.052480233977544,1.9991401799817028,2.021093141906513,2.173289042380485,2.017813805965702,2.2451830937767907
535.8,1.0991596965390935,1.2471331975736444,1.6315395510241268,1.8035557405389893,1.8843617834469504,1.9208235659266395,1.9351625453582284,2.03390173146206,1.9846846946953776,2.005569347050409,2.1510257707936526,2.001339192406872,2.2185761641122244
536.3,1.1103667546303455,1.2583801271729569,1.643360553669791,1.8161645037617429,1.8971533818607835,1.933587386040717,1.94788724531722,2.045731265336756,1.9974376184637768,2.018552128953929,2.1685683546218346,2.0130358904781724,2.238061011843312
536.7,1.116477552848263,1.2639150559106025,1.646243903179029,1.8170312800834736,1.8963271936061152,1.931752960333656,1.9458595794592863,2.039954654280758,1.994137714388824,2.014807182276643,2.163825765618858,2.0082000578840096,2.23194130010287
537.2,1.125237225548676,1.2730027261495565,1.6571764779898084,1.8296191524795755,1.9096165290150977,1.945381425452283,1.959408532456852,2.053461562051486,2.008419905431415,2.029443255236881,2.1849518419850624,2.021396668030696,2.256258861449993
537.7,1.1308472089005015,1.2776133094353166,1.6568365313493951,1.8252624345953263,1.9023868247023128,1.93649666369354,1.949966314112888,2.0386124029853927,1.9968783607774336,2.0170668192306143,2.16756838999947,2.0081147374813164,2.2352439221991522
538.2,1.140894375611158,1.2882855602525052,1.670546503826449,1.8416952500032584,1.9199397165597665,1.9545188850565705,1.9682376225347609,2.057609443576452,2.016214087622228,2.037044606222961,2.1959078896922373,2.0264152938034288,2.2680768268383025
538.6,1.146458177625109,1.292862266582948,1.6699775330771478,1.837027912918637,1.9125174706489627,1.945649170457232,1.958462490292645,2.0425857817852164,2.004435370048959,2.024553941554088,2.178086574695317,2.012995043044605,2.246787370378637
539.1,1.1559308433576885,1.303033963700807,1.6833191787251172,1.8530434996321148,1.929750490573188,1.9633123460898625,1.9763482859437864,2.0611320495044305,2.0232148436835,2.044111360620558,2.2064947931933165,2.0310147994198187,2.2797201521958743
539.6,1.1663178810812656,1.3147071168606146,1.7008656746243789,1.8758095587037,1.9549815389290768,1.9896444445775905,2.003226932302911,2.0905811246878403,2.052133937161577,2.0742350142239085,2.2517559489235235,2.0593124796667297,2.333313369545207
540.0,1.1692256080491137,1.3164873102077588,1.6960483803881976,1.8659163816373048,1.9414546703500288,1.974023164504716,1.986839989090192,2.0679859852037867,2.0329258654595765,2.053989658091098,2.222755109269297,2.0386473486954086,2.2982111011763706
540.5,1.1739626703479993,1.3208011181959158,1.6975658792609305,1.8651959362918589,1.938940988653944,1.9705633121637152,1.983038757901593,2.0606828474072776,2.0279289451759204,2.0482538037231937,2.2156938576204737,2.032400747082621,2.2895584311827126
541.0,1.177119924746339,1.322477571957803,1.6912740618880635,1.852862190236635,1.9226291287207395,1.952161134416908,1.9638116194907065,2.0350447060649084,2.0056729433952616,2.0247590703833502,2.182228242056192,2.0089139301045127,2.2496520484348834
541.5,1.1834994768360396,1.3294878979233755,1.7004158193129968,1.8637737928799465,1.934022912443866,1.9637533906422049,1.9754664788727527,2.0463258802668767,2.017749334173329,2.0373613444443155,2.2016785303355846,2.0199661386462524,2.2724982893478867
541.9,1.190812165644516,1.3374249541758236,1.7107393290957875,1.8759326971727688,1.946557393103914,1.97631588978922,1.9882526470260788,2.0587106582095203,2.0307224139761657,2.051067175590083,2.222813210652343,2.032030928641674,2.2973503428626505
542.4,1.1945392039720364,1.34101378970327,1.712924399942639,1.87678602223498,1.946409445208368,1.975385206694355,1.987000429424031,2.0549460241075908,2.028678878900456,2.0488301747615885,2.2213686184295804,2.028959621744137,2.295700436916694
542.9,1.2020316494795014,1.34905076639368,1.7222569132385286,1.886974730366995,1.9567228440132831,1.985659236221697,1.9970081744616617,2.064033777703148,2.038815806992204,2.059335862013496,2.237427636119473,2.0379534288633514,2.3147723207233923
543.3,1.2088207870651,1.3557506720093613,1.727436226157839,1.8909200881029973,1.959487333942427,1.98779201341278,1.9987992344540373,2.0632457280379626,2.0398083597209147,2.060116130054795,2.238818078072536,2.037938553148711,2.3161273743786026
543.8,1.2164550810429555,1.3625479349666372,1.7287744761655668,1.887741858991812,1.953573318109027,1.9802269197107256,1.9907043452445423,2.050860689112579,2.029766058606475,2.0492037245649413,2.221302658510792,2.0269791227821226,2.2942498963179245
544.3,1.2276427318278589,1.3748700860838143,1.74514232751372,1.907008160214483,1.9740575282783124,2.001011555990828,2.0116972358169365,2.072015885656144,2.051296058905479,2.071661159208245,2.254666253821431,2.047653635332421,2.3332798699692434
544.8,1.2336478194404832,1.380336574638348,1.7462797821299023,1.9049256037547004,1.9695091357102168,1.9952486637113032,2.0053709558432136,2.0620946507192173,2.0433121304582187,2.06289646538384,2.241503125731335,2.0389874391382,2.3168947439008494
545.2,1.236735568026964,1.3825840713564714,1.7429704248364508,1.8972040419996992,1.9592971681709388,1.983561825657251,1.993136651497088,2.045708762339977,2.029139005410433,2.04793173225811,2.2197474622225752,2.024117669347764,2.290890560864134
545.7,1.2500398473795171,1.3978367948149122,1.765369600916301,1.9249049992141416,1.9891766896135388,2.014215335475016,2.0241631716951045,2.077895139376734,2.0615684268950267,2.0816764034912167,2.269928113478658,2.0555556233637198,2.3494389299024894
546.2,1.257165227385143,1.4046659346671289,1.7695264482862978,1.926903304571944,1.989358590335739,2.013370574248312,2.022940308116293,2.0739281777574186,2.059236704806948,2.078891813033405,2.2654564653147884,2.0526508125899445,2.3431472465331513
546.6,1.2625903770685036,1.4089574029115275,1.7666100677073608,1.9183254594440025,1.9775478378863327,2.0000188941031776,2.0086265966097683,2.0554908177887654,2.042804004110968,2.06158908285592,2.237960204894577,2.03589919031154,2.309521674448092
547.1,1.2716093381700888,1.4186753226812512,1.7778370030124118,1.9303996936459344,1.989579341730638,2.011732275938735,2.020320098556721,2.066254845595644,2.054458027535791,2.0736375680096315,2.2555864723158696,2.046732372519918,2.32978902647388
547.6,1.2826166682345386,1.4299031265846824,1.7878520282175638,1.9392478328920928,1.9973002285456305,2.0186969764915923,2.027136872078658,2.0710977108064084,2.060616114872932,2.0794758115546585,2.262323946447469,2.052357233552621,2.3362236591313534
548.1,1.2874199708542748,1.4333403981543555,1.7827424761595485,1.9275662797191204,1.9820816144718945,2.0018402313886434,2.009591057121867,2.0494938452225497,2.040553391585544,2.058535979636763,2.2292937051465187,2.0323247993693,2.2964833007902845
548.5,1.2953445207122325,1.4417708052394,1.7913961106723022,1.9360465376501248,1.9900285904395727,2.009307900653079,2.016987054793649,2.055487772693176,2.047617088432253,2.0656258119983444,2.239254189248346,2.0386123033534145,2.3072993495047474
549.0,1.3021321492581268,1.448465987334886,1.7953888353946812,1.937671173984395,1.9903078947315689,2.008723318492513,2.0162593992022915,2.052493313084163,2.0456821800723173,2.063354634921974,2.235286491832905,2.0364578936385014,2.3018052024006503
549.5,1.3080002546604883,1.4549680876789262,1.8020381099264977,1.9441600035062847,1.996510115774834,2.014421318959284,2.021578536534492,2.056570655682153,2.050714490520818,2.0684440799337365,2.243127035823648,2.0410717515531203,2.310838157896743
549.9,1.3135606528305968,1.4604939301178828,1.8049523622594024,1.944822669708281,1.9957661420201669,2.0128100384282512,2.0195676955625257,2.052619320747175,2.047798785302648,2.065189476237492,2.238161131071132,2.0379465370221523,2.3042427076512095
550.4,1.3225033661515528,1.4708306685844714,1.8185387220658624,1.9601221041300685,2.011542553900465,2.028539919354892,2.0353405416108945,2.0676914598714395,2.0637611053817846,2.081488751638702,2.262485970307448,2.0529439926505426,2.331835036020215
550.9,1.3259823943483615,1.4739682143218782,1.817619588396088,1.9561063903952225,2.00538597506794,2.021334170112949,2.027964644426404,2.0582374352070416,2.0550452858782915,2.072472905062247,2.248717833385872,2.0442820195546214,2.3152400390036423
551.3,1.327591613023504,1.475250233006166,1.8148426814042269,1.950255683542321,1.9977024812862407,2.0128036154848368,2.019059156751444,2.047334465247033,2.044893401213683,2.061797287930515,2.2339694731323245,2.0340505548497623,2.2977234967943643
551.8,1.3360317517224378,1.485186416127476,1.8282633692961363,1.965577517546836,2.013336461875676,2.028365974736243,2.034514434998761,2.062071639241211,2.060489391470092,2.0779432248026444,2.2576995978787884,2.049168948549441,2.3248258647259243
552.3,1.339400309067304,1.4894099287044908,1.83294840364148,1.970045411097988,2.0174538290431543,2.031971649775425,2.037967393547398,2.0643680952458503,2.063619832770858,2.0811061961137782,2.263877056963912,2.051957428250769,2.332078643032192
552.8,1.3411683558894931,1.4904639883031976,1.8286606955229927,1.961709200850645,2.0069039370479693,2.0204403965595192,2.02609281151185,2.050287721789398,2.0504757282247548,2.0671087191924062,2.243043477495236,2.0389142721436158,2.3072366752751505
553.2,1.3472817918672604,1.4986116404441223,1.8421231513373213,1.9782513480109625,2.0242351165393875,2.037738638669629,2.0433643228853304,2.0672897068470504,2.0684367553167062,2.0854746070995764,2.27187224686185,2.0560925610055696,2.3408986300808996
553.7,1.350839464621756,1.5023153734479162,1.843287406825747,1.9772500780674864,2.0219003504618485,2.034715515211013,2.040283950560271,2.0625038496152164,2.0643862977406906,2.081110128236964,2.264901482285337,2.052010829891646,2.332155070536548
554.2,1.34815564066047,1.4979199289354204,1.8289190728274265,1.9560247768688608,1.9974857154157128,2.0091392564648984,2.0142216270254325,2.033981971824883,2.0364061742828627,2.051844904584003,2.2215941418400127,2.0246166440464752,2.2819450116937654
554.6,1.3539431216172797,1.5065768943321156,1.8460280285440749,1.9780642752749544,2.0211612652621778,2.0328447420227027,2.0380670577990743,2.0576938510802734,2.0609727766796087,2.0773745751316754,2.261941258487724,2.048344778176943,2.328796914177188
555.1,1.3475603254430828,1.4973132047255624,1.8224259177574755,1.9448851320235228,1.983815406062274,1.9942170280130644,1.9986326599412343,2.015613645684297,2.019232919234172,2.0339062751885204,2.1980278364416064,2.007564571999629,2.2548960835671714
555.6,1.3536460276229887,1.5064308421645884,1.839667217913617,1.9666914645126723,2.0070279690315336,2.017627143851222,2.022092427140383,2.038989175943714,2.043369085847286,2.0590563306662384,2.2366395469152165,2.0309043154924717,2.29906746731199
556.0,1.3511430081530431,1.503955377480388,1.833600933876352,1.9576505362342704,1.99656613331008,2.0065169159683256,2.010601092631766,2.026103814938802,2.030914487054818,2.046113564392332,2.2193538393754886,2.018762564773061,2.2794303658151893
556.5,1.350294295313773,1.5037843660559251,1.8326274441172508,1.9557806329317973,1.994097205019811,2.003429616851998,2.007385367877522,2.0218271688549643,2.0271975925824486,2.04236830276633,2.215818866386635,2.015067647465984,2.275647347924503
557.0,1.356427457795877,1.5130988263150362,1.8507405846088925,1.97867708632086,2.018558686828824,2.028068501975317,2.031999950005608,2.0465110474818107,2.05259162691855,2.068499618677549,2.257003976060955,2.039702793399276,2.323306624154236
557.4,1.353189269446991,1.508132703235988,1.836058912093514,1.9571172321285168,1.994209333816148,2.002717705173896,2.006376216698885,2.018885690594945,2.0252836900523525,2.04004057468088,2.213978435875287,2.013062735938682,2.2732253042231445
557.9,1.3544520073068835,1.510217360133395,1.8378398891553915,1.9579522042707127,1.994613753650326,2.0024661248431923,2.006040877962389,2.017681949470975,2.024331269669754,2.0391579832374345,2.213574990928675,2.01225592173334,2.2724998052166696
558.4,1.359746354332597,1.5171737657379034,1.8474707112969613,1.9685471697853287,2.005388984410153,2.013019103535131,2.0165363196938944,2.027306343981296,2.0346582182816664,2.04968523009425,2.229168786614142,2.022351446312281,2.2897866502456043
558.8,1.3587426446306867,1.515826456913259,1.841034564093483,1.9582445591297013,1.993642103782966,2.0005998198680217,2.003887216928656,2.0134741834740217,2.021017644866793,2.035505888737472,2.208204773776629,2.0092300240759293,2.265755492722104
559.3,1.3659831625117358,1.5261152888191083,1.8587120988795625,1.97958819209606,2.016163887561616,2.0231662643087414,2.026399084974757,2.035661785270526,2.043897673883178,2.0589912113075184,2.243612159038802,2.0315212264240707,2.30603520961439
559.8,1.362194982017038,1.5206881526839495,1.843531870764502,1.9579193492218947,1.9921948106563143,1.9983516289984864,2.001108239502694,2.0091061138189854,2.017259370099308,2.0313628075493533,2.202140663532106,2.005719235847166,2.2582797972743194
560.2,1.365621929482123,1.5266840789816074,1.855326980989708,1.9725449719392507,2.007515886267483,2.0133594596441378,2.0160927207717725,2.0234811932655856,2.032513178601364,2.047032599055463,2.2270146340711827,2.020490134802404,2.28639927812912
560.7,1.366062663079583,1.5281174382083675,1.856381248459732,1.9727219773244165,2.007266386329273,2.0125993839258123,2.0151155203088176,2.021622332431212,2.0311971645276694,2.045588604422601,2.225652489482952,2.019203207109555,2.2847947465695926
561.2,1.3663348297432802,1.5298598004176338,1.8594078080994925,1.975919808987696,2.0100248500390294,2.0150209923071563,2.0174289331808537,2.023376709560369,2.0333755101828825,2.047835259218478,2.2303883632080845,2.021288959658728,2.2901621460184494
561.6,1.3656748206389626,1.5306969463947808,1.8617262128665284,1.9782033871634104,2.0122359906403298,2.0167622873624924,2.0190174342229392,2.024398817511865,2.035055518203129,2.04926896326776,2.234580294020353,2.022778471946633,2.2952004211461365
562.1,1.3639661985376392,1.5296766532649582,1.8589435687611948,1.9737218660583664,2.00705497042673,2.0111103692041405,2.013040828926613,2.0177092625730846,2.0287178424658068,2.042619715440759,2.225632511591838,2.016629537598719,2.2850074171435524
562.6,1.3592115690289628,1.5242681893308472,1.846860334395184,1.957318868327825,1.9889168155754229,1.992362437242483,1.9941742050972728,1.99798706397744,2.0089950792561053,2.0221255043550603,2.195855317322911,1.9973682930047147,2.251171184468781
563.0,1.3592137404027664,1.526302579681872,1.8520835611513944,1.9634777137655235,1.9952039536597,1.9984654804124624,2.000059509518373,2.00313825270502,2.0148546533706373,2.028096231400078,2.206375784399901,2.003101200181714,2.263430175440289
563.5,1.3547070547238558,1.5215690236257449,1.842757297415473,1.950952488613042,1.9814613645192485,1.984266757304799,1.9857336746375,1.9878613581915143,1.9995902306534747,2.012330332054558,2.184197810578641,1.9881947288142832,2.2383736783767167
564.0,1.3564725800363484,1.5264344128072256,1.8540502151393408,1.9650388032013764,1.9961472963709057,1.9987243084962285,1.9999510544510963,2.0015637956519785,2.014209468322912,2.0272259956493253,2.2084533321982445,2.002505524581994,2.2658371922484224
564.4,1.3565062685815126,1.5286280734561943,1.8595928085998656,1.9716284470874728,2.002961190486294,2.0052439958059494,2.00640744370326,2.0073577680048023,2.0204893166331823,2.033791892009772,2.219840118904936,2.0086190233444663,2.2789195224885264
564.9,1.351342541895029,1.5228314805476943,1.847343428488812,1.9552117976932848,1.9848613147007044,1.98680662304302,1.987757968654357,1.9880893808373017,2.0008786946508788,2.0137839965344844,2.1903455700866648,1.9897969184941715,2.2453184972477733
565.4,1.3519584043184274,1.526052249275638,1.855635219913125,1.9652639646901475,1.9954094472162247,1.996857949233835,1.997835168823124,1.997580052886635,2.011055570649756,2.0240947795160484,2.207370827558901,1.9996733979022792,2.2649178905532334
565.8,1.3489820972910866,1.5239998393595364,1.852270019177665,1.9603677709134943,1.9898272669977248,1.990925140419276,1.991765483725308,1.9909671436217349,2.004401902438224,2.017230254597097,2.1983540827012904,1.993329687850501,2.2545686651403325
566.3,1.3469661627476417,1.5233363550054508,1.8518512940199947,1.9593824798635355,1.988376243578993,1.989095591476924,1.9898502215786795,1.9884677600319367,2.002154641335061,2.0150317998405893,2.196095610733619,1.991242379173669,2.252047019007543
566.8,1.3450374058377648,1.5237975364735827,1.856007475499098,1.9647511671203448,1.9939200461887403,1.994269095055408,1.9949092945770783,1.9930340763376493,2.007217411411726,2.020238127575524,2.2062530255547017,1.9960693819647115,2.263598115580049
567.2,1.3410083241167448,1.5196079676512395,1.8469961343185173,1.9527644819320595,1.9806761104127664,1.980642560726693,1.981179767890388,1.9788292719541511,1.9926226425015792,2.0052402288941864,2.183992101525285,1.9822199007160328,2.2383132276817936
567.7,1.339702334434194,1.5198127319679418,1.84752590443362,1.9528023355953967,1.980280912195452,1.9799177268204493,1.9804123639973608,1.97745300120258,1.991571536034324,2.0038866782344296,2.182628106165181,1.9814084859517545,2.236424131327287
568.2,1.335047675097874,1.5166513846746912,1.8448323165781384,1.9494236452184148,1.97658123637286,1.975972101156964,1.9763832460133213,1.9727785177646096,1.9871327959780207,1.9992296121059976,2.177916530234496,1.9772942748423563,2.2313970531887337
568.6,1.3272454461256815,1.50740496981192,1.826610302485924,1.9258981497155665,1.9513270827890483,1.9506355370156765,1.95075193628418,1.946773483374687,1.9605677470878808,1.971986161247656,2.1384138125770003,1.9514946803463,2.1866092451765424
569.1,1.3297223949315111,1.5133114534171306,1.839232234439183,1.9411844993508,1.967178846284036,1.9662622481282936,1.966222117226745,1.9617502541457368,1.9761730620221407,1.9879076747458144,2.162322584547632,1.966829558814268,2.213096285179432
569.6,1.329158776010902,1.515291934496513,1.8451819129326148,1.9483452609547027,1.974591468163996,1.973291298009088,1.973250495898952,1.9682602786104817,1.982994081324758,1.9949647910982604,2.173710477175569,1.9736638363939123,2.2259398920237143
570.0,1.3323966570228436,1.5226098668151136,1.8616611614302647,1.968775351489696,1.995872108727564,1.994296333208931,1.994210891268756,1.9883552563799216,2.0038488813420985,2.016431324356845,2.207070274449733,1.994344402834844,2.2633696737839535
570.5,1.3291609580784494,1.5199543983063624,1.8563369652722288,1.9610775800481373,1.9874278419536364,1.985594972096714,1.9854280237123365,1.9792954535285143,1.9945845925771049,2.006857689006443,2.19244239167224,1.985433231171288,2.246417957218638
571.0,1.3214707395228111,1.5102938746680366,1.8362336589422457,1.9348817111126329,1.9594281652209384,1.957404302431036,1.957092654773156,1.950867742207442,1.9653535486046696,1.9768534654992127,2.146981983418569,1.9570975132449384,2.1950842724112882
571.4,1.326014017019257,1.5200934684488787,1.8583022868899288,1.9622535448921905,1.988198697862407,1.985877007692144,1.985172303355484,1.978268934529532,1.993837284099751,2.0058300262654964,2.191082320584419,1.985301749231851,2.244636367520398
571.9,1.3197047228587997,1.5138869203257497,1.8481198086896773,1.949338143087052,1.974392173225329,1.971739861004512,1.971057370758198,1.963974937059076,1.9791605756287929,1.9906713155852565,2.1690638616186133,1.971062374415823,2.2196938228320637
