# ---
# experiment_id: ZIF-67 Synthesis - 5 identical vials_Shuan_20250728_192744
# experiment_name: ZIF-67 Synthesis - 5 identical vials
# operator_name: Shuan
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of 5 identical vials of MOF
# created_at: 2025-07-28T19:27:44.279184
# instrument_serial: 2
# measurement_timestamp: 2025-07-28T19:56:12.550594
# well_id: A2
# slot: Well A2 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250728_192915
# white_id: white_20250728_192926
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,20 min,40 min,60 min,80 min,100 min,120 min,140 min,160 min,180 min,200 min,220 min
214.3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
214.8,9.0,9.0,0.964511088076282,0.8536593990480322,0.7465372155988499,0.7432803744454489,0.8163669015471609,0.7389342870741481,0.7152511194972656,0.7429686978903556,0.7512152471165429,0.7300677334622959
215.3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.062180754363602,9.0,9.0,2.9438305209924103
215.9,9.0,9.0,1.4099654527000138,1.103727124162838,0.8974554736492419,0.8910966970534248,1.0242561986452776,0.8809066097238469,0.8433221264350775,0.8912022821482515,0.904126725449314,0.8644702080582499
216.4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
217.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
217.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.764178415241818,9.0,9.0,2.1740947481720894
218.1,9.0,9.0,0.8988683772028714,0.7264928075919315,0.5871396210566244,0.5827631306010748,0.676531029740179,0.5762798538715239,0.5439104678630343,0.5837079227241432,0.5899351381504405,0.5622792161832579
218.6,9.0,9.0,0.7519385179173438,0.6258050824746381,0.5178495465705659,0.5150745700698598,0.589307135061682,0.5077598838192977,0.4830869299965346,0.5159978397519884,0.5206430201294312,0.4978993162220976
219.2,9.0,9.0,9.0,1.174096059106662,0.8040103310527872,0.7987247623401624,1.0166219379538255,0.7795963231408394,0.7179852721235842,0.7991633065202313,0.812665559042896,0.7545003227432419
219.7,9.0,9.0,9.0,1.1933475691506028,0.8090559911280282,0.8055204764903655,1.0225248942064236,0.7809891036486645,0.7205050046417852,0.8017226253177472,0.8168185995111068,0.7569819668542649
220.2,9.0,9.0,0.7046296195306748,0.5165401961209684,0.3682830158805809,0.3651860112641167,0.4575294591374832,0.3539695268964574,0.3224680623721012,0.3646955447206946,0.3715453855082942,0.3413725008274267
220.8,9.0,9.0,9.0,9.0,0.8533767973833151,0.836173373316098,1.409822330866208,0.7902003202016437,0.6906339748380597,0.8351213018651273,0.8644884858851823,0.7529623264978681
221.3,9.0,9.0,0.6415951859179541,0.4561544730987338,0.3090158114690963,0.3044229560620924,0.3947681291946058,0.2907981875730681,0.261468461150059,0.3022115958433243,0.3113312584776452,0.2806941066204797
221.9,9.0,9.0,9.0,9.0,0.969082715400532,0.954468785346736,9.0,0.8900373201551725,0.7535519844889577,0.967022196729325,1.0417077235172596,0.859156673592493
222.4,9.0,9.0,0.9070108054186534,0.7016123214802689,0.4945672231942065,0.495818120284286,0.6528132061439913,0.4844834904452003,0.4365750881692401,0.5075635785875013,0.5258558071739916,0.48154383850932647
223.0,9.0,9.0,1.0364572663395928,0.8430704574529871,0.5932504706248518,0.6054400915191845,0.8239871304881596,0.5971877828361092,0.5342143973995893,0.6296159457736865,0.6612873049957564,0.6018269511935915
223.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
224.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
224.6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
225.1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
225.7,9.0,9.0,0.600805494207155,0.5201313413495368,0.2872914822700003,0.2992476891174254,0.5334815872547181,0.3123564355727914,0.2438990449600537,0.3457964848606706,0.3939890206486935,0.3327926782119083
226.2,9.0,0.5241440624054469,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
226.8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
227.3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
227.8,-0.0,-0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
228.4,-0.0,-0.0,0.2518639381461928,0.3320267648256393,0.7711625262746635,0.7319359240624997,0.3113056211420668,0.6860798113267124,1.1500781228620585,0.6093479518908609,0.4974419775643701,0.6507033687303693
228.9,0.2692528835927543,1.0119650856688278,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
229.5,0.3310582780504558,0.6881038294847712,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
230.0,0.1455299147561956,0.3928766820753853,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
230.5,-0.0,-0.0,0.5127821292556902,0.6074821098024614,1.29556598758409,1.2207062157672797,0.5944522994906605,1.128161219231474,9.0,0.9907903488691518,0.8629308019973093,1.0513016331763425
231.1,0.3432963465717474,0.5363140048061608,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
231.6,0.0759034235296695,0.2091461676252267,0.784908925562315,0.894367768115654,1.7187467983382607,1.725086822457487,0.8841156990159974,1.59145448025697,9.0,1.3434155764947755,1.2122233677172731,1.4329295027610474
232.2,0.0950633467185739,0.2871902711728604,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
232.7,0.3450541209730018,0.9877239009685992,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
233.2,0.5115886418320474,1.1514795008925829,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
233.8,0.3504467230863654,0.6059837805742783,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
234.3,-0.0,-0.0,0.2988274585654105,0.3667775825414404,0.5594048632167653,0.5644909832837085,0.3773617469232168,0.5619404671354776,0.6752625838254254,0.5172722102328726,0.4868758065923071,0.5352294193040545
234.9,-0.0,0.1044699657803498,0.5437073371145861,0.6542361498524103,0.9905709716695796,1.011054629913244,0.6680156717888855,1.0055377539772576,1.3023244029683412,0.9183599578217212,0.8573264508531286,0.9456086498240721
235.4,0.0164223160530057,0.1832770499193098,1.0969771102337873,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
235.9,0.0527843299437822,0.2491665994194397,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
236.5,0.3068920012374148,0.6028217101227439,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
237.0,0.0537049848183676,0.2172038399735683,1.0467529149470522,1.794097485510577,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
237.6,-0.0,0.1536619809130352,0.981832107981221,1.8374364336594216,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
238.1,0.0460936574564366,0.1636695186256237,0.5398466805383852,0.6445456522488094,0.8341124957276405,0.8743485993202764,0.675932849103082,0.89293244226917,1.008627305241902,0.8541780216575452,0.8153111659789707,0.860005704736624
238.6,0.3015890831337239,0.5544588588434156,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
239.2,0.0237333051327147,0.1812943213566648,0.9424381205971266,1.6607713373212585,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
239.7,0.3423143599657403,0.6275304053507504,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
240.3,-0.0,0.0471327929910841,0.4356897857492248,0.5638740535669403,0.7668409444034918,0.8002015246551657,0.6101266471813778,0.8428750849249007,0.9606608957814986,0.8072214354077062,0.7686873224476479,0.8086681241294775
240.8,0.1951487831882371,0.355706429756741,1.1023678967709982,1.8756153633726025,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
241.3,0.240670921058877,0.4191027742091934,1.564597549310194,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
241.9,-0.0,-0.0,0.1619794230418801,0.2123436106731132,0.2697372394285063,0.2798945453992337,0.230626841173973,0.2891202537834988,0.3114844204454643,0.2823498201097308,0.277302812821073,0.28168158056915477
242.4,0.0671968192130787,0.2134431531527819,0.7687931329409247,1.0602261702556497,2.240597185179756,9.0,1.2341917381879053,9.0,9.0,9.0,9.0,9.0
243.0,0.094045185716521,0.2708185628370789,1.2748311031827877,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
243.5,0.0146514283791999,0.1416136435916589,0.5419788947389325,0.6926850988793476,0.9063232693791248,0.9659992198076444,0.7709602176234869,1.0179961813647975,1.1539896180601892,0.9780492575580084,0.9698308169547608,0.9771451039582787
244.0,-0.0,0.1208763448752686,0.6640286286430844,0.9550339856366354,1.842080121259751,9.0,1.1668009272945814,9.0,9.0,9.0,9.0,9.0
244.6,-0.0,0.0237125173799027,0.2508658061155938,0.3167172092559097,0.3811372177116418,0.3965810184500394,0.3445335723870751,0.4101612939303125,0.4377050556682529,0.4036593972352348,0.3990740664304023,0.4023638076616798
245.1,0.0511027241684373,0.1703090566441693,0.5230716720309286,0.6530332555006997,0.8011751919208582,0.8395251760223584,0.7147195145445945,0.8810065639862562,0.9616346055694868,0.8614468979188044,0.8504841676831506,0.8608874782502317
245.6,0.1015360269441335,0.2618271030092029,0.9048393182488612,1.4175782760499689,9.0,9.0,2.5936637457221163,9.0,9.0,9.0,9.0,9.0
246.2,0.0566028158115387,0.1791710427083285,0.5351923357292621,0.667787949455684,0.8188466502533531,0.8640663109353526,0.7381879778000742,0.9107404885585856,0.9894830655139604,0.8907593293068172,0.8795687023391963,0.8886686284410383
246.7,0.0627544706750865,0.2247853111806302,0.8669278298314986,1.406061107620663,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
247.3,0.0243393092242884,0.156721732771803,0.5588199892592328,0.7229250196722732,0.9287862187901272,0.9964963859318904,0.8227290238377796,1.0835573988878142,1.2070823306154554,1.0537249239776174,1.0359412473011511,1.0408003331746292
247.8,-0.0,-0.0,0.0319260597554817,0.0777616801572105,0.1193037996662771,0.130274290848638,0.1009807240881034,0.1414111633796727,0.1548635851747935,0.1389614456701502,0.136331177333554,0.13666152118971459
248.3,0.0633088068949077,0.2386814816427404,1.029875689250754,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
248.9,0.0029007172930097,0.1226133731777231,0.4533446587989341,0.566544119981784,0.6910917139652892,0.728508591130968,0.6363450037823775,0.7701767321187147,0.8230647026460526,0.7657967791776161,0.7584999199430882,0.7540964769312106
249.4,0.0804508321855108,0.2232023357912267,0.679910363229353,0.8875657412458946,1.1909534945824505,1.323475082087884,1.049159877763947,1.5128453263348478,1.9177088893507528,1.501916789045476,1.4543766879647482,1.4287940080301407
249.9,-0.0,0.0214698273318008,0.2838044099179594,0.3651921447488708,0.4448617369050664,0.4673112813961411,0.4130909213031347,0.4932968369633383,0.5211071326128586,0.4921393076351993,0.4880528245761731,0.48306651655780375
250.5,0.0064640082902203,0.1493590070445353,0.6031805582892115,0.8110575356126387,1.1074017158877354,1.235806448817113,0.9799673278703828,1.4340274449166943,1.798841596507102,1.429293003205401,1.3777784468163177,1.3434620154357861
251.0,0.0202109224475672,0.1563869344328953,0.562230763818404,0.7273300437964283,0.9317901532990124,1.0070524135032772,0.8543223931731558,1.1046477490654394,1.224934901338385,1.1101382880736432,1.0821687711356336,1.063765551401667
251.5,-0.0,0.0869389720344339,0.4898659689953948,0.6562032880929853,0.8596293544617217,0.9372520644957036,0.7821291069627211,1.030919433358214,1.151310497419998,1.0362859116973104,1.0112566721206504,0.9909142904201802
252.1,-0.0,0.0714994609005574,0.4061030139851267,0.5251311822244532,0.6483244632543762,0.6948187189697655,0.6068487062799065,0.7407740225833868,0.7924922202285034,0.7443928775855121,0.7326535199822952,0.7239336915511644
252.6,-0.0,0.1182350026815736,0.5203407861646043,0.6876318016066061,0.8808114207981259,0.9673117336083944,0.8189107175504601,1.0577814833794812,1.1699104812769936,1.0701248864009103,1.045636651997815,1.0257120312040564
253.2,0.0390283723192606,0.2024777190418214,0.7897942061070498,1.194510814596924,9.0,9.0,2.0493581391343985,9.0,9.0,9.0,9.0,9.0
253.7,-0.0,0.0627725914346435,0.4300182053624902,0.5723029592556387,0.7216449510522361,0.7894446942602349,0.6798393159524001,0.8520142228996284,0.9255945368721068,0.8569313720385264,0.8440348422224938,0.8307792782579927
254.2,0.0059448614939615,0.1606890174130549,0.6642625770119466,0.9323299109406472,1.389487281112758,1.833884039613252,1.2357829617935312,9.0,9.0,9.0,9.0,9.0
254.8,-0.0,0.0564155563399339,0.4587410364590565,0.628311226997892,0.8203709943167902,0.9142884296821217,0.7712669398227376,1.0095125137970462,1.1293559471254824,1.0146193590112578,1.0020344223546824,0.9756216248509643
255.3,-0.0,0.0040944201990528,0.3709587450506645,0.5144758417406572,0.6634148721459814,0.7291669043128012,0.6288014556807614,0.801527797645216,0.8706937718503469,0.797279700155856,0.7921433737329037,0.7776275030356549
255.8,0.0322396622354654,0.1854056099993692,0.6844190468449521,0.951358590376081,1.3725351756580608,1.762807261471387,1.2718841353200316,9.0,9.0,9.0,9.0,2.8447026026622932
256.4,-0.0,0.1409275998045302,0.6376061430018519,0.9001609128801544,1.3155831093655204,1.6917775230363332,1.2218704341915791,9.0,9.0,9.0,9.0,2.405511106897733
256.9,-0.0,0.0582248128645529,0.3965460090038125,0.521953158860447,0.6445889752124825,0.7010703382679305,0.6254530311515174,0.7554197987682293,0.8014408893489734,0.7500816129314554,0.7529158557503588,0.7366487498897377
257.4,0.0216841189737846,0.1665254875010969,0.6154103524636363,0.8257430885503994,1.0905909439296733,1.246679980880048,1.0412247715592695,1.463668745429907,1.739947376954784,1.454300962943588,1.45718664462903,1.3907917320776961
258.0,-0.0,0.0377953752846224,0.4849373283857805,0.695642033181604,0.958685241971102,1.115068711861255,0.9119752147596812,1.3331582908094677,1.6146303369079604,1.32390068562624,1.3216953395691389,1.2567283839157433
258.5,-0.0,0.14886620641424,0.6525518783806266,0.9204232496873372,1.3487782432796351,1.743448266878932,1.2631723308864096,9.0,9.0,9.0,9.0,9.0
259.0,-0.0,0.0055806859661569,0.3230263934917189,0.4369968161187692,0.543311769906222,0.5896476779603804,0.5294534152136113,0.6367155357524311,0.6739685788385179,0.6395608234268532,0.6382753483042137,0.6260052332844951
259.6,-0.0,0.0451984381878446,0.3868852261262143,0.5174131699255377,0.6402868641753671,0.6991052009959369,0.6279424268142388,0.7565373148942955,0.8064328363108229,0.7612484067675859,0.7596254012095951,0.7431097821248863
260.1,-0.0,0.0277142024706313,0.4748054389527412,0.6909101426941303,0.95434768220925,1.1245445998539692,0.9258976948413428,1.354315313924479,1.6782993207583743,1.355332819247223,1.380856044041164,1.2789335611681376
260.6,-0.0,-0.0,0.2983292819012632,0.4157426643940166,0.5213406636586236,0.5740181434711633,0.5144998417100932,0.6199329263309203,0.6585701741196932,0.6219038012934551,0.6269561073702398,0.609113149348686
261.2,-0.0,0.1230960606362153,0.6910761716412632,1.0809509716101835,2.792098870918009,9.0,2.309452357777704,9.0,9.0,9.0,9.0,9.0
261.7,0.0129137886098222,0.1539780047385521,0.5590365765756582,0.7405290253237737,0.9223589360054985,1.0435016636654153,0.913269726240639,1.1531372219281208,1.2538970866048291,1.1559472536539663,1.1767657731793726,1.1253020416931954
262.2,-0.0,0.114661470454695,0.5170393783358266,0.6957602110324105,0.873862100631393,0.990703676523542,0.86901893919887,1.09981672331929,1.1902759665021532,1.1047898976503625,1.1272242692464272,1.0709852232357668
262.8,-0.0,-0.0,0.286906771249269,0.4062965722334342,0.5065517373226404,0.5636297356734451,0.505428082408723,0.6092775777825431,0.6402915097334074,0.6112005802340695,0.6197082564622641,0.5978616427333743
263.3,0.0053709030350957,0.1996118233535884,1.1797326497241376,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
263.8,0.0261680451843828,0.235922399297787,1.870621322546244,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
264.4,-0.0,0.0667379562832665,0.4405239049729288,0.595398237416405,0.7352035038854886,0.8195607882792614,0.7355857596043233,0.9052869601966076,0.9515681284746929,0.907080600880601,0.9233691572851958,0.8787031869774891
264.9,-0.0,0.1535425725747303,0.6461085416807596,0.9148686913284172,1.2686227807458694,1.6430374916964603,1.2698749785430508,9.0,9.0,9.0,9.0,2.463665065438392
265.4,-0.0,0.1401181652118293,0.694109724926081,1.057427417806614,1.879381985401624,9.0,1.9161593999155644,9.0,9.0,9.0,9.0,9.0
266.0,-0.0,0.0666837869227382,0.5109156872012135,0.7241376539252923,0.9574249079099972,1.1238493945474468,0.9637548331153136,1.385103575546839,1.52590564293889,1.3570554254180864,1.43664569266011,1.2826217168680345
266.5,0.0239839161509214,0.1812875392892237,0.6730775557416986,0.9395031928977982,1.2871126191916824,1.6329197701376317,1.3047243514348823,9.0,9.0,9.0,9.0,2.498514420726962
267.0,-0.0,-0.0,0.2015156668831242,0.2991874737336706,0.3775212913303612,0.4186311610244742,0.3813317731672174,0.4631808360332051,0.4779175985929896,0.4570756865246529,0.4693333187116731,0.45010414541194266
267.6,-0.0,-0.0,0.3152633638998213,0.4326891909836279,0.5324285277030868,0.5873542840888129,0.5394137544259915,0.6490433170653446,0.6688153107124104,0.6405545027795436,0.6576456796000163,0.6309172364264302
268.1,-0.0,0.0733460513363203,0.4766181084743459,0.6504333354926508,0.8167857204880753,0.9318985988701676,0.8361118451990125,1.070126160294952,1.1168945747077947,1.0511324408632208,1.096816709922371,1.027783173294101
268.6,0.0167340248098115,0.2127088710722821,1.119876510440859,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
269.2,-0.0,0.0446076609197763,0.3894685530179897,0.5217915105568532,0.6334711553429877,0.7030651217415483,0.6471037468274473,0.7801209170508192,0.7979399150466466,0.7675163245328168,0.7941493876628795,0.7577667091272832
269.7,-0.0,0.0939001480108796,0.4389890722192757,0.5712819446045831,0.68397799625375,0.7552513164917999,0.6991801104854437,0.8303181504459748,0.8492184926427598,0.8198478977640402,0.8454279652589927,0.8069933962515914
270.2,-0.0,0.0792265974408962,0.4512360633967003,0.6010593694679938,0.7353593522453375,0.8248334414614177,0.7548936257335135,0.922427981547724,0.9509256804613104,0.908501697082006,0.947283388828715,0.8888740438961307
270.8,0.0671206678047346,0.2854377114901697,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
271.3,-0.0,0.1492153375802006,0.6878094977937522,1.0084232705505023,1.5557079948512464,9.0,1.7826993282768715,9.0,9.0,9.0,9.0,9.0
271.8,-0.0,0.0626320295315741,0.541968436418008,0.7872701703899663,1.079117416505001,1.3958274524459788,1.1582986543867522,2.472457466952205,9.0,2.096395652037095,9.0,1.8026385978131683
272.4,-0.0,0.188146363829264,1.0292763570940302,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
272.9,-0.0,0.0945504423841745,0.5332906555772047,0.7329716792869546,0.9343081034876536,1.111559000316144,0.989167913224567,1.345476255775245,1.414917511012972,1.30808173807241,1.447012412846206,1.2520626446440712
273.4,-0.0,0.0303138294534529,0.3777374863958759,0.5071105591543804,0.615317762529139,0.6923191441321307,0.6399888666933699,0.7673191713385701,0.7846101414898844,0.7571244561857186,0.794149390648208,0.740627085072633
274.0,-0.0,0.1641597399749466,0.7683716598277377,1.2127721944965322,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
274.5,-0.0,0.1905314977740229,1.2565968233508762,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
275.0,-0.0,0.1536112812308613,0.9613996461810512,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
275.6,0.0027857277521997,0.1652298793489631,0.6906070875065149,0.9980879037250012,1.400173825927419,2.941119681854837,1.5739279805698334,9.0,9.0,9.0,9.0,9.0
276.1,-0.0,0.1206671909059494,0.5935551696286235,0.8304859456431758,1.0743270792166066,1.3519566730540344,1.1486251308821809,1.797759231179247,2.020962546652973,1.7583390106965906,2.478186952243962,1.573078819957912
276.6,-0.0,0.1660466404219248,0.9614692757017138,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
277.2,-0.0,0.1248867999270684,1.0771851691580308,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
277.7,-0.0,0.0452136027089482,0.365334773400625,0.4823105422122157,0.5653007566274237,0.629178339501082,0.58533656046134,0.6833038679935493,0.6974865771170471,0.6796146564360929,0.7133839692153117,0.6628621492461508
278.2,-0.0,0.1396958262095038,0.7139675201343624,1.097562130216691,1.8240920168838664,9.0,2.795122128840632,9.0,9.0,9.0,9.0,9.0
