# ---
# experiment_id: ZIF-67 Synthesis - 5 identical vials_Shuan_20250728_192744
# experiment_name: ZIF-67 Synthesis - 5 identical vials
# operator_name: Shuan
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of 5 identical vials of MOF
# created_at: 2025-07-28T19:27:44.279184
# instrument_serial: 2
# measurement_timestamp: 2025-07-28T20:12:24.000660
# well_id: A5
# slot: Well A5 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250728_192915
# white_id: white_20250728_192926
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,20 min,40 min,60 min,80 min,100 min,120 min,140 min,160 min,180 min,200 min,220 min
214.3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
214.8,9.0,9.0,1.1409220524585644,0.8652369230979498,0.8085368981749643,0.8084644823454932,0.7930791971364332,0.7834592045843988,0.7592970240243053,0.7841444487210849,0.7768025791322848,0.7269913826674758
215.3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.806948372969827
215.9,9.0,9.0,9.0,1.133937057596069,1.0083936910645344,1.0124096269039091,0.9812778789112612,0.9648868172000294,0.922959378076992,0.9666364854935428,0.950416510806992,0.8667518142187688
216.4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
217.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
217.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.1904965358555595
218.1,9.0,9.0,1.2698940578747897,0.7465522416159116,0.6696499684946035,0.6648013325836883,0.6516761992424829,0.6358906471226571,0.604490563452904,0.6337635309938092,0.626960682598759,0.56304122203364
218.6,9.0,9.0,0.9628016489118142,0.6440301185908377,0.5827919783947578,0.5785025766749895,0.569003515155964,0.5566528714569062,0.533919442088837,0.5556395190625816,0.5506068159145453,0.49701368728681017
219.2,9.0,9.0,9.0,1.2724079631443062,0.9933906974970288,0.9805591362729488,0.9513927864585922,0.9127206544423362,0.8448748362265441,0.9085667369190664,0.8916111138333094,0.7509554362120313
219.7,9.0,9.0,9.0,1.3093204893491852,0.9985310174519374,0.98723743414916,0.9595968098716962,0.9200305774326388,0.8512812116438476,0.9117074775005584,0.8955235579347925,0.7541043339176391
220.2,9.0,9.0,1.1309467319409865,0.5438149704850629,0.4485135451701112,0.4462253516370507,0.4335634836619096,0.4186346786145628,0.3873450247953552,0.4146866260465185,0.4081330837733223,0.3402449704377932
220.8,9.0,9.0,9.0,9.0,1.301947899852316,1.2988785974172838,1.1910641396587698,1.083755056779464,0.9247431758000504,1.0655022916082548,1.0245884157873375,0.7503581283660349
221.3,9.0,9.0,1.068090822203646,0.4802505713199269,0.3843865120333358,0.3833378486345566,0.3737748444549477,0.3553336747323065,0.3261911329892583,0.3518726596620513,0.347398906798059,0.28024879849510803
221.9,9.0,9.0,9.0,9.0,1.938067844622715,2.099071712838841,1.815036981534558,1.4193979556581304,1.1218679647034957,1.421731536750961,1.3566261900328054,0.8369765527363473
222.4,9.0,9.0,2.245777729427373,0.6999390842167288,0.5989054891999259,0.607865799942146,0.6046347388675634,0.5757099260269962,0.535585257697847,0.5861232716155508,0.5784792427021354,0.4696856162366339
223.0,9.0,9.0,9.0,0.8262161012353182,0.7147191788096955,0.7379699324377491,0.7512996514517608,0.7112763703488343,0.6622052658412748,0.734157756894595,0.7262775029369379,0.5821569576513576
223.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
224.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
224.6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
225.1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
225.7,9.0,9.0,1.171815469868027,0.4623586361838623,0.4034324100775366,0.4316286774774403,0.4476480646706497,0.4191212507014836,0.3645286943914129,0.4541873483775589,0.4579687790641044,0.3032186926139862
226.2,9.0,0.718702380673995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
226.8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
227.3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
227.8,-0.0,-0.0,0.5107046275110729,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
228.4,-0.0,-0.0,0.0634232782634082,0.3806319613699459,0.4769379910186735,0.4424081240087838,0.413019615643333,0.4482753290265328,0.5545308473305163,0.404809676277907,0.3965240043232874,0.687859760542103
228.9,0.3043852559214215,0.7119915756652172,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
229.5,0.3607784946373027,0.5826271964338039,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
230.0,0.1658689932442131,0.3304753691336539,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
230.5,-0.0,-0.0,0.2940644879955001,0.6745757379463176,0.7950776252421049,0.7626989938527603,0.712738724883979,0.7598717385477763,0.9142817688626056,0.7074339074335453,0.6932382408596107,1.1430358174601831
231.1,0.3616439004770831,0.4888493154484345,1.3877264287506084,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
231.6,0.091433877440104,0.1765271102957082,0.5534909766955484,0.962101014216058,1.0985818756658725,1.0740099541632149,1.0178940157241818,1.070812665181018,1.2501009765252946,1.007063207241802,0.9961977431193592,1.5961752301588803
232.2,0.1128785751808495,0.2400167038806232,1.1520158990327292,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
232.7,0.3794407609504922,0.7397496496155643,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
233.2,0.5400408347076215,0.894129839286098,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
233.8,0.3662594161372468,0.5297714713805006,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
234.3,-0.0,-0.0,0.1843033475563128,0.3960459543318337,0.4511821537621903,0.4387713627288936,0.4212554196516891,0.4463916933467813,0.4918966070227893,0.420948976723501,0.4238176445158343,0.5535453510739214
234.9,-0.0,0.0683771092305688,0.3904277718616138,0.689541053328917,0.7884047812553228,0.764855654449561,0.7443501210716458,0.7745876406403748,0.8629921875544333,0.7411904090504515,0.7485430067418022,0.9829873872091234
235.4,0.0270293344199515,0.1337511572670507,0.6600371596748535,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
235.9,0.064958753224306,0.1920393389847628,0.938450106731302,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
236.5,0.3211706726858321,0.5077073839121026,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
237.0,0.0629219872757146,0.1734621558037136,0.6584360758769227,2.4575200636836665,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
237.6,0.0001799698912,0.1128108754948627,0.5987945823385161,2.215168201169282,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
238.1,0.0532276046687862,0.1364337785559329,0.4134067067216945,0.6536564202881973,0.7420727359328377,0.7217919344619025,0.7275198663388945,0.744207392398299,0.7891453571912754,0.728860445692403,0.7401604813435325,0.8816282606348067
238.6,0.3145225052614042,0.4941488726550902,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
239.2,0.0315364992539921,0.1493734640581751,0.6064806168514172,1.6721703179785854,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
239.7,0.3555732623001993,0.56350419688674,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
240.3,-0.0,0.0257845682690358,0.3035361904010362,0.5594432449811084,0.6731009770671339,0.6545203758624515,0.6602483118289201,0.6855809470136631,0.7237765180838965,0.6682496599321098,0.6849265661049763,0.8335684372289117
240.8,0.203350438832108,0.3250074603365907,0.7704149439165742,1.803237631911452,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
241.3,0.2497055545882834,0.384463866774365,0.9326096399420282,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
241.9,-0.0,-0.0,0.1017525899206557,0.2080698747943726,0.2468750965755802,0.242332721000054,0.2447791435190233,0.2519470452762719,0.2610837991410188,0.2491783093319762,0.2531390743950995,0.2862889621767839
242.4,0.0734221109640175,0.1838236860425026,0.5464693412685635,1.0234719075160523,1.4218568336974506,1.373435036828684,1.4099937514238217,1.5469439042871362,1.7634779507791472,1.5007708288101682,1.5828462179207547,9.0
243.0,0.1018449521335578,0.2350120175577352,0.7531059635074047,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
243.5,0.020367233865484,0.1168327809406089,0.3997846942765537,0.6679136276820377,0.8133184350273991,0.8000014079562481,0.8154917242133698,0.8392668717796755,0.8834079187807725,0.8425669994491195,0.856479978856767,0.997958239703023
244.0,-0.0,0.0926741124853331,0.4483437209733344,0.901761706541886,1.2976302711366146,1.255716195946483,1.3057409553705874,1.4267984115446122,1.6467619218652896,1.4425354234623369,1.5044367946347008,9.0
244.6,-0.0,0.0077245563259374,0.1813259011546327,0.3050794268340561,0.3556099590367222,0.3525941197355787,0.3567424912556972,0.365629021557518,0.3762371645267454,0.3670704051783515,0.3704734442689204,0.4042402601652507
245.1,0.0575318925323479,0.1482331171029513,0.4044060242233361,0.6275814240414485,0.7409860621397656,0.7329310239002332,0.7402090891908968,0.762136481577808,0.7890038966834619,0.7667630311329467,0.7786268334321487,0.8630358488896805
245.6,0.1104113347992968,0.2296479483632195,0.6348731056099353,1.283821122184839,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
246.2,0.0630421486340805,0.1545644217805835,0.4143689084142694,0.6426477506715187,0.7612483976021465,0.7531933598242271,0.7661541306877488,0.783588055964502,0.8105314766956893,0.7882273590068325,0.8013633486504927,0.8878162449060152
246.7,0.0716036704395398,0.191314972352826,0.5978111276229959,1.260260361594278,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
247.3,0.0320778336752338,0.1304598792911553,0.4172901719306532,0.6938648296077771,0.850769682782883,0.8444115021890242,0.862101014412623,0.8845530275020032,0.922426139737933,0.892688462768268,0.91294700595239,1.0371142431535094
247.8,-0.0,-0.0,-0.0,0.070924367244063,0.1070210822137918,0.1046490188407363,0.1088588127210935,0.1126497251262259,0.1191544030102054,0.1140868126992195,0.1175702338629965,0.13648660435474486
248.3,0.0727358962342208,0.2026333591951205,0.6654904636264847,2.0405978093201247,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
248.9,0.0097873312403858,0.0994564489316268,0.3427489512272179,0.5492815835210727,0.6544827132957687,0.6481705827395083,0.6646071135657983,0.6746255533462775,0.694473335032179,0.6782311248771771,0.6912722081138672,0.7523613860009791
249.4,0.08856367707587,0.1951380786176236,0.513380151979171,0.8523169066586107,1.0908544153429895,1.0723349149704136,1.1178156887141597,1.1508523305584255,1.20424925803865,1.161257093680481,1.2003291099933608,1.421002404201205
249.9,-0.0,0.0019553636749241,0.2022527442175365,0.3537387117453032,0.4249135433551869,0.4199229626101123,0.4316928169995223,0.4361199840958707,0.4480192142000789,0.440557351362562,0.4472636386155563,0.4820916724616832
250.5,0.0150026251417466,0.1209537374217399,0.4404464536493054,0.778299908268461,1.0231011650067527,1.0048666189877231,1.0520501586405069,1.0692537036418677,1.128625536164913,1.092304631372685,1.1277201974927054,1.3268404958571716
251.0,0.0296823866064145,0.1300858566765534,0.4205192213471301,0.7025500408963553,0.8802190373980187,0.8696562144473878,0.900488846284441,0.9098436878379202,0.9497458278417564,0.925862900957746,0.949200579156088,1.057987099747906
251.5,-0.0,0.0593991635075403,0.3494876995526992,0.6308513097660734,0.8046135838265929,0.8000226000630162,0.8319731523761418,0.8380880178164489,0.8806748683475786,0.8587058671689526,0.8801361137785251,0.9874537693729941
252.1,-0.0,0.0475940283867691,0.2957104876406537,0.5073507984248112,0.6220089545807359,0.6150234086829616,0.634496914905733,0.6406817196783614,0.6627248525586292,0.6523986022635728,0.6643218536680002,0.7222376291567061
252.6,-0.0,0.0911879356811679,0.3810723734728476,0.6601348510996912,0.8410357525937103,0.8253877547168507,0.8589351714285784,0.8708781887489421,0.9090222718192752,0.8925778805946076,0.9169006093749988,1.022320689043218
253.2,0.0524041937903648,0.1689433144442532,0.5548548257927185,1.109080636320992,2.5516371877588684,2.175256033631671,9.0,9.0,9.0,9.0,9.0,9.0
253.7,-0.0,0.0360727139002994,0.3055694871744505,0.5515598128223542,0.6923354991378938,0.6858135557109636,0.7067087189490926,0.717756876889868,0.7419971442716602,0.736010856944568,0.7536876426600604,0.8270521919112386
254.2,0.0189686106112389,0.1276384197437725,0.4743706410503543,0.8898800854031391,1.2762708330734165,1.2492435713680392,1.33568538637694,1.3773839578611604,1.500794999515531,1.475136366123628,1.5765737408918388,2.8665984179709385
254.8,-0.0,0.0280183122708934,0.318151557699778,0.6026709789035792,0.7861867444592919,0.7736199346070485,0.8079749565464351,0.8152401794900944,0.8539148762576627,0.8426078736216418,0.8682398070210585,0.974415815711823
255.3,-0.0,-0.0,0.245509847069325,0.4935338600470231,0.643252266052896,0.6305897303181457,0.6564309560636366,0.6629319728479351,0.6937134819252166,0.6831123816127228,0.7017057148439559,0.7739617983808638
255.8,0.044656250231622,0.1528965297953075,0.4960030664463074,0.9107856337382242,1.3044060052516635,1.2572339314074163,1.35361458445208,1.3885750494098172,1.5275948942696271,1.4794357384112606,1.5720382964083213,2.4686136098185782
256.4,-0.0,0.1087669827805484,0.4511272404517175,0.8621004507112505,1.2499276329758149,1.200986873497112,1.3014797205525712,1.3222708341990064,1.463413300545932,1.4231754150615623,1.511915512343925,2.2506104418934725
256.9,-0.0,0.0318126235549542,0.2842919675744479,0.5069746157852398,0.6329118175168028,0.6178660095385995,0.6434016416575155,0.6468104305067425,0.6727185962607523,0.6662514154108611,0.6798693166297326,0.7317992181047139
257.4,0.0323168380807367,0.1363634951035863,0.4522606233874955,0.7985042959124853,1.0613105803643437,1.023328145653506,1.0875587312363335,1.0962989999638932,1.163947048266719,1.14582543436268,1.190102022934601,1.3627285245544691
258.0,-0.0,0.0083500100138133,0.3223873399402199,0.6709341017114018,0.9339297673610568,0.8923616679688925,0.9578686465392784,0.9687454859718738,1.0360177037688605,1.018002541828685,1.0675767598320345,1.2332900377025924
258.5,0.0079868185979774,0.1183452618224578,0.4599356180422603,0.8868710755165145,1.3083313524604094,1.2245238290819305,1.3559477163874227,1.369216062780615,1.5145993028046996,1.4893085794117895,1.6046525881824203,2.75722917040216
259.0,-0.0,-0.0,0.217909209995022,0.4251526255519463,0.537830368599085,0.5217040970903449,0.544479351502312,0.5473215676866503,0.5665238743419575,0.5642119083506106,0.5777862154097214,0.6203457161977127
259.6,-0.0,0.0197491836504867,0.2716529915370443,0.5025877633563189,0.6354444622292504,0.6162428554922669,0.645996390245939,0.6468104300458452,0.6690439502315498,0.6680730758435041,0.6836371109508063,0.7371166342020885
260.1,-0.0,-0.0,0.3119383891692045,0.6653518325352271,0.9443481239918042,0.8999107028927397,0.9756314091909518,0.977761327529114,1.0334210175443304,1.0332592384953114,1.0789268712848494,1.2674116699036235
260.6,-0.0,-0.0,0.1929398659897638,0.403352191001305,0.519419691002967,0.5038770276750281,0.5304802397005757,0.5319000205995144,0.5483080890904903,0.5497874745008392,0.5612182161237975,0.6060006986288279
261.2,-0.0,0.0883050135213223,0.4617732963580841,1.024097423560567,2.708762937724876,1.9038852468884968,9.0,9.0,9.0,9.0,9.0,9.0
261.7,0.0265537137533301,0.1248456402994689,0.414627813527279,0.7179790682176248,0.9241824227528384,0.8943410481408566,0.9445806162735214,0.948888294710897,0.9872885604499114,0.9855813072184164,1.015022220916424,1.1153241128661617
262.2,-0.0,0.0853800069224219,0.3742152794337967,0.6737067539732532,0.876980164709962,0.8466844152248054,0.8967930813425025,0.900973714688724,0.9366305354020276,0.9349841968895022,0.9683229024822338,1.0614399115564508
262.8,-0.0,-0.0,0.1806715374618315,0.3925684028027549,0.5081558199575674,0.4936758608082676,0.521072111781077,0.5203121073350049,0.5377655225784392,0.5377190277498679,0.5511280385201112,0.5931349431192897
263.3,0.0219792218382057,0.1574959404029204,0.6772671893677357,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
263.8,0.0438461284424,0.1883193104049123,0.7969803020542936,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
264.4,-0.0,0.0372659185172499,0.3093460705353852,0.5763459848137208,0.7365428365129097,0.7242622549855785,0.7578151932325615,0.7577481072356426,0.7842279895475989,0.7887426015031105,0.812123668304416,0.8779063988594927
264.9,0.0104306395965553,0.1185382110571549,0.4568651748755565,0.8762196521521056,1.2730212556706622,1.2368849192981146,1.3514873212560583,1.3552869161995842,1.4604155612433003,1.4813294475757952,1.6195045152604424,2.346968428559456
265.4,-0.0,0.1021759504989525,0.4737170704451258,0.99817888015399,1.899320214207753,1.764298347994916,2.786191689322623,2.590581212306294,9.0,9.0,9.0,9.0
266.0,-0.0,0.0333919370306105,0.3478086800271845,0.6953275457514441,0.9617520955092472,0.9448091961969218,1.012170646482922,1.0099323374601257,1.061019189913782,1.070426656003484,1.1319479717205163,1.2923256327707622
266.5,0.0368974846262148,0.1472943812821063,0.4871099990957587,0.8977664723563649,1.3045153703344634,1.2717342948673915,1.398614380158462,1.3942262045367309,1.490110049208457,1.5385088961898157,1.6695771429716093,2.470078018966102
267.0,-0.0,-0.0,0.1096513046739644,0.2867502296689443,0.3802627533958759,0.3765578371974158,0.3957084640970134,0.3935347243483761,0.4065027415185383,0.4103346256931909,0.4208635000049331,0.44794356460780266
267.6,-0.0,-0.0,0.2080359111967349,0.4178818851116122,0.5366651704484847,0.5331805585546175,0.5576058575512637,0.5554437504422327,0.573370636726729,0.5755318827216448,0.5911127909316546,0.6296099838674709
268.1,-0.0,0.0415767017209436,0.3329041517305498,0.6272777113991802,0.8271274758344326,0.8231326893922915,0.868457228586846,0.8669883998205464,0.8983709901507901,0.907269819031436,0.9350147241713992,1.0226920256933427
268.6,0.03157541416441,0.1682066810156329,0.6730646512975842,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
269.2,-0.0,0.0165687915541848,0.2743705957703414,0.5068940792929639,0.6415107141043122,0.639792881580155,0.6677105959347392,0.6634999097557253,0.6863893642053368,0.6916010717876684,0.7066498908759667,0.7530999226236338
269.7,-0.0,0.065799407411206,0.3246367321487108,0.5564446914531861,0.6912184264816562,0.6918559157934724,0.7173208123324558,0.7164370917508874,0.7394164883502001,0.7437635976480066,0.75792846847208,0.8064180444517182
270.2,-0.0,0.050308761239549,0.325126132562684,0.583940019584859,0.7441787134328705,0.7488075587576594,0.7762484382417483,0.7772151801856607,0.8059542250931406,0.8103190310251057,0.8293932020243894,0.8907973694974101
270.8,0.0844456712213127,0.2360848470039871,0.9004155671639775,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
271.3,-0.0,0.114544533605403,0.4811936227634191,0.9726233904265748,1.6849732479445825,1.7010294049200547,2.090589509844299,2.0892085174389674,9.0,9.0,9.0,9.0
271.8,-0.0,0.0318422191323195,0.3660261612394322,0.7647421758741646,1.1212962073789094,1.131774093743542,1.219310747287983,1.2190981081464736,1.3263335343380696,1.339314994132008,1.4218172315743158,1.8083800614000858
272.4,0.0138155415546565,0.149557129421667,0.6384712641074352,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
272.9,-0.0,0.0657155029406084,0.3772019720435202,0.7126910372640736,0.9635480904137148,0.9715705739253218,1.020494249044119,1.0222632656181294,1.0894858769828866,1.0915602046944342,1.132828146267527,1.2567010787361723
273.4,-0.0,0.0049681803782823,0.2617175116825561,0.4943791579670801,0.6283360560607828,0.633567727590397,0.6553513681366492,0.6544891163416294,0.6820485576715132,0.6845935234480122,0.6993973176080863,0.7400713667703646
274.0,0.0069486626958347,0.1292904854533348,0.5240370727645162,1.1491364615652946,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
274.5,0.005450687571972,0.1473672846870694,0.6954548285200067,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
275.0,-0.0,0.1140756798372736,0.5901469060949182,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
275.6,0.0164506001031058,0.1324252039469357,0.4917145599941461,0.9551038896716544,1.479042668589602,1.5310546551034965,1.7885851712778278,1.713348763049681,2.2494564011225457,2.345906061334289,9.0,9.0
276.1,-0.0,0.0895926904231347,0.4200925916374822,0.7985722751254831,1.106846343317485,1.1313700689422068,1.229082889096056,1.2033774898257752,1.319287586025656,1.3226725870936178,1.388074023716661,1.5890971626489903
276.6,-0.0,0.1266614286818203,0.5993614072704944,3.1693993149362347,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
277.2,-0.0,0.0843118229177048,0.6036953802303536,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
