# ---
# experiment_id: ZIF-67 Synthesis_Aditya_and_Hardik_20250725_221848
# experiment_name: ZIF-67 Synthesis
# operator_name: Aditya_and_Hardik
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of a single vial of MOF - First run
# created_at: 2025-07-25T22:18:48.445755
# instrument_serial: 2
# measurement_timestamp: 2025-07-25T22:33:38.832838
# well_id: A1
# slot: Well A1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250725_222000
# white_id: white_20250725_222004
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,15 min,30 min,45 min,60 min,75 min,90 min,105 min,120 min,135 min,150 min,165 min,180 min
550.4,1.0725470745396617,1.1423489671630862,1.2414947784633,1.4524016758807372,1.557859194160678,1.633731219967454,1.61904778793409,1.631368502488931,1.6727796516001563,1.707318404278997,1.7277678207155829,1.7807392998600289,1.835786873968863
550.9,1.0738082217193985,1.1436777045537296,1.2418632506172442,1.4510694594137727,1.5548455229982134,1.6292642991729993,1.614173497128042,1.6260411998197226,1.666933340082956,1.7009015659032942,1.720891651444258,1.7730375280139203,1.8273371986628635
551.3,1.0771182281234255,1.1473313545028905,1.2448960444747394,1.4531853566880912,1.5556762907491597,1.6293112248267818,1.6138744213575162,1.6253839031779935,1.665868426601195,1.6999734612419282,1.7195813872191117,1.77125751866045,1.8255698667606564
551.8,1.0794348471883854,1.150167553522592,1.2474054880980383,1.4555762102078642,1.557469602618038,1.6309965631440446,1.614967073692155,1.6260419025415136,1.666747353088876,1.7007887031482978,1.720342303737544,1.772359684775514,1.8272031655474583
552.3,1.0862580217052162,1.1584612095717952,1.2569975862213698,1.4704583188085705,1.575597326315619,1.6520085075124014,1.634668736630609,1.6458056591255514,1.6887723139930353,1.7247270310925724,1.7454535953606811,1.8010259361534702,1.8605513441305868
552.8,1.0822414107107865,1.1538460988629649,1.2505026048374457,1.458666203097648,1.5596938536566771,1.6327261700602165,1.6156425695015002,1.625872394047324,1.6667892283589416,1.7012152425294755,1.7206244106496782,1.7730164613951762,1.829003522593718
553.2,1.0869813075093322,1.1594995023924826,1.256846121890983,1.4677186035431449,1.570193123608994,1.6444828741129218,1.6264246457222244,1.63660716742353,1.6786124078208158,1.7140886896953245,1.734042518242981,1.7882970903325346,1.8467223214956112
553.7,1.0895896385864632,1.1625020954264524,1.2597298247943072,1.470511208970979,1.5725900624402922,1.6466843426981286,1.6280950002890615,1.6381198364789575,1.6799306169002888,1.7154933739289626,1.7355387171372154,1.7897792366066096,1.848728890937449
554.2,1.0830592866762698,1.1551417833580724,1.2503187572775245,1.455186820042469,1.5526493261574297,1.6230134603161095,1.604876397299441,1.6141764524516362,1.6537851654474856,1.687281293459196,1.7061290366659712,1.7569237444052126,1.8115530863575637
554.6,1.0897558921785278,1.163410014093856,1.2605073493808734,1.4715641383007896,1.5727135112633566,1.6464752097602795,1.6267765468061484,1.636354559619782,1.6784451080095164,1.713919824975221,1.7340432913339958,1.7887296602811151,1.8483590531719043
555.1,1.0810969622954778,1.153800741931256,1.2486140179010277,1.4527017742809627,1.5489436669356351,1.6183955943592157,1.5993266338025287,1.6080365249223856,1.6477740722610166,1.6808152965490109,1.69947644633755,1.750186305510466,1.8049802022671666
555.6,1.087312120228891,1.1614665918780611,1.2582696750763371,1.468538834844607,1.5683577864751088,1.641251900557953,1.6206544373685474,1.629570852862011,1.6716826364141628,1.70686984588581,1.726569433529188,1.7812276769087148,1.8409567622716845
556.0,1.0840414859664618,1.157988526123903,1.2539384439958754,1.461620968284048,1.5594006373578282,1.6305869343217767,1.6099447414649426,1.6184375869649454,1.6596203121059931,1.694095406862106,1.7130618504748178,1.7662305063309491,1.8243778086096376
556.5,1.079954030546412,1.153934616807018,1.249407980501584,1.4554928713370805,1.5515930136833405,1.6217090024455203,1.6010685223334844,1.609022874664693,1.6495071911295371,1.6836412392561038,1.7022245700111152,1.75456757535173,1.8117001763872915
557.0,1.0845627311536383,1.1598650488438649,1.257236961097812,1.468724932619631,1.5679900403593394,1.6411281712443988,1.618929272060209,1.627016568285388,1.669499747455275,1.7056482036665566,1.725208965953866,1.7810420791514294,1.8425459655933987
557.4,1.0829647237196884,1.1576279968006808,1.2538213228457384,1.4610503731595768,1.5570632257972687,1.6275050335486898,1.605672206880814,1.6132023863933176,1.6540708153150847,1.688699362193654,1.707365429377935,1.7605592508220749,1.8191781788542638
557.9,1.0846564360616795,1.1596837126480986,1.256085347880018,1.4635079380245486,1.559359619631099,1.629741006329745,1.6074591258522772,1.6147359013670783,1.655642995357519,1.6903542902689832,1.708986989988465,1.7622418426219155,1.8213024484269866
558.4,1.0880596186063811,1.1638155857807235,1.26099444274805,1.4703612652841285,1.5672197618663115,1.6385066456298718,1.615402740995029,1.622528419155844,1.6642506813926712,1.6995265791429883,1.7185433200395783,1.772917712534414,1.8336633217442255
558.8,1.086898324450006,1.162430408128194,1.259067108510231,1.4659101633161955,1.560794620763021,1.6304966011168267,1.6074227963258405,1.6141963212168895,1.6550148688681248,1.6893692617603406,1.7078581744223182,1.760683142984269,1.8197191778583637
559.3,1.0958162268925036,1.1725358020282692,1.2708566434788664,1.482322089699914,1.5799468960087155,1.6520621525056014,1.6275821501544894,1.634478289941893,1.6769504340731969,1.712797060469314,1.7321415934640574,1.7876798361194317,1.8505187355956179
559.8,1.0915081961611668,1.1676290169351835,1.2647635630910348,1.472022126536582,1.566492398070212,1.6358998608604352,1.6120121671298104,1.618429008540093,1.6591463066894503,1.6935891109744252,1.7120879281353167,1.764960057393213,1.8245722196579726
560.2,1.0944080153751203,1.171614554883964,1.270164305047025,1.4811455465760888,1.5776188248188707,1.6490465550346045,1.623831504969317,1.6303692562268677,1.672478129612557,1.7081649007922517,1.727251498240156,1.7822926153172076,1.8449214153284497
560.7,1.0933090837975024,1.170856837931807,1.2697447791724292,1.480805092982319,1.5771440190463553,1.6484260632729888,1.6227576031600257,1.6290913651555858,1.6712781182937235,1.7070331825045912,1.7260968247078354,1.781112422248541,1.8442470149903418
561.2,1.0955322225684487,1.1738154330049768,1.273700526481923,1.486712429665913,1.584060031344884,1.6563487716511165,1.629783233861546,1.6359740388916362,1.6789564491667646,1.7154154716827867,1.734774742341361,1.7910377192894475,1.8560387953900106
561.6,1.0897916051506895,1.1682441985836154,1.2682542303482656,1.4806168712988477,1.577157384016246,1.6487576607531027,1.6221085886621016,1.6280494571754538,1.670812388423905,1.7069143551709265,1.7259062184143803,1.7819294654535782,1.8464460202081774
562.1,1.0860578429433505,1.164224999614577,1.26381047979717,1.4738373371035185,1.5683989996635486,1.6383061316143577,1.6121675716995227,1.617556047105767,1.6593695962501496,1.6946607636222504,1.7130794652636916,1.7675686731417488,1.8303258394972801
562.6,1.0820498179767066,1.1601220339515643,1.2596780494705853,1.468218684502504,1.5614787526330236,1.6302237039941354,1.604297570030253,1.6092542415352744,1.6504584340407842,1.685214175556889,1.7031205938927854,1.7565823191247427,1.8183977971372542
563.0,1.0836140713971565,1.1627144164384773,1.263991408631803,1.4765430244302662,1.5719159842216657,1.6426439757192672,1.6155535863979222,1.620395859085089,1.6630056726143796,1.6991339567849697,1.717612827477247,1.7732378556199768,1.838357130290902
563.5,1.0791690726172156,1.157728721860218,1.2584023674376206,1.4678629622578778,1.560855882471044,1.6295358919937266,1.6029009967396848,1.6074101495293232,1.6488108327244635,1.6837029265009418,1.7015101041446132,1.7551613206799963,1.817736500443806
564.0,1.082851393182394,1.1627216609214583,1.265852541801634,1.4812159348949974,1.5774866867362902,1.6491810606767006,1.621097169661918,1.6256121719695251,1.668938797169507,1.7059991216862471,1.7245990406444147,1.7816540370444132,1.848917698246144
564.4,1.083178056307926,1.1633717581385086,1.267085055100295,1.4828670528661063,1.5790194252070902,1.6505529736445237,1.6222903697570266,1.6265364098818882,1.669896268627315,1.7070140382375567,1.7255861386805382,1.782831771875559,1.850347678149638
564.9,1.0756441248137307,1.1555315389017646,1.2590210059588471,1.4724650902616323,1.5667419670780345,1.636674988313327,1.6088201875867965,1.6126123468115934,1.6549708822265876,1.691330328649008,1.7092858175877907,1.7648123689426247,1.8303675982940295
565.4,1.072785631507905,1.1530418454937787,1.2571063893634251,1.4709977161721255,1.5652067768475677,1.6348070743636447,1.6069626290169472,1.6104274436123929,1.652931935220484,1.689217111203247,1.7072138788476443,1.7627112035159491,1.8284361660723685
565.8,1.0732374709855816,1.154188152469863,1.2595715742350226,1.475757400798776,1.5710691681970446,1.641792774160571,1.6132997855447213,1.6165857126544882,1.659739590943843,1.6968371190569942,1.7151081629673557,1.7717063347494646,1.8393686220471148
566.3,1.0691102227085254,1.1499565233943163,1.2554973300720893,1.470140384210581,1.564267039680353,1.6339691981210798,1.6057532718316432,1.6086970679277848,1.651287425874716,1.687712134443652,1.7056520270811688,1.7612312933959051,1.8276409868916739
566.8,1.065816268155939,1.1470939928439965,1.2537735217867945,1.469933710589556,1.5645700535757725,1.6347280930820822,1.6060946689867022,1.608831072153373,1.6517802893266116,1.6887215960555464,1.7066001911490982,1.762809253966162,1.8305073638950435
567.2,1.0626270242384948,1.143754687461467,1.2506596388095927,1.4653953726962747,1.5588379708745246,1.628015490788521,1.5995791550833147,1.6019528174699234,1.6441734987427783,1.6806348585808173,1.6981407706842313,1.753209840053827,1.8197395017047746
567.7,1.0614279373447644,1.1427445535352585,1.2505533866450944,1.4657592979068128,1.5592129250825082,1.628411007853132,1.5998580181634188,1.6018803666066488,1.6441969378267371,1.6806077921222655,1.698070147550674,1.7532136563807137,1.8200942759792331
568.2,1.059765129495737,1.1415099992231963,1.2505820018945122,1.4669992417438364,1.561038378707775,1.6307963555100038,1.6018864896231586,1.6036974964102393,1.6462599565144416,1.6831770832866833,1.7007153891413371,1.7563859344700683,1.8244162827056103
568.6,1.0532976487987349,1.1344466595088591,1.2432718961435354,1.4564371042902762,1.548519346088906,1.6162778991659956,1.5879527004814091,1.589493292445685,1.6307677991694796,1.6666340581379582,1.6834465397810052,1.7370425363201774,1.8025043718216012
569.1,1.0535777188714022,1.1351714987601649,1.24529648570883,1.4598467678851086,1.5525192717413807,1.620750709312924,1.592021798800589,1.593261319912191,1.6349517599466452,1.6713032091985207,1.6880302177476645,1.7422731053156555,1.8087211792009512
569.6,1.0526709936148742,1.1350909476218258,1.24713571969243,1.4649250111434449,1.559530108368779,1.629231530111272,1.599704407448245,1.6007801336708272,1.6434026273416833,1.6809249646556113,1.697875787807716,1.7539333327088351,1.822921633218427
570.0,1.0583396877013909,1.1420882780176185,1.2572599933488446,1.4810883506002566,1.5794825598647932,1.6523858969039762,1.6212540012686285,1.6221795001654873,1.6668725702817422,1.7064345727975956,1.7242992336741072,1.7839474810665696,1.8581265644902616
570.5,1.0526744635591765,1.1356632402786844,1.2503064145875118,1.4699719456916105,1.5654931031630457,1.6358593823199468,1.6056934094686266,1.6063304872741533,1.6493871680701062,1.6873355340714435,1.7041434986720554,1.7610433420584704,1.8311796512514573
571.0,1.0482996247472371,1.130590490362528,1.2448016001690403,1.4605166258224556,1.5535413554064408,1.6213149070792423,1.5922015048355376,1.5926932898395474,1.6341238575946968,1.6706712086098403,1.6865601892005124,1.740873011183752,1.8075721920727505
571.4,1.051200933156306,1.134652726638783,1.251708269031408,1.4725476453631572,1.5684930840087503,1.6387849653065538,1.6084234759538123,1.6086502013112407,1.651758868821858,1.6898695970527915,1.7066532786694806,1.7635429536759009,1.8343730861960377
571.9,1.0465796821918791,1.129671305857066,1.2470891026010098,1.46570699462887,1.5602349824246893,1.629068595400651,1.599331403294333,1.5994000711134462,1.641438696535375,1.6787402060976957,1.695110902789749,1.7503827762229376,1.8190764300396167
572.4,1.0474795104167922,1.1314441294952429,1.2515981569200192,1.4743656866322632,1.57149863022951,1.6422737622451753,1.611566911280564,1.6116686770419768,1.6549301287655305,1.693589266146199,1.7104191390069297,1.7679278946309815,1.8398777191382512
572.8,1.0459237910200163,1.1300296784844728,1.2514955935733263,1.4749760686349442,1.572330051910272,1.643260312942164,1.6123883870517013,1.6123649957052333,1.6557420794406577,1.6942696214864292,1.711195134013832,1.7685881131365393,1.8408893183188804
573.3,1.0417376832135878,1.125788890224213,1.2483326035309854,1.471559867114956,1.5687236802218985,1.6393404279413335,1.6084999943154423,1.6082915976538736,1.6513838374949117,1.689750876176015,1.706434998102094,1.763250564368941,1.835054548127315
573.8,1.037172088764606,1.1213706967633947,1.2453704075666026,1.4692886775413836,1.5668499565553349,1.6375673608523516,1.6065450660671017,1.606337421098131,1.6495377639596225,1.6878069926782575,1.7045457542430176,1.7615467179654576,1.833476681781774
574.2,1.0339188754562347,1.1183873407843148,1.2441922144310105,1.469819100372785,1.568393394768633,1.6397281014026233,1.6084850137766942,1.6080913925774796,1.6516480953061772,1.6902703104072037,1.7071328252414812,1.7648529601386371,1.8377966599640831
574.7,1.0284938549388776,1.1126471432650993,1.239465608902404,1.4640131583818132,1.561980225608671,1.6324366480688146,1.6016265899993196,1.6012094932242735,1.6441680400300325,1.681994769180413,1.6986549541528806,1.7554661498980435,1.8271393116966543
575.1,1.022590007014449,1.1064431665436338,1.2342780885142723,1.4577919189422823,1.5552900837897774,1.6248698230221417,1.5944905420821025,1.593931820081334,1.6363814893469808,1.6735660665455765,1.6899908779929969,1.7458274714366817,1.8161966029537782
575.6,1.0199979987861083,1.1044791541217105,1.2349657264695515,1.4621767547895494,1.5617881684914947,1.6331123482319456,1.602024730487064,1.6014260419886317,1.6447785726079582,1.6829340967520767,1.6997210905453148,1.7572460220373491,1.830256626674027
576.1,1.014919943591483,1.0991976929193128,1.2310612374310808,1.4583689917779576,1.5579455703076657,1.629102109476296,1.598322913549809,1.5975207905533182,1.6406019317260805,1.6785816269407887,1.6951623353839689,1.7522597118371834,1.824653260153603
576.5,1.009330852670853,1.093762568793605,1.227730673097987,1.456900408255631,1.557736598997573,1.6296512443322717,1.5987167641567344,1.5977621729510407,1.6412547484431326,1.6795884939517096,1.6961281596550155,1.7539527523621128,1.8275201603785387
577.0,1.0029119311357573,1.0876990357321716,1.2241443152993474,1.456140374938646,1.5588053542528666,1.6320371471975827,1.6007040432666264,1.5995283679486272,1.6438624614106994,1.6827767233855566,1.6996741996304532,1.7586533482554072,1.8339487979144908
577.5,0.9933042830029196,1.0770362744225974,1.213318907043936,1.4410949356275329,1.5409580179223634,1.611733966505872,1.5817391593190318,1.5805006992987125,1.6230476926501642,1.6601392944975863,1.676158281310251,1.7321658741534074,1.8028209911618347
577.9,0.9938312283398923,1.078420403720575,1.2181711615576976,1.4513474462640754,1.55493764867869,1.6284330791655182,1.5973695346001038,1.5960651675647817,1.6402098168724888,1.6790077724939636,1.6956296970716174,1.7543651604795978,1.8289882764865644
578.4,0.9830833023118816,1.0668340364220024,1.2067916470619606,1.4366302249434393,1.5382471370673776,1.609656806066902,1.5798858598929315,1.5785168412944577,1.6211952338770148,1.6584429970745604,1.6744087696643704,1.730593447318515,1.8015682687865522
578.9,0.9732262871410392,1.0571248538233151,1.1996894219072265,1.4321433342968497,1.5358580393131132,1.6085763306764922,1.578548552267037,1.5771983544304753,1.6205896351010052,1.6582233025135305,1.6746390941045302,1.7316468079244822,1.8041510147605595
579.3,0.9665782066788724,1.0503514895483392,1.1948102959663691,1.4284784247372926,1.5331590784792395,1.606240908665784,1.5764805437629954,1.575051919515858,1.6183998742295622,1.6562158528666322,1.6725756740463535,1.7295684433180591,1.8021584630227918
579.8,0.9642305129432334,1.048607229325908,1.1967548354866189,1.4359059892925847,1.54440702853695,1.6204484270362989,1.5898908241324516,1.588363457601331,1.633301645223293,1.6726123284586318,1.6899282424696085,1.7494111726342214,1.8258899033032092
580.2,0.9561649694248266,1.0400753441712245,1.1894110682966148,1.4281529065280394,1.536466597648401,1.6119659926476986,1.5821036612626111,1.580606813327048,1.6249532696998057,1.6636688267068245,1.680767088474291,1.7391534295464937,1.8139432300166132
580.7,0.9442008285508802,1.0274956759938396,1.177833657379162,1.4152490718752044,1.5230999125054865,1.597510396074231,1.5686017064109026,1.5671155745142955,1.6105308521511823,1.648552620988286,1.6653111262938816,1.722004775339636,1.7948242442340883
581.2,0.934225629659573,1.0168783284429534,1.168197487257315,1.4043252104092043,1.511715600504657,1.5850415357624044,1.557094823014214,1.5558120937957447,1.598350021861719,1.635530546354556,1.6519867575981018,1.7070767968269656,1.7779425516613578
581.6,0.9296242754059172,1.0128273952278757,1.167696143573173,1.409197003012272,1.5206707934250243,1.5969891063020167,1.5683357793342707,1.5671046767729753,1.611162246949987,1.6497842615112948,1.6668943071977005,1.7244817185949226,1.7990725543125556
582.1,0.9222373367359994,1.0054906338594205,1.1628980677660945,1.407290216981504,1.521274617197942,1.5990223333034312,1.570535725643774,1.5693259826575352,1.6140218289787165,1.6531036626149418,1.6705709707456804,1.7292049701352994,1.8054598363873728
582.6,0.915213065260744,0.9981501496283758,1.1573484718014857,1.4030407776716056,1.5184247182617334,1.5966063289692454,1.5685659024447112,1.567534077383567,1.612150965783006,1.6512538572227151,1.668760004536853,1.727439722458416,1.8036441675317296
583.0,0.9045438144255484,0.9864195230906684,1.145843128690461,1.388699060999683,1.502475389119002,1.578810641500077,1.5521149883985177,1.551150850941156,1.5943669173876984,1.632059426568842,1.6489206405797725,1.705040957113966,1.7775656238492066
583.5,0.90156781303667,0.9843206399282036,1.1489081438669733,1.4012566483489852,1.5222024490394983,1.6041372583796638,1.5761841879055465,1.5752214346130056,1.6215443210871958,1.662060589997867,1.6805292894823465,1.7415764772809583,1.821950314352056
583.9,0.8907365192997162,0.9725295262546744,1.137481221174674,1.387594317224421,1.5074972990830826,1.5880597533367675,1.5612065158118462,1.5604425145083975,1.6055020404471974,1.644798114018404,1.6628580245162743,1.7215812138549664,1.7986108882836473
584.4,0.8852089348657504,0.966827745542472,1.134125441368503,1.3870361125274648,1.509653093274831,1.591805367882549,1.564974539770886,1.5644287742660632,1.6101661649859471,1.6499578716305017,1.668386112243121,1.728104981096685,1.806638354401214
584.9,0.8726057396409038,0.9528395767160922,1.119522734796883,1.3680674232222831,1.4879878146539036,1.5672668141356572,1.5423086503225014,1.5419744358419312,1.5855957705576462,1.6235093699884442,1.640844228602837,1.697081261807465,1.7704038268196514
585.3,0.8618549928653078,0.9414341692760976,1.1094101037962896,1.358303294425054,1.4790701955249093,1.558593002777677,1.534177218715091,1.5342094421189334,1.5776287185628428,1.615148901604887,1.6324539333911297,1.6881490629832767,1.7607182176580485
585.8,0.8540961852618115,0.9338093040970964,1.105178461161201,1.3597049551659195,1.4852998610342725,1.56841022546633,1.5437078308868235,1.543899988375335,1.5889551531289274,1.628121636717126,1.6461829159226786,1.7046202460089332,1.7812861713177683
586.3,0.8412388562293164,0.9198205481675112,1.0910242348417367,1.342734877630673,1.466873008838995,1.5480854074307986,1.5248286527194252,1.525191332237257,1.5688752771915973,1.6066649996251323,1.624140135133303,1.6799029728326318,1.752848920558347
586.7,0.8317118685062448,0.9095545151820206,1.0818193290237903,1.333876222312815,1.458734333402421,1.5401327913365783,1.517712441453026,1.5182446056124046,1.5617535376122362,1.599233570571185,1.616657667739008,1.671833372929374,1.7438246955670083
587.2,0.8232747348509709,0.9007151589605167,1.0748059480383612,1.3293060881198342,1.4566175745104988,1.5396208144138863,1.5176287719465933,1.5183620975625705,1.5623204106480315,1.600377746778577,1.6180569839358985,1.6739875255130283,1.7469611895096517
587.6,0.8155854693397598,0.892562658965793,1.0684449439329484,1.325237779829948,1.455022058160803,1.5396391574508037,1.5181836630451866,1.519118485107945,1.5634946058288155,1.602155406895741,1.620152670090079,1.676773634738416,1.7509017645059988
588.1,0.803484935981287,0.8794382282868558,1.0552658690674808,1.3100757377946035,1.4389456703151078,1.5223579377919008,1.5021472936895148,1.5033421869388497,1.5465301291045868,1.584222136396351,1.6016482508996448,1.6563655027339794,1.7277066566430987
588.6,0.7973566133458331,0.8735943744209628,1.053354688860351,1.316109415673555,1.451707803551253,1.540574551757238,1.519999679005673,1.5215309736268612,1.567298054589651,1.607532871571966,1.6262608956836802,1.6853320984911258,1.7630933168351681
589.0,0.7839474019558259,0.858640901245703,1.0367497229839913,1.293852359923911,1.4256486372843349,1.5109749112291442,1.492257007113822,1.4940054842766723,1.5372014762320323,1.575031852866576,1.5924877535479025,1.6475480396536684,1.7188200405226395
589.5,0.7797296690237027,0.8539744343760917,1.0337672519599523,1.2935757660362477,1.4281716630347945,1.5153944645059505,1.497361047966027,1.499189828763939,1.543138651673984,1.5816081339037409,1.5993898657799976,1.6555210163790814,1.7283645741487688
589.9,0.7708396506067335,0.8440231998770249,1.023417968485359,1.2811665589306152,1.4147594843129851,1.5009507051829034,1.4840613558072682,1.4860147978223588,1.528947092873204,1.566302979266171,1.5838054748887822,1.6379999819050726,1.7081244640901556
590.4,0.7688701061424961,0.8423026940831765,1.0257436241051576,1.2919979289313537,1.4334753711541497,1.525717446602253,1.508607470117412,1.5109151279925592,1.5568918741852047,1.5972246334790616,1.6162190080050127,1.6752931804259554,1.752731765874294
590.9,0.7586119940762512,0.8305996284585647,1.0124812247152415,1.2738305661000873,1.4120695101790044,1.500980239991491,1.4855066811581792,1.4880339177586357,1.5316860274949184,1.5699655226157412,1.5879438551911027,1.643285607375853,1.715186780863545
591.3,0.7513822832053535,0.822686158994107,1.0054270078626617,1.2679128107468842,1.4077372916165538,1.4977551345301234,1.4829643472389835,1.485657564308092,1.5295304621904138,1.567834668246689,1.5860459590890013,1.6415100949361234,1.71356755743826
591.8,0.7417218478323123,0.8120120582880624,0.9944695250325292,1.255439855886906,1.3947026840462622,1.4839764846950676,1.4703442744654749,1.4731854340143469,1.516172189439902,1.5537165375722222,1.5715393372784945,1.62553914800096,1.6954871013835109
592.3,0.7385066638233776,0.8080446281987752,0.9909691349560472,1.2522387820095733,1.3924792065414917,1.4823043670854088,1.4694640882943106,1.4726661476492455,1.5154424047030155,1.5529410204682574,1.570752617122638,1.624454110272579,1.6940033495997155
592.7,0.7308324326163069,0.7995427934395101,0.9822805957439532,1.2427314432854824,1.3830076294552551,1.472458988617673,1.460577824965117,1.4639445303707506,1.5061432002862818,1.5430253535273617,1.560732114532318,1.6135369803812023,1.6813853281392206
593.2,0.7260460062852904,0.7942710497432618,0.9781491004761986,1.2405571127208537,1.383351764630122,1.474574466345611,1.4634192107151338,1.4669880759015612,1.5097062081060948,1.5472279897652212,1.5651923163076702,1.6187854010800378,1.6879527215910777
593.6,0.7209468763510402,0.7886602364921776,0.9733025642619352,1.2370757631870264,1.3818614759462882,1.4744794004728896,1.4641468668301252,1.4679870437785407,1.5109911086761303,1.5487673323397124,1.566959689381823,1.6211467372939152,1.6908582204195457
594.1,0.7151044979943206,0.7820699174433883,0.9666902625190866,1.2300469188174563,1.3751732152121063,1.467998198917729,1.4584575279559802,1.4626107074043513,1.5051366502742425,1.5426722121967904,1.5607523156734575,1.6142840283042448,1.6831044534478048
594.6,0.7099419850768148,0.7762799346161469,0.961301537578321,1.2252646415346289,1.3716696227779244,1.4654953871508871,1.456679185960901,1.461132984632414,1.5035756948506376,1.5413437329268935,1.5594655289432815,1.6130986158010052,1.6817497774581052
595.0,0.7037584805942432,0.7693440507549058,0.9542752821638956,1.217735676820754,1.3642663757322586,1.4582599231861333,1.4503583907614388,1.4549996418390043,1.49714953045735,1.5345611323612736,1.552610989331432,1.6054854144559816,1.6731798624849428
595.5,0.6972938898522557,0.7621676333588366,0.9469214637369444,1.2098160302781025,1.3565634557507364,1.4505878988913066,1.4435301016299058,1.4484303827549414,1.4901877195878002,1.5272037753730208,1.5452706514393444,1.5974382963246865,1.6640076695211603
595.9,0.6918951656414416,0.7561934098428807,0.9414457706675328,1.205379822988226,1.3537612263747048,1.4490614926909744,1.4427272007030916,1.4479901283966137,1.4900098962847548,1.5272228816639042,1.5454948267123418,1.5980005236480352,1.6648708928203972
596.4,0.6862628883439328,0.7495766932755437,0.9337598780434548,1.1949457353414554,1.3417595956063522,1.4355209425387103,1.4301969884373935,1.435446756532811,1.476386479215835,1.512470439774202,1.530252245354338,1.5808459104888066,1.644978916362098
596.8,0.6819161784683516,0.74468323297737,0.9295105069210648,1.1921645420820828,1.3409332517188646,1.4362974086745115,1.4316398227475826,1.4373756308339067,1.478664902128127,1.5152238273260152,1.5331978774629975,1.584417439749888,1.6494931815887943
597.3,0.6816583489613093,0.7439149082653448,0.9292980985904844,1.19341060245259,1.3441841409985824,1.441103735711476,1.4372853442452336,1.4433322615858972,1.4849834985081534,1.52187093133022,1.540248316355611,1.5920402115405643,1.65786315469745
597.8,0.6768903804069107,0.7379735892153699,0.9214660190859068,1.180968122469606,1.3283832613454492,1.4224443930185544,1.4195425259524812,1.425517107324182,1.4653837003097006,1.5004024829881846,1.517937907520829,1.5666981392752994,1.6282803723863668
598.2,0.6745805451922882,0.7351704177345472,0.9193635621762462,1.1806914649063844,1.330507006621528,1.426553471259627,1.424361697116414,1.430674302698656,1.471008065041301,1.506623692196032,1.524511998315376,1.574131875819343,1.6368595514242161
598.7,0.6716839848491406,0.7316449627371229,0.916165595227706,1.178249124116609,1.3295320706337286,1.4267691424168567,1.4253412096949365,1.431971833754373,1.4723937669197968,1.5082640128059233,1.5264042813478973,1.5761871377088876,1.6391660906637404
599.1,0.66662377870986,0.7258654618014158,0.9100648245105,1.171440689793667,1.3228518972152472,1.4200714251347564,1.4195141783537542,1.4263705781572753,1.4664113948748323,1.5019207964014656,1.520022396025015,1.569169962334001,1.6311571398757418
599.6,0.664019897717731,0.7225721653153561,0.9064085837605228,1.1671258460361398,1.318719835056663,1.4159048859630017,1.4161153872526582,1.423277776661371,1.4628724234363748,1.498027654779473,1.515999732553565,1.5646399051797737,1.6256093440460468
600.1,0.6658996092877723,0.7240147225659648,0.9086158466373488,1.1714147183304515,1.325575511481157,1.424944948118578,1.4259181324972374,1.4335419163654153,1.4739036455233538,1.5097650740533035,1.5281398945781726,1.5777188940352187,1.640190851326474
600.5,0.6656543664582423,0.7229365609141507,0.9067650949993292,1.1680731359049643,1.321476364360526,1.4200580624600467,1.4218147022456635,1.4295884074416418,1.469281032357395,1.5045591485631653,1.522526810110692,1.571017351647639,1.6318757826719201
601.0,0.6618275268867498,0.7183777128526608,0.9015866265662928,1.161797984778499,1.3149229056408116,1.4131469670202932,1.415688734023191,1.4236348930092235,1.4628124905578923,1.4976268029626068,1.5154153599951363,1.5629807779851002,1.6226507342946443
601.4,0.6584086787445617,0.714314232230035,0.8972850532569787,1.1572492129967522,1.3108430863452478,1.4093853119384891,1.4126850358791867,1.4209247843502189,1.459828330493891,1.4945336144912416,1.5123338549016103,1.5595299313592863,1.6186590404735361
601.9,0.6587912502730177,0.7143297838401225,0.8980650472342088,1.1603213578073033,1.3167267125623332,1.417714242501844,1.421893925196846,1.4305875778208927,1.470173484227003,1.505777207017888,1.5240867382515872,1.572372702555117,1.633090566752967
602.4,0.6597916594773947,0.7146939669967304,0.8977240012154935,1.158887563654579,1.3149766115978552,1.4156723495988213,1.4205584326191734,1.4294799151766038,1.468404549881592,1.5036015492190022,1.521717152298004,1.5690501434484263,1.6285635198734292
602.8,0.6590343320541557,0.7133359874931524,0.8958774445228611,1.1563813752771894,1.312467462703629,1.4132145653790091,1.4188255517268349,1.4280115992776377,1.4664732267419045,1.5014172594758597,1.5194830862542534,1.5661008661601357,1.6247744437578724
