# ---
# experiment_id: ZIF-67 Synthesis_Aditya_and_Hardik_20250725_204919
# experiment_name: ZIF-67 Synthesis
# operator_name: Aditya_and_Hardik
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of a single vial of MOF - First run
# created_at: 2025-07-25T20:49:19.671925
# instrument_serial: 2
# measurement_timestamp: 2025-07-25T21:10:25.107098
# well_id: A1
# slot: Well A1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250725_205527
# white_id: white_20250725_205529
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min
194.0,-0.0
194.6,9.0
195.1,9.0
195.7,9.0
196.2,9.0
196.8,9.0
197.3,9.0
197.9,9.0
198.4,9.0
199.0,9.0
199.5,9.0
200.1,9.0
200.6,9.0
201.2,0.11663089870208765
201.7,9.0
202.3,9.0
202.8,9.0
203.3,2.1883209624842452
203.9,9.0
204.4,0.24891203384078225
205.0,-0.0
205.5,9.0
206.1,9.0
206.6,9.0
207.2,9.0
207.7,9.0
208.3,9.0
208.8,0.7749888133530854
209.4,1.4791002490458702
209.9,1.36960000610288
210.4,0.7109669035957644
211.0,9.0
211.5,9.0
212.1,9.0
212.6,9.0
213.2,0.7740599760737175
213.7,9.0
214.3,9.0
214.8,9.0
215.3,9.0
215.9,9.0
216.4,9.0
217.0,9.0
217.5,9.0
218.1,0.6796551143769063
218.6,9.0
219.2,9.0
219.7,9.0
220.2,0.7506567063858428
220.8,9.0
221.3,9.0
221.9,9.0
222.4,9.0
223.0,9.0
223.5,9.0
224.0,9.0
224.6,9.0
225.1,9.0
225.7,9.0
226.2,-0.0
226.8,9.0
227.3,-0.0
227.8,0.6571838962109059
228.4,-0.0
228.9,9.0
229.5,9.0
230.0,0.2695102574712521
230.5,0.009588303384804745
231.1,0.38070882340956824
231.6,0.08801513242061043
232.2,0.20954378226009446
232.7,0.9519762075536303
233.2,1.0101495268834535
233.8,0.5223471279846122
234.3,-0.0
234.9,-0.0
235.4,0.18676476471399542
235.9,0.042607579280519024
236.5,9.0
237.0,0.007848880772744123
237.6,0.06953430725648162
238.1,-0.0
238.6,0.8494185330404297
239.2,-0.0
239.7,0.7665445423984774
240.3,-0.0
240.8,0.16553209670851654
241.3,0.26413156832116436
241.9,-0.0
242.4,0.10284946330989483
243.0,0.38918019592348413
243.5,-0.0
244.0,-0.0
244.6,-0.0
245.1,0.03611316236289274
245.6,0.10501645069633711
246.2,-0.0
246.7,0.09287755205429288
247.3,-0.0
247.8,-0.0
248.3,0.11622798014707605
248.9,-0.0
249.4,-0.0
249.9,-0.0
250.5,0.07012181648569271
251.0,-0.0
251.5,-0.0
252.1,-0.0
252.6,-0.0
253.2,0.0767013488401051
253.7,-0.0
254.2,0.03804380824353337
254.8,-0.0
255.3,-0.0
255.8,-0.0
256.4,0.006826446032187721
256.9,-0.0
257.4,0.04015793389822334
258.0,-0.0
258.5,-0.0
259.0,-0.0
259.6,-0.0
260.1,-0.0
260.6,-0.0
261.2,0.06835138660426573
261.7,-0.0
262.2,-0.0
262.8,-0.0
263.3,0.056001012070087126
263.8,0.18229013413873618
264.4,-0.0
264.9,-0.0
265.4,0.11145774387435327
266.0,-0.0
266.5,-0.0
267.0,-0.0
267.6,-0.0
268.1,-0.0
268.6,0.08466227499973877
269.2,-0.0
269.7,-0.0
270.2,-0.0
270.8,0.16910003185012476
271.3,0.05506326969917917
271.8,-0.0
272.4,0.09251617486046293
272.9,-0.0
273.4,-0.0
274.0,0.002884635676784741
274.5,0.04850474418650166
275.0,0.08225038302773124
275.6,-0.0
276.1,-0.0
276.6,0.03180094914561142
277.2,0.017894162769444968
277.7,-0.0
278.2,0.014092871560039098
278.7,-0.0
279.3,-0.0
279.8,0.09624900819917986
280.3,-0.0
280.9,-0.0
281.4,-0.0
281.9,-0.0
282.5,-0.0
283.0,0.3049514241804371
283.5,-0.0
284.0,-0.0
284.6,-0.0
285.1,0.022861142873078416
285.6,-0.0
286.2,-0.0
286.7,-0.0
287.2,-0.0
287.7,-0.0
288.3,-0.0
288.8,0.1049736914070214
289.3,-0.0
289.9,-0.0
290.4,-0.0
290.9,-0.0
291.4,0.09024414478806272
292.0,-0.0
292.5,0.022641886737317898
293.0,-0.0
293.5,0.03125389937992619
294.1,-0.0
294.6,-0.0
295.1,-0.0
295.6,-0.0
296.2,-0.0
296.7,-0.0
297.2,-0.0
297.8,-0.0
298.3,-0.0
298.8,-0.0
299.3,-0.0
299.9,-0.0
300.4,0.1195217825436379
300.9,0.0153654029410234
301.4,0.06144217123459676
302.0,-0.0
302.5,0.23457716889170588
303.0,-0.0
303.5,0.27365887374092396
304.1,-0.0
304.6,-0.0
305.1,0.5410569930333943
305.6,-0.0
306.2,-0.0
306.7,0.017461548153721418
307.2,-0.0
307.7,0.005978457334472726
308.3,0.1671916115006295
308.8,-0.0
309.3,0.19325628616746293
309.8,0.7002475028499991
310.3,-0.0
310.9,0.26883162464360383
311.4,0.2405241906121529
311.9,9.0
312.4,-0.0
313.0,0.058486830328031175
313.5,0.08464481108754807
314.0,9.0
314.5,-0.0
315.0,-0.0
315.6,9.0
316.1,0.35546124191575873
316.6,0.32555040517985434
317.1,9.0
317.7,0.20806492908495156
318.2,0.32669354815323587
318.7,0.42777177932592364
319.2,9.0
319.7,0.36604413651454204
320.3,0.11172540151973906
320.8,0.03638027270557665
321.3,0.09869102430243913
321.8,0.36388444005896103
322.3,0.1940965480057941
322.9,0.1954831556408153
323.4,9.0
323.9,0.22542812105524881
324.4,0.10060516979230794
324.9,0.18659430813156255
325.5,0.1263244439672908
326.0,0.16918578749107113
326.5,0.26901143403850686
327.0,0.19462293082887452
327.5,0.1919239538221786
328.1,0.14333307243390375
328.6,0.09348835361908758
329.1,0.1926476706166969
329.6,0.04038936892183024
330.1,0.149024561591083
330.7,0.11137570559583526
331.2,0.09283172772942785
331.7,0.030323503256205035
332.2,0.11061542634101941
332.7,0.03862019520875663
333.3,0.03716005133349349
333.8,0.04101396997747471
334.3,0.03489852336172937
334.8,0.12983065310248934
335.3,0.12302743717483398
335.8,0.07500689425369293
336.4,0.028851486109963572
336.9,0.06447503120685022
337.4,0.031377524166699096
337.9,0.07092098476057883
338.4,0.07037368657031175
338.9,0.02718328356965944
339.5,0.07595078362655502
340.0,0.025870145399261642
340.5,-0.0
341.0,-0.0
341.5,0.057498594620234225
342.0,0.03507480339072477
342.6,0.08305697256488069
343.1,0.15859057228917864
343.6,0.15311967555030995
344.1,0.15575631061956058
344.6,0.10159333792102898
345.1,0.1472111339408057
345.7,0.10584984266833032
346.2,0.057497745824635814
346.7,0.08736009954968758
347.2,0.07684023224825554
347.7,0.05320453762730012
348.2,0.03250298534824307
348.7,0.04463513384839257
349.3,0.07198791012406341
349.8,0.04822308992552374
350.3,0.021841140727955885
350.8,0.036161448384986764
351.3,0.04555936648335512
351.8,0.039703386882512515
352.3,0.042513209071614266
352.9,0.041226511766840765
353.4,0.04071914807266524
353.9,0.008561846767115036
354.4,0.028635953499492075
354.9,0.035643295547713595
355.4,0.017041148643917623
355.9,0.01602086896671063
356.5,0.037665896946088344
357.0,0.0010330743312127607
357.5,0.02587854941398473
358.0,-0.0
358.5,-0.0
359.0,-0.0
359.5,-0.0
360.0,0.013947573035949715
360.6,-0.0
361.1,-0.0
361.6,-0.0
362.1,-0.0
362.6,-0.0
363.1,-0.0
363.6,-0.0
364.1,-0.0
364.6,-0.0
365.2,-0.0
365.7,-0.0
366.2,-0.0
366.7,-0.0
367.2,-0.0
367.7,-0.0
368.2,-0.0
368.7,-0.0
369.2,-0.0
369.8,-0.0
370.3,-0.0
370.8,-0.0
371.3,-0.0
371.8,-0.0
372.3,-0.0
372.8,-0.0
373.3,0.0040656381114716
373.8,0.0006388021736285656
374.3,-0.0
374.8,0.0027330738891193727
375.4,-0.0
375.9,0.0037505126891831443
376.4,-0.0
376.9,-0.0
377.4,-0.0
377.9,-0.0
378.4,-0.0
378.9,-0.0
379.4,-0.0
379.9,-0.0
380.4,-0.0
380.9,-0.0
381.5,-0.0
382.0,-0.0
382.5,-0.0
383.0,-0.0
383.5,0.001531412796728376
384.0,-0.0
384.5,0.001842006604923038
385.0,0.006740374880386075
385.5,0.0030183660428399666
386.0,0.011696765687535617
386.5,0.0012783034195047022
387.0,0.0003819560762205886
387.5,-0.0
388.0,-0.0
388.5,-0.0
389.1,-0.0
389.6,-0.0
390.1,-0.0
390.6,-0.0
391.1,-0.0
391.6,-0.0
392.1,-0.0
392.6,-0.0
393.1,-0.0
393.6,-0.0
394.1,-0.0
394.6,-0.0
395.1,-0.0
395.6,-0.0
396.1,-0.0
396.6,-0.0
397.1,-0.0
397.6,-0.0
398.1,-0.0
398.6,-0.0
399.1,-0.0
399.6,-0.0
400.1,0.027852750744696328
400.7,0.04863660578641043
401.2,0.07782262492997694
401.7,0.10083247412860126
402.2,0.12029562321828918
402.7,0.14530741657529309
403.2,0.10207818194921381
403.7,0.06145621068418756
404.2,0.03791511704200214
404.7,0.035603406809875664
405.2,0.034401408518570084
405.7,0.0343201206962953
406.2,0.034913539184061364
406.7,0.036432352444723405
407.2,0.032269682250197156
407.7,0.033658642206140545
408.2,0.030121303874356006
